DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
169,-nan,2098,-1.1689,0,9e+10,0,0,1.74883,1.74883
170,-nan,2099,-1.22696,0,9e+10,0,0,1.74883,1.74883
171,-nan,2100,-1.28733,0,9e+10,0,0,1.74689,1.75077
172,-nan,2101,-1.34663,0,9e+10,0,0,1.73784,1.7604
173,-nan,2102,-1.40204,0,9e+10,0,0,1.74271,1.75494
174,-nan,2103,-1.46084,0,9e+10,0,0,1.74883,1.74883
175,-nan,2104,-1.51635,0,9e+10,0,0,1.74883,1.74883
176,-nan,2105,-1.55369,0,9e+10,0,0,1.74757,1.75239
177,-nan,2106,-1.56784,0,9e+10,0,0,1.74998,1.75002
178,-nan,2107,-1.56928,0,9e+10,0,0,1.75,1.75
179,-nan,2108,-1.56929,0,9e+10,0,0,1.75,1.75
180,0,2139,-1.57323,0,9e+10,0,0,1.75,1.75
181,0.880308,2140,1.5661,0,9e+10,0,0,1.75,1.75
182,1.76057,2141,1.55232,0,9e+10,0,0,1.74848,1.75033
183,2.64078,2142,1.51504,0,9e+10,0,0,1.74627,1.75203
184,3.52084,2143,1.46378,0,9e+10,0,0,1.74908,1.74908
185,4.40071,2144,1.41441,0,9e+10,0,0,1.74908,1.74908
186,5.2806,2145,1.36394,0,9e+10,0,0,1.74908,1.74908
187,6.16063,2146,1.31218,0,9e+10,0,0,1.74435,1.7538
188,7.04073,2147,1.25952,0,9e+10,0,0,1.74721,1.75094
189,7.92074,2148,1.20709,0,9e+10,0,0,1.74908,1.74908
190,8.80059,2149,1.15814,0,9e+10,0,0,1.74908,1.74908
191,9.68051,2150,1.10639,0,9e+10,0,0,1.74889,1.74926
192,10.5606,2151,1.05473,0,9e+10,0,0,1.74212,1.75625
193,11.4406,2152,1.00279,0,9e+10,0,0,1.74819,1.74995
194,12.3206,2153,0.949838,0,9e+10,0,0,1.74907,1.74907
195,13.2004,2154,0.897236,0,9e+10,0,0,1.74877,1.74891
196,14.0801,2155,0.837413,0,9e+10,0,0,1.74491,1.75168
197,14.96,2156,0.770005,0,9e+10,0,0,1.74228,1.75431
198,15.8398,2157,0.700886,0,9e+10,0,0,1.74829,1.74829
199,16.7193,2158,0.636612,0,9e+10,0,0,1.74829,1.74829
200,17.5989,2159,0.571854,0,9e+10,0,0,1.74829,1.74829
201,18.479,2160,0.50007,0,9e+10,0,0,1.7442,1.75328
202,19.3591,2161,0.429352,0,9e+10,0,0,1.74829,1.74829
203,20.2386,2162,0.36566,0,9e+10,0,0,1.74829,1.74829
204,21.1181,2163,0.304424,0,9e+10,0,0,1.74829,1.74829
205,21.9983,2164,0.23206,0,9e+10,0,0,1.74808,1.74896
206,22.8786,2165,0.157818,0,9e+10,0,0,1.74829,1.74829
207,23.7582,2166,0.0951823,0,9e+10,0,0,1.74829,1.74829
208,24.6377,2167,0.038174,0,9e+10,0,0,1.74868,1.74874
209,0,2198,-1.5859,0,9e+10,0,0,1.75,1.75
210,0.907267,2199,1.53475,0,9e+10,0,0,1.74946,1.74949
211,1.8143,2200,1.49208,0,9e+10,0,0,1.74933,1.74933
212,2.72123,2201,1.44844,0,9e+10,0,0,1.74933,1.74933
213,3.62819,2202,1.40459,0,9e+10,0,0,1.74933,1.74933
214,4.5353,2203,1.35872,0,9e+10,0,0,1.74933,1.74932
215,5.44257,2204,1.30909,0,9e+10,0,0,1.74932,1.74934
216,6.34975,2205,1.26146,0,9e+10,0,0,1.74933,1.74933
217,7.25674,2206,1.2176,0,9e+10,0,0,1.74933,1.74933
218,8.16367,2207,1.17376,0,9e+10,0,0,1.74933,1.74933
219,9.07065,2208,1.12935,0,9e+10,0,0,1.74933,1.74933
220,9.97778,2209,1.08274,0,9e+10,0,0,1.74832,1.75034
221,10.885,2210,1.03372,0,9e+10,0,0,1.74921,1.74945
222,11.7922,2211,0.98673,0,9e+10,0,0,1.74933,1.74933
223,12.6991,2212,0.938969,0,9e+10,0,0,1.74922,1.74926
224,13.6058,2213,0.88555,0,9e+10,0,0,1.74848,1.74848
225,14.5126,2214,0.824224,0,9e+10,0,0,1.74848,1.74848
226,15.4198,2215,0.751728,0,9e+10,0,0,1.74852,1.74848
227,16.3269,2216,0.682036,0,9e+10,0,0,1.74848,1.74848
228,17.2335,2217,0.620518,0,9e+10,0,0,1.74848,1.74848
229,18.14,2218,0.559006,0,9e+10,0,0,1.74848,1.74848
230,19.0469,2219,0.492543,0,9e+10,0,0,1.74848,1.74848
231,19.9542,2220,0.420042,0,9e+10,0,0,1.74848,1.74848
232,20.8611,2221,0.352488,0,9e+10,0,0,1.74847,1.74847
233,21.7676,2222,0.290974,0,9e+10,0,0,1.74847,1.74847
234,22.6742,2223,0.227569,0,9e+10,0,0,1.74847,1.74847
235,23.5811,2224,0.159238,0,9e+10,0,0,1.74505,1.7519
236,24.4881,2225,0.0902548,0,9e+10,0,0,1.74553,1.75143
237,25.3948,2226,0.0346668,0,9e+10,0,0,1.74848,1.74847
238,0,2244,-1.57307,0,9e+10,0,0,1.75,1.75
239,0.787172,2245,-1.56492,0,9e+10,0,0,1.74999,1.74995
240,1.574,2246,-1.524,0,9e+10,0,0,1.75707,1.73812
241,2.35975,2247,-1.43657,0,9e+10,0,0,1.76205,1.73331
242,3.14505,2248,-1.32287,0,9e+10,0,0,1.76016,1.73539
243,3.93061,2249,-1.20479,0,9e+10,0,0,1.75827,1.73749
244,4.71643,2250,-1.08671,0,9e+10,0,0,1.75639,1.7396
245,5.5025,2251,-0.968644,0,9e+10,0,0,1.7545,1.74172
246,6.28883,2252,-0.850689,0,9e+10,0,0,1.75262,1.74387
247,7.07543,2253,-0.733835,0,9e+10,0,0,1.75099,1.74597
248,7.86227,2254,-0.617929,0,9e+10,0,0,1.74875,1.74787
249,8.6493,2255,-0.501215,0,9e+10,0,0,1.74704,1.74914
250,9.43635,2256,-0.384154,0,9e+10,0,0,1.74719,1.74857
251,10.2233,2257,-0.268281,0,9e+10,0,0,1.74856,1.74684
252,11.01,2258,-0.153976,0,9e+10,0,0,1.74993,1.74516
253,11.7966,2259,-0.0580151,0,9e+10,0,0,1.75004,1.74477
254,0,2288,-0.000282658,0,9e+10,0,0,1.75,1.75
255,0.991852,2289,-0.000278658,0,9e+10,0,0,1.75,1.75
256,1.9837,2290,-0.000274658,0,9e+10,0,0,1.75,1.75
257,2.97556,2291,-0.000274658,0,9e+10,0,0,1.75,1.75
258,3.96741,2292,-0.000274658,0,9e+10,0,0,1.75,1.75
259,4.95926,2293,-0.000274658,0,9e+10,0,0,1.75,1.75
260,5.95111,2294,-0.000274658,0,9e+10,0,0,1.75,1.75
261,6.94296,2295,-0.000275234,0,9e+10,0,0,1.75,1.75
262,7.93482,2296,-0.00028235,0,9e+10,0,0,1.75,1.75
263,8.92667,2297,-0.000281775,0,9e+10,0,0,1.75,1.75
264,9.91852,2298,-0.000274658,0,9e+10,0,0,1.75,1.75
265,10.9104,2299,-0.000274658,0,9e+10,0,0,1.75,1.75
266,11.9022,2300,-0.000274658,0,9e+10,0,0,1.75,1.75
267,12.8941,2301,-0.000274658,0,9e+10,0,0,1.75,1.75
268,13.8859,2302,-0.000274658,0,9e+10,0,0,1.75,1.75
269,14.8778,2303,-0.000274658,0,9e+10,0,0,1.75,1.75
270,15.8696,2304,-0.000274658,0,9e+10,0,0,1.75,1.75
271,16.8615,2305,-0.000274658,0,9e+10,0,0,1.75,1.75
272,17.8533,2306,-0.000274658,0,9e+10,0,0,1.75,1.75
273,18.8452,2307,-0.000274658,0,9e+10,0,0,1.75,1.75
274,19.837,2308,-0.000274658,0,9e+10,0,0,1.75,1.75
275,20.8289,2309,-0.000274658,0,9e+10,0,0,1.75,1.75
276,21.8207,2310,-0.000281986,0,9e+10,0,0,1.75,1.75
277,22.8126,2311,-0.00028235,0,9e+10,0,0,1.75,1.75
278,23.8044,2312,-0.000275023,0,9e+10,0,0,1.75,1.75
279,24.7963,2313,-0.000274658,0,9e+10,0,0,1.75,1.75
280,25.7881,2314,-0.000270351,0,9e+10,0,0,1.75,1.75
281,0,2343,-0.000282657,0,9e+10,0,0,1.75,1.75
282,0.991852,2344,-0.000278658,0,9e+10,0,0,1.75,1.75
283,1.9837,2345,-0.000274658,0,9e+10,0,0,1.75,1.75
284,2.97556,2346,-0.000274658,0,9e+10,0,0,1.75,1.75
285,3.96741,2347,-0.000274658,0,9e+10,0,0,1.75,1.75
286,4.95926,2348,-0.000274658,0,9e+10,0,0,1.75,1.75
287,5.95111,2349,-0.000274658,0,9e+10,0,0,1.75,1.75
288,6.94296,2350,-0.000275234,0,9e+10,0,0,1.75,1.75
289,7.93482,2351,-0.00028235,0,9e+10,0,0,1.75,1.75
290,8.92667,2352,-0.000281775,0,9e+10,0,0,1.75,1.75
291,9.91852,2353,-0.000274658,0,9e+10,0,0,1.75,1.75
292,10.9104,2354,-0.000274658,0,9e+10,0,0,1.75,1.75
293,11.9022,2355,-0.000274658,0,9e+10,0,0,1.75,1.75
294,12.8941,2356,-0.000274658,0,9e+10,0,0,1.75,1.75
295,13.8859,2357,-0.000274658,0,9e+10,0,0,1.75,1.75
296,14.8778,2358,-0.000274658,0,9e+10,0,0,1.75,1.75
297,15.8696,2359,-0.000274658,0,9e+10,0,0,1.75,1.75
298,16.8615,2360,-0.000274658,0,9e+10,0,0,1.75,1.75
299,17.8533,2361,-0.000274658,0,9e+10,0,0,1.75,1.75
300,18.8452,2362,-0.000274658,0,9e+10,0,0,1.75,1.75
301,19.837,2363,-0.000274658,0,9e+10,0,0,1.75,1.75
302,20.8289,2364,-0.000274658,0,9e+10,0,0,1.75,1.75
303,21.8207,2365,-0.000281986,0,9e+10,0,0,1.75,1.75
304,22.8126,2366,-0.00028235,0,9e+10,0,0,1.75,1.75
305,23.8044,2367,-0.000275023,0,9e+10,0,0,1.75,1.75
306,24.7963,2368,-0.000274659,0,9e+10,0,0,1.75,1.75
307,25.7881,2369,-0.000270351,0,9e+10,0,0,1.75,1.75
308,0,2398,-3.12988,0,9e+10,0,0,1.74999,1.74999
309,0.969887,2399,0.0126911,0,9e+10,0,0,1.75,1.75
310,1.93977,2400,0.0146587,0,9e+10,0,0,1.74999,1.74998
311,2.90966,2401,0.016631,0,9e+10,0,0,1.75,1.75
312,3.87955,2402,0.0183003,0,9e+10,0,0,1.75,1.75
313,4.84944,2403,0.0190469,0,9e+10,0,0,1.75,1.75
314,5.81932,2404,0.0190903,0,9e+10,0,0,1.75,1.75
315,6.78921,2405,0.0190894,0,9e+10,0,0,1.75,1.75
316,7.7591,2406,0.0191029,0,9e+10,0,0,1.75,1.75
317,8.72898,2407,0.0190932,0,9e+10,0,0,1.75,1.75
318,9.69887,2408,0.0190894,0,9e+10,0,0,1.75,1.75
319,10.6688,2409,0.0190904,0,9e+10,0,0,1.75,1.75
320,11.6386,2410,0.0190894,0,9e+10,0,0,1.75,1.75
321,12.6085,2411,0.0191005,0,9e+10,0,0,1.75,1.75
322,13.5784,2412,0.0189616,0,9e+10,0,0,1.75,1.75
323,14.5483,2413,0.0181768,0,9e+10,0,0,1.75,1.75
324,15.5182,2414,0.0165914,0,9e+10,0,0,1.75,1.75
325,16.4881,2415,0.0146831,0,9e+10,0,0,1.75,1.75
326,17.458,2416,0.012765,0,9e+10,0,0,1.75,1.75
327,18.4279,2417,0.010846,0,9e+10,0,0,1.75,1.75
328,19.3977,2418,0.008905,0,9e+10,0,0,1.75001,1.75001
329,20.3676,2419,0.00696173,0,9e+10,0,0,1.75,1.75
330,21.3375,2420,0.00504046,0,9e+10,0,0,1.75,1.75
331,22.3074,2421,0.00312481,0,9e+10,0,0,1.75,1.75
332,23.2773,2422,0.0011894,0,9e+10,0,0,1.75,1.75
333,24.2472,2423,-0.000751403,0,9e+10,0,0,1.75,1.75
334,25.2171,2424,-0.00258676,0,9e+10,0,0,1.75,1.75
335,0,2441,-0.0116541,0,9e+10,0,0,1.75,1.75
336,0.806666,2442,0.0154601,0,9e+10,0,0,1.74932,1.74875
337,1.61231,2443,0.0972423,0,9e+10,0,0,1.74711,1.74711
338,2.41766,2444,0.210012,0,9e+10,0,0,1.74711,1.74711
339,3.22301,2445,0.326213,0,9e+10,0,0,1.74711,1.74711
340,4.02836,2446,0.442411,0,9e+10,0,0,1.74711,1.74711
341,4.83372,2447,0.55861,0,9e+10,0,0,1.74711,1.74711
342,5.63908,2448,0.675688,0,9e+10,0,0,1.74711,1.74711
343,6.44438,2449,0.797282,0,9e+10,0,0,1.7467,1.74666
344,7.24954,2450,0.924203,0,9e+10,0,0,1.7466,1.7466
345,8.05475,2451,1.05279,0,9e+10,0,0,1.7466,1.7466
346,8.86001,2452,1.18137,0,9e+10,0,0,1.7466,1.7466
347,9.66534,2453,1.30994,0,9e+10,0,0,1.7466,1.7466
348,10.4707,2454,1.4384,0,9e+10,0,0,1.7466,1.7466
349,11.2762,2455,1.53027,0,9e+10,0,0,1.74866,1.74797
350,0,2473,1.57113,0,9e+10,0,0,1.75,1.75
351,0.787031,2474,-1.55581,0,9e+10,0,0,1.74984,1.7493
352,1.57331,2475,-1.49287,0,9e+10,0,0,1.75547,1.73763
353,2.35872,2476,-1.38112,0,9e+10,0,0,1.75314,1.73984
354,3.14435,2477,-1.25261,0,9e+10,0,0,1.7493,1.74363
355,3.93036,2478,-1.12133,0,9e+10,0,0,1.74646,1.74646
356,4.71654,2479,-0.990693,0,9e+10,0,0,1.74647,1.74647
357,5.50267,2480,-0.862033,0,9e+10,0,0,1.74646,1.74646
358,6.28877,2481,-0.73889,0,9e+10,0,0,1.74709,1.7467
359,7.07526,2482,-0.632618,0,9e+10,0,0,1.74792,1.74792
360,7.86192,2483,-0.538384,0,9e+10,0,0,1.74793,1.74792
361,8.6487,2484,-0.445008,0,9e+10,0,0,1.74918,1.74709
362,9.4355,2485,-0.352436,0,9e+10,0,0,1.75115,1.74655
363,10.2223,2486,-0.259935,0,9e+10,0,0,1.74947,1.74703
364,11.0091,2487,-0.166452,0,9e+10,0,0,1.74793,1.74794
365,11.7958,2488,-0.0782556,0,9e+10,0,0,1.74793,1.74793
366,0,2509,-3.12432,0,9e+10,0,0,1.75,1.75
367,0.837328,2510,0.0667483,0,9e+10,0,0,1.74697,1.74673
368,1.67314,2511,0.187076,0,9e+10,0,0,1.74626,1.74626
369,2.5091,2512,0.334053,0,9e+10,0,0,1.74627,1.74626
370,3.34438,2513,0.481108,0,9e+10,0,0,1.75549,1.73703
371,4.1788,2514,0.622639,0,9e+10,0,0,1.76526,1.72732
372,5.01244,2515,0.765787,0,9e+10,0,0,1.77502,1.71935
373,5.84477,2516,0.907772,0,9e+10,0,0,1.78357,1.71072
374,6.67662,2517,1.02562,0,9e+10,0,0,1.78654,1.7067
375,7.51127,2518,1.11306,0,9e+10,0,0,1.76877,1.73021
376,8.34782,2519,1.17747,0,9e+10,0,0,1.76322,1.73576
377,9.18479,2520,1.22466,0,9e+10,0,0,1.76225,1.73678
378,10.0218,2521,1.26829,0,9e+10,0,0,1.75889,1.74009
379,10.859,2522,1.31191,0,9e+10,0,0,1.75553,1.74345
380,11.6963,2523,1.35596,0,9e+10,0,0,1.75217,1.74681
381,12.5337,2524,1.4016,0,9e+10,0,0,1.74949,1.74949
382,13.371,2525,1.44683,0,9e+10,0,0,1.74949,1.74949
383,14.2084,2526,1.49046,0,9e+10,0,0,1.7495,1.74949
384,15.0458,2527,1.53134,0,9e+10,0,0,1.7495,1.7495
385,0,2557,1.57194,0,9e+10,0,0,1.75016,1.75
386,0.98836,2558,-1.56965,0,9e+10,0,0,1.75,1.75
387,1.97672,2559,-1.56965,0,9e+10,0,0,1.75,1.75
388,2.96508,2560,-1.56965,0,9e+10,0,0,1.75,1.75
389,3.95344,2561,-1.56965,0,9e+10,0,0,1.75,1.75
390,4.9418,2562,-1.56965,0,9e+10,0,0,1.75,1.75
391,5.93016,2563,-1.56965,0,9e+10,0,0,1.75,1.75
392,6.91852,2564,-1.56965,0,9e+10,0,0,1.75,1.75
