ID,LID,Width,Color,type,LinkID
108,50648,0.05,W,0,0
109,50649,0.05,W,0,0
110,50650,0.05,W,0,0
111,50651,0.05,W,0,0
112,50652,0.05,W,0,0
113,50653,0.05,W,0,0
114,50654,0.05,W,0,0
115,50655,0.05,W,0,0
116,50656,0.05,W,0,0
117,50657,0.05,W,0,0
118,50658,0.05,W,0,0
119,50659,0.05,W,0,0
120,50660,0.05,W,0,0
121,50661,0.05,W,0,0
122,50662,0.05,W,0,0
123,50663,0.05,W,0,0
124,50664,0.05,W,0,0
125,50665,0.05,W,0,0
126,50666,0.05,W,0,0
127,50667,0.05,W,0,0
128,50668,0.05,W,0,0
129,50669,0.05,W,0,0
130,50670,0.05,W,0,0
131,50671,0.05,W,0,0
132,50672,0.05,W,0,0
133,50673,0.05,W,0,0
134,50674,0.05,W,0,0
135,50675,0.05,W,0,0
136,50676,0.05,W,0,0
137,50677,0.05,W,0,0
138,50678,0.05,W,0,0
139,50679,0.05,W,0,0
140,50680,0.05,W,0,0
141,50681,0.05,W,0,0
142,50682,0.05,W,0,0
143,50683,0.05,W,0,0
144,50684,0.05,W,0,0
145,50685,0.05,W,0,0
146,50686,0.05,W,0,0
147,50687,0.05,W,0,0
148,50688,0.05,W,0,0
149,50689,0.05,W,0,0
150,50690,0.05,W,0,0
151,50691,0.05,W,0,0
152,50692,0.05,W,0,0
153,50693,0.05,W,0,0
154,50694,0.05,W,0,0
155,50695,0.05,W,0,0
156,50696,0.05,W,0,0
157,50697,0.05,W,0,0
158,50698,0.05,W,0,0
159,50699,0.05,W,0,0
160,50700,0.05,W,0,0
161,50701,0.05,W,0,0
162,50702,0.05,W,0,0
163,50703,0.05,W,0,0
164,50704,0.05,W,0,0
165,50705,0.05,W,0,0
166,50706,0.05,W,0,0
167,50707,0.05,W,0,0
168,50708,0.05,W,0,0
169,50709,0.05,W,0,0
170,50710,0.05,W,0,0
171,50711,0.05,W,0,0
172,50712,0.05,W,0,0
173,50713,0.05,W,0,0
174,50714,0.05,W,0,0
175,50715,0.05,W,0,0
176,50716,0.05,W,0,0
177,50717,0.05,W,0,0
178,50718,0.05,W,0,0
179,50719,0.05,W,0,0
180,50720,0.05,W,0,0
181,50721,0.05,W,0,0
182,50722,0.05,W,0,0
183,50723,0.05,W,0,0
184,50724,0.05,W,0,0
185,50725,0.05,W,0,0
186,50726,0.05,W,0,0
187,50727,0.05,W,0,0
188,50728,0.05,W,0,0
189,50729,0.05,W,0,0
190,50730,0.05,W,0,0
191,50731,0.05,W,0,0
192,50732,0.05,W,0,0
193,50733,0.05,W,0,0
194,50734,0.05,W,0,0
195,50735,0.05,W,0,0
196,50736,0.05,W,0,0
197,50737,0.05,W,0,0
198,50738,0.05,W,0,0
199,50739,0.05,W,0,0
200,50740,0.05,W,0,0
201,50741,0.05,W,0,0
202,50742,0.05,W,0,0
203,50743,0.05,W,0,0
204,50744,0.05,W,0,0
205,50745,0.05,W,0,0
206,50746,0.05,W,0,0
207,50747,0.05,W,0,0
208,50748,0.05,W,0,0
209,50749,0.05,W,0,0
210,50750,0.05,W,0,0
211,50751,0.05,W,0,0
212,50752,0.05,W,0,0
213,50753,0.05,W,0,0
214,50754,0.05,W,0,0
215,50755,0.05,W,0,0
216,50756,0.05,W,0,0
217,50757,0.05,W,0,0
218,50758,0.05,W,0,0
219,50759,0.05,W,0,0
220,50760,0.05,W,0,0
221,50761,0.05,W,0,0
222,50762,0.05,W,0,0
223,50763,0.05,W,0,0
224,50764,0.05,W,0,0
225,50765,0.05,W,0,0
226,50766,0.05,W,0,0
227,50767,0.05,W,0,0
228,50768,0.05,W,0,0
229,50769,0.05,W,0,0
230,50770,0.05,W,0,0
231,50771,0.05,W,0,0
232,50772,0.05,W,0,0
233,50773,0.05,W,0,0
234,50774,0.05,W,0,0
235,50775,0.05,W,0,0
236,50776,0.05,W,0,0
237,50777,0.05,W,0,0
238,50778,0.05,W,0,0
239,50779,0.05,W,0,0
240,50780,0.05,W,0,0
241,50781,0.05,W,0,0
242,50782,0.05,W,0,0
243,50783,0.05,W,0,0
244,50784,0.05,W,0,0
245,50785,0.05,W,0,0
246,50786,0.05,W,0,0
247,50787,0.05,W,0,0
248,50788,0.05,W,0,0
249,50789,0.05,W,0,0
250,50790,0.05,W,0,0
251,50791,0.05,W,0,0
252,50792,0.05,W,0,0
253,50793,0.05,W,0,0
254,50794,0.05,W,0,0
255,50795,0.05,W,0,0
256,50796,0.05,W,0,0
257,50797,0.05,W,0,0
258,50798,0.05,W,0,0
259,50799,0.05,W,0,0
260,50800,0.05,W,0,0
261,50801,0.05,W,0,0
262,50802,0.05,W,0,0
263,50803,0.05,W,0,0
264,50804,0.05,W,0,0
265,50805,0.05,W,0,0
266,50806,0.05,W,0,0
267,50807,0.05,W,0,0
268,50808,0.05,W,0,0
269,50809,0.05,W,0,0
270,50810,0.05,W,0,0
271,50811,0.05,W,0,0
272,50812,0.05,W,0,0
273,50813,0.05,W,0,0
274,50814,0.05,W,0,0
275,50815,0.05,W,0,0
276,50816,0.05,W,0,0
277,50817,0.05,W,0,0
278,50818,0.05,W,0,0
279,50819,0.05,W,0,0
280,50820,0.05,W,0,0
281,50821,0.05,W,0,0
282,50822,0.05,W,0,0
283,50823,0.05,W,0,0
284,50824,0.05,W,0,0
285,50825,0.05,W,0,0
286,50826,0.05,W,0,0
287,50827,0.05,W,0,0
288,50828,0.05,W,0,0
289,50829,0.05,W,0,0
290,50830,0.05,W,0,0
291,50831,0.05,W,0,0
292,50832,0.05,W,0,0
293,50833,0.05,W,0,0
294,50834,0.05,W,0,0
295,50835,0.05,W,0,0
296,50836,0.05,W,0,0
297,50837,0.05,W,0,0
298,50838,0.05,W,0,0
299,50839,0.05,W,0,0
300,50840,0.05,W,0,0
301,50841,0.05,W,0,0
302,50842,0.05,W,0,0
303,50843,0.05,W,0,0
304,50844,0.05,W,0,0
305,50845,0.05,W,0,0
306,50846,0.05,W,0,0
307,50847,0.05,W,0,0
308,50848,0.05,W,0,0
309,50849,0.05,W,0,0
310,50850,0.05,W,0,0
311,50851,0.05,W,0,0
312,50852,0.05,W,0,0
313,50853,0.05,W,0,0
314,50854,0.05,W,0,0
315,50855,0.05,W,0,0
316,50856,0.05,W,0,0
317,50857,0.05,W,0,0
318,50858,0.05,W,0,0
319,50859,0.05,W,0,0
320,50860,0.05,W,0,0
321,50861,0.05,W,0,0
322,50862,0.05,W,0,0
323,50863,0.05,W,0,0
324,50864,0.05,W,0,0
325,50865,0.05,W,0,0
326,50866,0.05,W,0,0
327,50867,0.05,W,0,0
328,50868,0.05,W,0,0
329,50869,0.05,W,0,0
330,50870,0.05,W,0,0
331,50871,0.05,W,0,0
332,50872,0.05,W,0,0
333,50873,0.05,W,0,0
334,50874,0.05,W,0,0
335,50875,0.05,W,0,0
336,50876,0.05,W,0,0
337,50877,0.05,W,0,0
338,50878,0.05,W,0,0
339,50879,0.05,W,0,0
340,50880,0.05,W,0,0
341,50881,0.05,W,0,0
342,50882,0.05,W,0,0
343,50883,0.05,W,0,0
344,50884,0.05,W,0,0
345,50885,0.05,W,0,0
346,50886,0.05,W,0,0
347,50887,0.05,W,0,0
348,50888,0.05,W,0,0
349,50889,0.05,W,0,0
350,50890,0.05,W,0,0
351,50891,0.05,W,0,0
352,50892,0.05,W,0,0
353,50893,0.05,W,0,0
354,50894,0.05,W,0,0
355,50895,0.05,W,0,0
356,50896,0.05,W,0,0
357,50897,0.05,W,0,0
358,50898,0.05,W,0,0
359,50899,0.05,W,0,0
360,50900,0.05,W,0,0
361,50901,0.05,W,0,0
362,50902,0.05,W,0,0
363,50903,0.05,W,0,0
364,50904,0.05,W,0,0
365,50905,0.05,W,0,0
366,50906,0.05,W,0,0
367,50907,0.05,W,0,0
368,50908,0.05,W,0,0
369,50909,0.05,W,0,0
370,50910,0.05,W,0,0
371,50911,0.05,W,0,0
372,50912,0.05,W,0,0
373,50913,0.05,W,0,0
374,50914,0.05,W,0,0
375,50915,0.05,W,0,0
376,50916,0.05,W,0,0
377,50917,0.05,W,0,0
378,50918,0.05,W,0,0
379,50919,0.05,W,0,0
380,50920,0.05,W,0,0
381,50921,0.05,W,0,0
382,50922,0.05,W,0,0
383,50923,0.05,W,0,0
384,50924,0.05,W,0,0
385,50925,0.05,W,0,0
386,50926,0.05,W,0,0
387,50927,0.05,W,0,0
388,50928,0.05,W,0,0
389,50929,0.05,W,0,0
390,50930,0.05,W,0,0
391,50931,0.05,W,0,0
392,50932,0.05,W,0,0
393,50933,0.05,W,0,0
394,50934,0.05,W,0,0
395,50935,0.05,W,0,0
396,50936,0.05,W,0,0
397,50937,0.05,W,0,0
398,50938,0.05,W,0,0
399,50939,0.05,W,0,0
400,50940,0.05,W,0,0
401,50941,0.05,W,0,0
402,50942,0.05,W,0,0
403,50943,0.05,W,0,0
404,50944,0.05,W,0,0
405,50945,0.05,W,0,0
406,50946,0.05,W,0,0
407,50947,0.05,W,0,0
408,50948,0.05,W,0,0
409,50949,0.05,W,0,0
410,50950,0.05,W,0,0
411,50951,0.05,W,0,0
412,50952,0.05,W,0,0
413,50953,0.05,W,0,0
414,50954,0.05,W,0,0
415,50955,0.05,W,0,0
416,50956,0.05,W,0,0
417,50957,0.05,W,0,0
418,50958,0.05,W,0,0
419,50959,0.05,W,0,0
420,50960,0.05,W,0,0
421,50961,0.05,W,0,0
422,50962,0.05,W,0,0
423,50963,0.05,W,0,0
424,50964,0.05,W,0,0
425,50965,0.05,W,0,0
426,50966,0.05,W,0,0
427,50967,0.05,W,0,0
428,50968,0.05,W,0,0
429,50969,0.05,W,0,0
430,50970,0.05,W,0,0
431,50971,0.05,W,0,0
432,50972,0.05,W,0,0
433,50973,0.05,W,0,0
434,50974,0.05,W,0,0
435,50975,0.05,W,0,0
436,50976,0.05,W,0,0
437,50977,0.05,W,0,0
438,50978,0.05,W,0,0
439,50979,0.05,W,0,0
440,50980,0.05,W,0,0
441,50981,0.05,W,0,0
442,50982,0.05,W,0,0
443,50983,0.05,W,0,0
444,50984,0.05,W,0,0
445,50985,0.05,W,0,0
446,50986,0.05,W,0,0
447,50987,0.05,W,0,0
448,50988,0.05,W,0,0
449,50989,0.05,W,0,0
450,50990,0.05,W,0,0
451,50991,0.05,W,0,0
452,50992,0.05,W,0,0
453,50993,0.05,W,0,0
454,50994,0.05,W,0,0
455,50995,0.05,W,0,0
456,50996,0.05,W,0,0
457,50997,0.05,W,0,0
458,50998,0.05,W,0,0
459,50999,0.05,W,0,0
460,51000,0.05,W,0,0
461,51001,0.05,W,0,0
462,51002,0.05,W,0,0
463,51003,0.05,W,0,0
464,51004,0.05,W,0,0
465,51005,0.05,W,0,0
466,51006,0.05,W,0,0
467,51007,0.05,W,0,0
468,51008,0.05,W,0,0
469,51009,0.05,W,0,0
470,51010,0.05,W,0,0
471,51011,0.05,W,0,0
472,51012,0.05,W,0,0
473,51013,0.05,W,0,0
474,51014,0.05,W,0,0
475,51015,0.05,W,0,0
476,51016,0.05,W,0,0
477,51017,0.05,W,0,0
478,51018,0.05,W,0,0
479,51019,0.05,W,0,0
480,51020,0.05,W,0,0
481,51021,0.05,W,0,0
482,51022,0.05,W,0,0
483,51023,0.05,W,0,0
484,51024,0.05,W,0,0
485,51025,0.05,W,0,0
486,51026,0.05,W,0,0
487,51027,0.05,W,0,0
488,51028,0.05,W,0,0
489,51029,0.05,W,0,0
490,51030,0.05,W,0,0
491,51031,0.05,W,0,0
492,51032,0.05,W,0,0
493,51033,0.05,W,0,0
494,51034,0.05,W,0,0
495,51035,0.05,W,0,0
496,51036,0.05,W,0,0
497,51037,0.05,W,0,0
498,51038,0.05,W,0,0
499,51039,0.05,W,0,0
500,51040,0.05,W,0,0
501,51041,0.05,W,0,0
502,51042,0.05,W,0,0
503,51043,0.05,W,0,0
504,51044,0.05,W,0,0
505,51045,0.05,W,0,0
506,51046,0.05,W,0,0
507,51047,0.05,W,0,0
508,51048,0.05,W,0,0
509,51049,0.05,W,0,0
510,51050,0.05,W,0,0
511,51051,0.05,W,0,0
512,51052,0.05,W,0,0
513,51053,0.05,W,0,0
514,51054,0.05,W,0,0
515,51055,0.05,W,0,0
516,51056,0.05,W,0,0
517,51057,0.05,W,0,0
518,51058,0.05,W,0,0
519,51059,0.05,W,0,0
520,51060,0.05,W,0,0
521,51061,0.05,W,0,0
522,51062,0.05,W,0,0
523,51063,0.05,W,0,0
524,51064,0.05,W,0,0
525,51065,0.05,W,0,0
526,51066,0.05,W,0,0
527,51067,0.05,W,0,0
528,51068,0.05,W,0,0
529,51069,0.05,W,0,0
530,51070,0.05,W,0,0
531,51071,0.05,W,0,0
532,51072,0.05,W,0,0
533,51073,0.05,W,0,0
534,51074,0.05,W,0,0
535,51075,0.05,W,0,0
536,51076,0.05,W,0,0
537,51077,0.05,W,0,0
538,51078,0.05,W,0,0
539,51079,0.05,W,0,0
540,51080,0.05,W,0,0
541,51081,0.05,W,0,0
542,51082,0.05,W,0,0
543,51083,0.05,W,0,0
544,51084,0.05,W,0,0
545,51085,0.05,W,0,0
546,51086,0.05,W,0,0
547,51087,0.05,W,0,0
548,51088,0.05,W,0,0
549,51089,0.05,W,0,0
550,51090,0.05,W,0,0
551,51091,0.05,W,0,0
552,51092,0.05,W,0,0
553,51093,0.05,W,0,0
554,51094,0.05,W,0,0
555,51095,0.05,W,0,0
556,51096,0.05,W,0,0
557,51097,0.05,W,0,0
558,51098,0.05,W,0,0
559,51099,0.05,W,0,0
560,51100,0.05,W,0,0
561,51101,0.05,W,0,0
562,51102,0.05,W,0,0
563,51103,0.05,W,0,0
564,51104,0.05,W,0,0
565,51105,0.05,W,0,0
566,51106,0.05,W,0,0
567,51107,0.05,W,0,0
568,51108,0.05,W,0,0
569,51109,0.05,W,0,0
570,51110,0.05,W,0,0
571,51111,0.05,W,0,0
572,51112,0.05,W,0,0
573,51113,0.05,W,0,0
574,51114,0.05,W,0,0
575,51115,0.05,W,0,0
576,51116,0.05,W,0,0
577,51117,0.05,W,0,0
578,51118,0.05,W,0,0
579,51119,0.05,W,0,0
580,51120,0.05,W,0,0
581,51121,0.05,W,0,0
582,51122,0.05,W,0,0
583,51123,0.05,W,0,0
584,51124,0.05,W,0,0
585,51125,0.05,W,0,0
586,51126,0.05,W,0,0
587,51127,0.05,W,0,0
588,51128,0.05,W,0,0
589,51129,0.05,W,0,0
590,51130,0.05,W,0,0
591,51131,0.05,W,0,0
592,51132,0.05,W,0,0
593,51133,0.05,W,0,0
594,51134,0.05,W,0,0
595,51135,0.05,W,0,0
596,51136,0.05,W,0,0
597,51137,0.05,W,0,0
598,51138,0.05,W,0,0
599,51139,0.05,W,0,0
600,51140,0.05,W,0,0
601,51141,0.05,W,0,0
602,51142,0.05,W,0,0
603,51143,0.05,W,0,0
604,51144,0.05,W,0,0
605,51145,0.05,W,0,0
606,51146,0.05,W,0,0
607,51147,0.05,W,0,0
608,51148,0.05,W,0,0
609,51149,0.05,W,0,0
610,51150,0.05,W,0,0
611,51151,0.05,W,0,0
612,51152,0.05,W,0,0
613,51153,0.05,W,0,0
614,51154,0.05,W,0,0
615,51155,0.05,W,0,0
616,51156,0.05,W,0,0
617,51157,0.05,W,0,0
618,51158,0.05,W,0,0
619,51159,0.05,W,0,0
620,51160,0.05,W,0,0
621,51161,0.05,W,0,0
622,51162,0.05,W,0,0
623,51163,0.05,W,0,0
624,51164,0.05,W,0,0
625,51165,0.05,W,0,0
626,51166,0.05,W,0,0
627,51167,0.05,W,0,0
628,51168,0.05,W,0,0
629,51169,0.05,W,0,0
630,51170,0.05,W,0,0
631,51171,0.05,W,0,0
632,51172,0.05,W,0,0
633,51173,0.05,W,0,0
634,51174,0.05,W,0,0
635,51175,0.05,W,0,0
636,51176,0.05,W,0,0
637,51177,0.05,W,0,0
638,51178,0.05,W,0,0
639,51179,0.05,W,0,0
640,51180,0.05,W,0,0
641,51181,0.05,W,0,0
642,51182,0.05,W,0,0
643,51183,0.05,W,0,0
644,51184,0.05,W,0,0
645,51185,0.05,W,0,0
646,51186,0.05,W,0,0
647,51187,0.05,W,0,0
648,51188,0.05,W,0,0
649,51189,0.05,W,0,0
650,51190,0.05,W,0,0
651,51191,0.05,W,0,0
652,51192,0.05,W,0,0
653,51193,0.05,W,0,0
654,51194,0.05,W,0,0
655,51195,0.05,W,0,0
656,51196,0.05,W,0,0
657,51197,0.05,W,0,0
658,51198,0.05,W,0,0
659,51199,0.05,W,0,0
660,51200,0.05,W,0,0
661,51201,0.05,W,0,0
662,51202,0.05,W,0,0
663,51203,0.05,W,0,0
664,51204,0.05,W,0,0
665,51205,0.05,W,0,0
666,51206,0.05,W,0,0
667,51207,0.05,W,0,0
668,51208,0.05,W,0,0
669,51209,0.05,W,0,0
670,51210,0.05,W,0,0
671,51211,0.05,W,0,0
672,51212,0.05,W,0,0
673,51213,0.05,W,0,0
674,51214,0.05,W,0,0
675,51215,0.05,W,0,0
676,51216,0.05,W,0,0
677,51217,0.05,W,0,0
678,51218,0.05,W,0,0
679,51219,0.05,W,0,0
680,51220,0.05,W,0,0
681,51221,0.05,W,0,0
682,51222,0.05,W,0,0
683,51223,0.05,W,0,0
684,51224,0.05,W,0,0
685,51225,0.05,W,0,0
686,51226,0.05,W,0,0
687,51227,0.05,W,0,0
688,51228,0.05,W,0,0
689,51229,0.05,W,0,0
690,51230,0.05,W,0,0
691,51231,0.05,W,0,0
692,51232,0.05,W,0,0
693,51233,0.05,W,0,0
694,51234,0.05,W,0,0
695,51235,0.05,W,0,0
696,51236,0.05,W,0,0
697,51237,0.05,W,0,0
698,51238,0.05,W,0,0
699,51239,0.05,W,0,0
700,51240,0.05,W,0,0
701,51241,0.05,W,0,0
702,51242,0.05,W,0,0
703,51243,0.05,W,0,0
704,51244,0.05,W,0,0
705,51245,0.05,W,0,0
706,51246,0.05,W,0,0
707,51247,0.05,W,0,0
708,51248,0.05,W,0,0
709,51249,0.05,W,0,0
710,51250,0.05,W,0,0
711,51251,0.05,W,0,0
712,51252,0.05,W,0,0
713,51253,0.05,W,0,0
714,51254,0.05,W,0,0
715,51255,0.05,W,0,0
716,51256,0.05,W,0,0
717,51257,0.05,W,0,0
718,51258,0.05,W,0,0
719,51259,0.05,W,0,0
720,51260,0.05,W,0,0
721,51261,0.05,W,0,0
722,51262,0.05,W,0,0
723,51263,0.05,W,0,0
724,51264,0.05,W,0,0
725,51265,0.05,W,0,0
726,51266,0.05,W,0,0
727,51267,0.05,W,0,0
728,51268,0.05,W,0,0
729,51269,0.05,W,0,0
730,51270,0.05,W,0,0
731,51271,0.05,W,0,0
732,51272,0.05,W,0,0
733,51273,0.05,W,0,0
734,51274,0.05,W,0,0
735,51275,0.05,W,0,0
736,51276,0.05,W,0,0
737,51277,0.05,W,0,0
738,51278,0.05,W,0,0
739,51279,0.05,W,0,0
740,51280,0.05,W,0,0
741,51281,0.05,W,0,0
742,51282,0.05,W,0,0
743,51283,0.05,W,0,0
744,51284,0.05,W,0,0
745,51285,0.05,W,0,0
746,51286,0.05,W,0,0
747,51287,0.05,W,0,0
748,51288,0.05,W,0,0
749,51289,0.05,W,0,0
750,51290,0.05,W,0,0
751,51291,0.05,W,0,0
752,51292,0.05,W,0,0
753,51293,0.05,W,0,0
754,51294,0.05,W,0,0
755,51295,0.05,W,0,0
756,51296,0.05,W,0,0
757,51297,0.05,W,0,0
758,51298,0.05,W,0,0
759,51299,0.05,W,0,0
760,51300,0.05,W,0,0
761,51301,0.05,W,0,0
762,51302,0.05,W,0,0
763,51303,0.05,W,0,0
764,51304,0.05,W,0,0
765,51305,0.05,W,0,0
766,51306,0.05,W,0,0
767,51307,0.05,W,0,0
768,51308,0.05,W,0,0
769,51309,0.05,W,0,0
770,51310,0.05,W,0,0
771,51311,0.05,W,0,0
772,51312,0.05,W,0,0
773,51313,0.05,W,0,0
774,51314,0.05,W,0,0
775,51315,0.05,W,0,0
776,51316,0.05,W,0,0
777,51317,0.05,W,0,0
778,51318,0.05,W,0,0
779,51319,0.05,W,0,0
780,51320,0.05,W,0,0
781,51321,0.05,W,0,0
782,51322,0.05,W,0,0
783,51323,0.05,W,0,0
784,51324,0.05,W,0,0
785,51325,0.05,W,0,0
786,51326,0.05,W,0,0
787,51327,0.05,W,0,0
788,51328,0.05,W,0,0
789,51329,0.05,W,0,0
790,51330,0.05,W,0,0
791,51331,0.05,W,0,0
792,51332,0.05,W,0,0
793,51333,0.05,W,0,0
794,51334,0.05,W,0,0
795,51335,0.05,W,0,0
796,51336,0.05,W,0,0
797,51337,0.05,W,0,0
798,51338,0.05,W,0,0
799,51339,0.05,W,0,0
800,51340,0.05,W,0,0
801,51341,0.05,W,0,0
802,51342,0.05,W,0,0
803,51343,0.05,W,0,0
804,51344,0.05,W,0,0
805,51345,0.05,W,0,0
806,51346,0.05,W,0,0
807,51347,0.05,W,0,0
808,51348,0.05,W,0,0
809,51349,0.05,W,0,0
810,51350,0.05,W,0,0
811,51351,0.05,W,0,0
812,51352,0.05,W,0,0
813,51353,0.05,W,0,0
814,51354,0.05,W,0,0
815,51355,0.05,W,0,0
816,51356,0.05,W,0,0
817,51357,0.05,W,0,0
818,51358,0.05,W,0,0
819,51359,0.05,W,0,0
820,51360,0.05,W,0,0
821,51361,0.05,W,0,0
822,51362,0.05,W,0,0
823,51363,0.05,W,0,0
824,51364,0.05,W,0,0
825,51365,0.05,W,0,0
826,51366,0.05,W,0,0
827,51367,0.05,W,0,0
828,51368,0.05,W,0,0
829,51369,0.05,W,0,0
830,51370,0.05,W,0,0
831,51371,0.05,W,0,0
832,51372,0.05,W,0,0
833,51373,0.05,W,0,0
834,51374,0.05,W,0,0
835,51375,0.05,W,0,0
836,51376,0.05,W,0,0
837,51377,0.05,W,0,0
838,51378,0.05,W,0,0
839,51379,0.05,W,0,0
840,51380,0.05,W,0,0
841,51381,0.05,W,0,0
842,51382,0.05,W,0,0
843,51383,0.05,W,0,0
844,51384,0.05,W,0,0
845,51385,0.05,W,0,0
846,51386,0.05,W,0,0
847,51387,0.05,W,0,0
848,51388,0.05,W,0,0
849,51389,0.05,W,0,0
850,51390,0.05,W,0,0
851,51391,0.05,W,0,0
852,51392,0.05,W,0,0
853,51393,0.05,W,0,0
854,51394,0.05,W,0,0
855,51395,0.05,W,0,0
856,51396,0.05,W,0,0
857,51397,0.05,W,0,0
858,51398,0.05,W,0,0
859,51399,0.05,W,0,0
860,51400,0.05,W,0,0
861,51401,0.05,W,0,0
862,51402,0.05,W,0,0
863,51403,0.05,W,0,0
864,51404,0.05,W,0,0
865,51405,0.05,W,0,0
866,51406,0.05,W,0,0
867,51407,0.05,W,0,0
868,51408,0.05,W,0,0
869,51409,0.05,W,0,0
870,51410,0.05,W,0,0
871,51411,0.05,W,0,0
872,51412,0.05,W,0,0
873,51413,0.05,W,0,0
874,51414,0.05,W,0,0
875,51415,0.05,W,0,0
876,51416,0.05,W,0,0
877,51417,0.05,W,0,0
878,51418,0.05,W,0,0
879,51419,0.05,W,0,0
880,51420,0.05,W,0,0
881,51421,0.05,W,0,0
882,51422,0.05,W,0,0
883,51423,0.05,W,0,0
884,51424,0.05,W,0,0
885,51425,0.05,W,0,0
886,51426,0.05,W,0,0
887,51427,0.05,W,0,0
888,51428,0.05,W,0,0
889,51429,0.05,W,0,0
890,51430,0.05,W,0,0
891,51431,0.05,W,0,0
892,51432,0.05,W,0,0
893,51433,0.05,W,0,0
894,51434,0.05,W,0,0
895,51435,0.05,W,0,0
896,51436,0.05,W,0,0
897,51437,0.05,W,0,0
898,51438,0.05,W,0,0
899,51439,0.05,W,0,0
900,51440,0.05,W,0,0
901,51441,0.05,W,0,0
902,51442,0.05,W,0,0
903,51443,0.05,W,0,0
904,51444,0.05,W,0,0
905,51445,0.05,W,0,0
906,51446,0.05,W,0,0
907,51447,0.05,W,0,0
908,51448,0.05,W,0,0
909,51449,0.05,W,0,0
910,51450,0.05,W,0,0
911,51451,0.05,W,0,0
912,51452,0.05,W,0,0
913,51453,0.05,W,0,0
914,51454,0.05,W,0,0
915,51455,0.05,W,0,0
916,51456,0.05,W,0,0
917,51457,0.05,W,0,0
918,51458,0.05,W,0,0
919,51459,0.05,W,0,0
920,51460,0.05,W,0,0
921,51461,0.05,W,0,0
922,51462,0.05,W,0,0
923,51463,0.05,W,0,0
924,51464,0.05,W,0,0
925,51465,0.05,W,0,0
926,51466,0.05,W,0,0
927,51467,0.05,W,0,0
928,51468,0.05,W,0,0
929,51469,0.05,W,0,0
930,51470,0.05,W,0,0
