NID,PID
319,935
320,936
321,937
322,938
323,939
324,940
325,941
326,942
327,943
328,944
329,945
330,946
331,947
332,948
333,949
334,950
335,1015
336,1016
337,1017
338,1018
339,1019
340,1020
341,1021
342,1022
343,1023
344,1024
345,1025
346,1026
347,1027
348,1028
349,1029
350,1030
351,1031
352,1032
353,1033
354,1034
355,1035
356,1036
357,1037
358,1038
359,1039
360,1040
361,1041
362,1042
363,1043
364,1044
365,1045
366,1046
367,1047
368,1048
369,1049
370,1050
371,1051
372,1052
373,1053
374,1054
375,1055
376,1056
377,1057
378,1058
379,1059
380,1060
381,1061
382,1062
383,1063
384,1064
385,1065
386,1066
387,1067
388,1068
389,1069
390,1070
391,1071
392,1072
393,1073
394,1074
395,1075
396,1076
397,1077
398,1078
399,1079
400,1080
401,1081
402,1082
403,1083
404,1084
405,1085
406,1086
407,1158
408,1159
409,1160
410,1161
411,1162
412,1163
413,1164
414,1165
415,1166
416,1167
417,1168
418,1169
419,1170
420,1171
421,1172
422,1173
423,1174
424,1175
425,1176
426,1177
427,1178
428,1179
429,1180
430,1181
431,1182
432,1183
433,1184
434,1185
435,1186
436,1187
437,1188
438,1189
439,1190
440,1223
441,1224
442,1225
443,1226
444,1227
445,1228
446,1229
447,1230
448,1231
449,1232
450,1233
451,1234
452,1235
453,1236
454,1237
455,1238
456,1239
457,1240
458,1241
459,1242
460,1243
461,1244
462,1245
463,1246
464,1247
465,1248
466,1249
467,1250
468,1251
469,1252
470,1253
471,1254
472,1255
473,1288
474,1289
475,1290
476,1291
477,1292
478,1293
479,1294
480,1295
481,1296
482,1297
483,1298
484,1299
485,1300
486,1301
487,1302
488,1303
489,1304
490,1305
491,1306
492,1307
493,1308
494,1309
495,1310
496,1333
497,1334
498,1335
499,1336
500,1337
501,1338
502,1339
503,1340
504,1341
505,1342
506,1343
507,1344
508,1345
509,1346
510,1347
511,1348
512,1349
513,1350
514,1351
515,1352
516,1353
517,1354
518,1355
519,1356
520,1357
521,1358
522,1359
523,1360
524,1361
525,1362
526,1363
527,1364
528,1365
529,1366
530,1367
531,1368
532,1369
533,1370
534,1371
535,1372
536,1373
537,1374
538,1375
539,1376
540,1377
541,1378
542,1379
543,1380
544,1428
545,1429
546,1430
547,1431
548,1432
549,1433
550,1434
551,1435
552,1436
553,1437
554,1438
555,1439
556,1440
557,1441
558,1442
559,1443
560,1444
561,1445
562,1446
563,1447
564,1448
565,1449
566,1450
567,1451
568,1452
569,1453
570,1454
571,1455
572,1456
573,1457
574,1458
575,1459
576,1460
577,1461
578,1462
579,1463
580,1464
581,1465
582,1466
583,1467
584,1468
585,1469
586,1470
587,1471
588,1472
589,1473
590,1474
591,1475
592,1476
593,1477
594,1478
595,1479
596,1480
597,1481
598,1482
599,1483
600,1484
601,1485
602,1486
603,1487
604,1488
605,1489
606,1490
607,1491
608,1492
609,1493
610,1494
611,1495
612,1496
613,1497
614,1498
615,1499
616,1500
617,1501
618,1502
619,1503
620,1504
621,1505
622,1506
623,1507
624,1508
625,1509
626,1510
627,1511
628,1512
629,1513
630,1514
631,1515
632,1516
633,1517
634,1518
635,1519
636,1520
637,1521
638,1522
639,1523
640,1524
641,1621
642,1622
643,1623
644,1624
645,1625
646,1626
647,1627
648,1628
649,1629
650,1630
651,1631
652,1632
653,1633
654,1634
655,1635
656,1636
657,1637
658,1638
659,1639
660,1640
661,1641
662,1642
663,1643
664,1644
665,1645
666,1646
667,1647
668,1648
669,1649
670,1650
671,1651
672,1652
673,1653
674,1654
675,1655
676,1656
677,1657
678,1658
679,1659
680,1660
681,1661
682,1662
683,1663
684,1664
685,1665
686,1666
687,1667
688,1668
689,1716
690,1717
691,1718
692,1719
693,1720
694,1721
695,1722
696,1723
697,1724
698,1725
699,1726
700,1727
701,1728
702,1729
703,1730
704,1731
705,1732
706,1733
707,1734
708,1735
709,1736
710,1737
711,1738
712,1739
713,1740
714,1741
715,1742
716,1743
717,1744
718,1745
719,1746
720,1747
721,1748
722,1749
723,1750
724,1751
725,1752
726,1753
727,1754
728,1755
729,1756
730,1757
731,1758
732,1759
733,1760
734,1761
735,1762
736,1763
737,1764
738,1765
739,1766
740,1767
741,1768
742,1769
743,1770
744,1771
745,1772
746,1773
747,1774
748,1775
749,1776
750,1777
751,1778
752,1779
753,1780
754,1845
755,1846
756,1847
757,1848
758,1849
759,1850
760,1851
761,1852
762,1853
763,1854
764,1855
765,1856
766,1857
767,1858
768,1859
769,1860
770,1861
771,1862
772,1863
773,1864
774,1865
775,1866
776,1867
777,1868
778,1869
779,1870
780,1871
781,1872
782,1873
783,1874
784,1875
785,1876
786,1877
787,1878
788,1879
789,1880
790,1881
791,1882
792,1883
793,1884
794,1885
795,1886
796,1887
797,1888
798,1889
799,1890
800,1891
801,1892
802,1893
803,1894
804,1895
805,1896
806,1897
807,1898
808,1899
809,1900
810,1901
811,1902
812,1903
813,1904
814,1905
815,1906
816,1907
817,1908
818,1909
819,1910
820,1911
821,1912
822,1913
823,1914
824,1915
825,1916
826,1917
827,1918
828,1919
829,1920
830,1921
831,1922
832,1923
833,1924
834,1925
835,1926
836,1927
837,1928
838,1929
839,1930
840,1931
841,1932
842,1933
843,1934
844,1935
845,1936
846,1937
847,1938
848,1939
849,1940
850,1941
851,1942
852,1943
853,1944
854,1945
855,1946
856,1947
857,1948
858,1949
859,1950
860,1951
861,1952
862,1953
863,1954
864,1955
865,1956
866,1957
867,1958
868,1959
869,1960
870,1961
871,1962
872,1963
873,1964
874,1965
875,1966
876,1967
877,1968
878,1969
879,1970
880,1971
881,1972
882,1973
883,1974
884,1975
885,1976
886,1977
887,1978
888,1979
889,1980
890,1981
891,1982
892,1983
893,1984
894,1985
895,1986
896,1987
897,1988
898,1989
899,1990
900,1991
901,1992
902,1993
903,1994
904,1995
905,1996
906,1997
907,1998
908,1999
909,2000
910,2001
911,2002
912,2003
913,2004
914,2005
915,2006
916,2007
917,2008
918,2009
919,2010
920,2011
921,2012
922,2013
923,2014
924,2015
925,2016
926,2017
927,2018
928,2019
929,2020
930,2021
931,2022
932,2200
933,2201
934,2202
935,2203
936,2204
937,2205
938,2206
939,2207
940,2208
941,2209
942,2210
943,2211
944,2212
945,2213
946,2214
947,2215
948,2216
949,2217
950,2218
951,2219
952,2220
953,2221
954,2222
955,2223
956,2224
957,2249
958,2250
959,2251
960,2252
961,2253
962,2254
963,2255
964,2256
965,2257
966,2258
967,2259
968,2260
969,2261
970,2262
971,2263
972,2264
973,2265
974,2266
975,2267
976,2268
977,2269
978,2270
979,2271
980,2272
981,2273
982,2274
983,2275
984,2276
985,2277
986,2278
987,2279
988,2280
989,2281
990,2282
991,2283
992,2284
993,2285
994,2286
995,2287
996,2288
997,2289
998,2330
999,2331
1000,2332
1001,2333
1002,2334
1003,2335
1004,2336
1005,2337
1006,2338
1007,2339
1008,2340
1009,2341
1010,2342
1011,2343
1012,2344
1013,2345
1014,2346
1015,2347
1016,2365
1017,2366
1018,2367
1019,2368
1020,2369
1021,2370
1022,2371
1023,2372
1024,2373
1025,2374
1026,2375
1027,2376
1028,2377
1029,2378
1030,2379
1031,2380
1032,2381
1033,2382
1034,2383
1035,2384
1036,2385
1037,2386
1038,2387
1039,2388
1040,2389
1041,2390
1042,2391
1043,2392
1044,2393
1045,2394
1046,2395
1047,2396
1048,2397
1049,2398
1050,2399
1051,2400
1052,2401
1053,2402
1054,2403
1055,2404
1056,2405
1057,2446
1058,2447
1059,2448
1060,2449
1061,2450
1062,2451
1063,2452
1064,2453
1065,2454
1066,2455
1067,2456
1068,2457
1069,2458
1070,2459
1071,2460
1072,2461
1073,2462
1074,2463
1075,2464
1076,2465
1077,2466
1078,2467
1079,2468
1080,2469
1081,2470
1082,2471
1083,2472
1084,2473
1085,2474
1086,2475
1087,2476
1088,2477
1089,2478
1090,2511
1091,2512
1092,2513
1093,2514
1094,2515
1095,2516
1096,2517
1097,2518
1098,2519
1099,2520
1100,2521
1101,2522
1102,2523
1103,2524
1104,2525
1105,2526
1106,2527
1107,2528
1108,2546
1109,2547
1110,2548
1111,2549
1112,2550
1113,2551
1114,2552
1115,2553
1116,2554
1117,2555
1118,2556
1119,2557
1120,2558
1121,2559
1122,2560
1123,2561
1124,2562
1125,2563
1126,2564
1127,2565
1128,2566
1129,2567
1130,2568
1131,2569
1132,2570
1133,2595
1134,2596
1135,2597
1136,2598
1137,2599
1138,2600
1139,2601
1140,2602
1141,2603
1142,2604
1143,2605
1144,2606
1145,2607
1146,2608
1147,2609
1148,2610
1149,2611
1150,2612
1151,2613
1152,2614
1153,2615
1154,2616
1155,2617
1156,2618
1157,2619
1158,2644
1159,2645
1160,2646
1161,2647
1162,2648
1163,2649
1164,2650
1165,2651
1166,2652
1167,2653
1168,2654
1169,2655
1170,2656
1171,2657
1172,2658
1173,2659
1174,2660
1175,2661
1176,2662
1177,2663
1178,2664
1179,2665
1180,2666
1181,2667
1182,2691
1183,2692
1184,2693
1185,2694
1186,2695
1187,2696
1188,2697
1189,2698
1190,2699
1191,2700
1192,2701
1193,2702
1194,2703
1195,2704
1196,2705
1197,2706
1198,2707
1199,2708
1200,2709
1201,2710
1202,2711
1203,2712
1204,2713
1205,2714
1206,2715
1207,2716
1208,2717
1209,2718
1210,2719
1211,2720
1212,2721
1213,2722
1214,2723
1215,2724
1216,2725
1217,2726
1218,2727
1219,2728
1220,2729
1221,2730
1222,2731
1223,2732
1224,2733
1225,2734
1226,2735
1227,2736
1228,2737
1229,2738
1230,2739
1231,2740
1232,2790
1233,2791
1234,2792
1235,2793
1236,2794
1237,2795
1238,2796
1239,2797
1240,2798
1241,2799
1242,2800
1243,2801
1244,2802
1245,2803
1246,2804
1247,2805
1248,2806
1249,2823
1250,2824
1251,2825
1252,2826
1253,2827
1254,2828
1255,2829
1256,2830
1257,2831
1258,2832
1259,2833
1260,2834
1261,2835
1262,2836
1263,2837
1264,2838
1265,2839
1266,2840
1267,2841
1268,2842
1269,2843
1270,2844
1271,2845
1272,2846
1273,2847
1274,2848
1275,2849
1276,2850
1277,2851
1278,2852
1279,2853
1280,2854
1281,2855
1282,2888
1283,2889
1284,2890
1285,2891
1286,2892
1287,2893
1288,2894
1289,2895
1290,2896
1291,2897
1292,2898
1293,2899
1294,2900
1295,2901
1296,2902
1297,2903
1298,2904
1299,2905
1300,2906
1301,2907
1302,2927
1303,2928
1304,2929
1305,2930
1306,2931
1307,2932
1308,2933
1309,2934
1310,2935
1311,2936
1312,2937
1313,2938
1314,2939
1315,2940
1316,2941
1317,2942
1318,2943
1319,2960
1320,2961
1321,2962
1322,2963
1323,2964
1324,2965
1325,2966
1326,2967
1327,2968
1328,2969
1329,2970
1330,2971
1331,2972
1332,2973
1333,2974
1334,2975
1335,2976
1336,2977
1337,2978
1338,2979
1339,2980
1340,2981
1341,2982
1342,3005
1343,3006
1344,3007
1345,3008
1346,3009
1347,3010
1348,3011
1349,3012
1350,3013
1351,3014
1352,3015
1353,3016
1354,3017
1355,3018
1356,3019
1357,3020
1358,3021
1359,3022
1360,3023
1361,3024
1362,3025
1363,3026
1364,3027
1365,3028
1366,3029
1367,3030
1368,3031
1369,3032
1370,3033
1371,3034
1372,3035
1373,3036
1374,3037
1375,3038
1376,3039
1377,3040
1378,3041
1379,3042
1380,3043
1381,3044
1382,3045
1383,3046
1384,3047
1385,3048
1386,3049
1387,3050
1388,3051
1389,3052
1390,3053
1391,3054
1392,3055
1393,3056
1394,3057
1395,3058
1396,3059
1397,3060
1398,3061
1399,3062
1400,3063
1401,3064
1402,3065
1403,3066
1404,3067
1405,3068
1406,3069
1407,3070
1408,3071
1409,3072
1410,3073
1411,3074
1412,3075
1413,3076
1414,3077
1415,3078
1416,3079
1417,3080
1418,3081
1419,3082
1420,3083
1421,3084
1422,3085
1423,3086
1424,3087
1425,3088
1426,3089
1427,3090
1428,3091
1429,3092
1430,3093
1431,3094
1432,3095
1433,3096
1434,3097
1435,3098
1436,3099
1437,3100
1438,3101
1439,3198
1440,3199
1441,3200
1442,3201
1443,3202
1444,3203
1445,3204
1446,3205
1447,3206
1448,3207
1449,3208
1450,3209
1451,3210
1452,3211
1453,3212
1454,3213
1455,3214
1456,3215
1457,3216
1458,3217
1459,3218
1460,3219
1461,3220
1462,3221
1463,3222
1464,3223
1465,3224
1466,3225
1467,3226
1468,3227
1469,3228
1470,3229
1471,3230
1472,3231
1473,3232
1474,3233
1475,3234
1476,3235
1477,3236
1478,3237
1479,3238
1480,3239
1481,3240
1482,3241
1483,3242
1484,3243
1485,3244
1486,3245
1487,3246
1488,3247
1489,3248
1490,3249
1491,3250
1492,3251
1493,3252
1494,3253
1495,3254
1496,3255
1497,3256
1498,3257
1499,3258
1500,3259
1501,3260
1502,3261
1503,3262
1504,3263
1505,3264
1506,3265
1507,3266
1508,3267
1509,3268
1510,3269
1511,3270
1512,3271
1513,3272
1514,3273
1515,3274
1516,3275
1517,3276
1518,3277
1519,3278
1520,3279
1521,3280
1522,3281
1523,3282
1524,3283
1525,3284
1526,3285
1527,3286
1528,3287
1529,3288
1530,3289
1531,3290
1532,3291
1533,3292
1534,3293
1535,3294
1536,3295
1537,3296
1538,3297
1539,3298
1540,3299
1541,3300
1542,3301
1543,3302
1544,3303
1545,3304
1546,3305
1547,3306
1548,3307
1549,3308
1550,3309
1551,3310
1552,3311
1553,3312
1554,3313
1555,3314
1556,3315
1557,3316
1558,3317
1559,3318
1560,3319
1561,3320
1562,3321
1563,3322
1564,3323
1565,3324
1566,3325
1567,3326
1568,3327
1569,3328
1570,3329
1571,3330
1572,3331
1573,3332
1574,3333
1575,3334
1576,3335
1577,3336
1578,3337
1579,3338
1580,3339
1581,3340
1582,3341
1583,3342
1584,3343
1585,3344
1586,3345
1587,3346
1588,3347
1589,3348
1590,3349
1591,3350
1592,3351
1593,3352
1594,3353
1595,3354
1596,3355
1597,3356
1598,3357
1599,3358
1600,3359
1601,3360
1602,3361
1603,3362
1604,3363
1605,3364
1606,3365
1607,3366
1608,3367
1609,3368
1610,3369
1611,3370
1612,3371
1613,3372
1614,3373
1615,3374
1616,3375
1617,3553
1618,3554
1619,3555
1620,3556
1621,3557
1622,3558
1623,3559
1624,3560
1625,3561
1626,3562
1627,3563
1628,3564
1629,3565
1630,3566
1631,3567
1632,3568
1633,3569
1634,3570
1635,3571
1636,3572
1637,3573
1638,3574
1639,3575
1640,3576
1641,3577
1642,3578
1643,3579
1644,3580
1645,3581
1646,3582
1647,3583
1648,3584
1649,3585
1650,3586
1651,3587
1652,3588
1653,3589
1654,3590
1655,3591
1656,3592
1657,3593
1658,3594
1659,3595
1660,3596
1661,3597
1662,3598
1663,3599
1664,3600
1665,3601
1666,3602
1667,3603
1668,3604
1669,3605
1670,3606
1671,3607
1672,3608
1673,3609
1674,3610
1675,3611
1676,3612
1677,3613
1678,3614
1679,3615
1680,3616
1681,3617
1682,3618
1683,3619
1684,3620
1685,3621
1686,3622
1687,3623
1688,3624
1689,3696
1690,3697
1691,3698
1692,3699
1693,3700
1694,3701
1695,3702
1696,3703
1697,3704
1698,3705
1699,3706
1700,3707
1701,3708
1702,3709
1703,3710
1704,3711
1705,3712
1706,3713
1707,3714
1708,3715
1709,3716
1710,3717
1711,3718
1712,3719
1713,3720
1714,3721
1715,3722
1716,3723
1717,3724
1718,3725
1719,3726
1720,3727
1721,3728
1722,3729
1723,3730
1724,3731
1725,3732
1726,3733
1727,3734
1728,3735
1729,3736
1730,3737
1731,3738
1732,3739
1733,3740
1734,3741
1735,3742
1736,3743
1737,3744
1738,3745
1739,3746
1740,3747
1741,3748
1742,3749
1743,3750
1744,3751
1745,3752
1746,3753
1747,3754
1748,3755
1749,3756
1750,3757
1751,3758
1752,3759
1753,3760
1754,3761
1755,3762
1756,3763
1757,3764
1758,3765
1759,3766
1760,3767
1761,3768
1762,3769
1763,3770
1764,3771
1765,3772
1766,3773
1767,3774
1768,3775
1769,3776
1770,3777
1771,3778
1772,3779
1773,3780
1774,3781
1775,3782
1776,3783
1777,3784
1778,3785
1779,3786
1780,3787
1781,3788
1782,3789
1783,3790
1784,3791
1785,3792
1786,3793
1787,3794
1788,3795
1789,3796
1790,3797
1791,3798
1792,3799
1793,3800
1794,3801
1795,3802
1796,3803
1797,3804
1798,3805
1799,3806
1800,3807
1801,3808
1802,3809
1803,3810
1804,3811
1805,3812
1806,3813
1807,3814
1808,3815
1809,3816
1810,3817
1811,3818
1812,3819
1813,3820
1814,3821
1815,3822
1816,3823
1817,3824
1818,3825
1819,3955
1820,3956
1821,3957
1822,3958
1823,3959
1824,3960
1825,3961
1826,3962
1827,3963
1828,3964
1829,3965
1830,3966
1831,3967
1832,3968
1833,3969
1834,3970
1835,3971
1836,3972
1837,3973
1838,3974
1839,3975
1840,3976
1841,3998
1842,3999
1843,4000
1844,4001
1845,4002
1846,4003
1847,4004
1848,4005
1849,4006
1850,4007
1851,4008
1852,4009
1853,4010
1854,4011
1855,4012
1856,4013
1857,4014
1858,4015
1859,4016
1860,4017
1861,4018
1862,4019
1863,4020
1864,4021
1865,4022
1866,4023
1867,4024
1868,4025
1869,4026
1870,4027
1871,4028
1872,4029
1873,4030
1874,4063
1875,4064
1876,4065
1877,4066
1878,4067
1879,4068
1880,4069
1881,4070
1882,4071
1883,4072
1884,4073
1885,4074
1886,4075
1887,4076
1888,4077
1889,4078
1890,4079
1891,4080
1892,4081
1893,4082
1894,4083
1895,4084
1896,4085
1897,4108
1898,4109
1899,4110
1900,4111
1901,4112
1902,4113
1903,4114
1904,4115
1905,4116
1906,4117
1907,4118
1908,4119
1909,4120
1910,4121
1911,4122
1912,4123
1913,4124
1914,4125
1915,4126
1916,4145
1917,4146
1918,4147
1919,4148
1920,4149
1921,4150
1922,4151
1923,4152
1924,4153
1925,4154
1926,4155
1927,4156
1928,4157
1929,4158
1930,4159
1931,4160
1932,4161
1933,4178
1934,4179
1935,4180
1936,4181
1937,4182
1938,4183
1939,4184
1940,4185
1941,4186
1942,4187
1943,4188
1944,4189
1945,4190
1946,4191
1947,4192
1948,4193
1949,4194
1950,4195
1951,4196
1952,4197
1953,4198
1954,4199
1955,4200
1956,4201
1957,4225
1958,4226
1959,4227
1960,4228
1961,4229
1962,4230
1963,4231
1964,4232
1965,4233
1966,4234
1967,4235
1968,4236
1969,4237
1970,4238
1971,4239
1972,4240
1973,4241
1974,4242
1975,4260
1976,4261
1977,4262
1978,4263
1979,4264
1980,4265
1981,4266
1982,4267
1983,4268
1984,4269
1985,4270
1986,4271
1987,4272
1988,4273
1989,4274
1990,4275
1991,4276
1992,4277
1993,4278
1994,4279
1995,4299
1996,4300
1997,4301
1998,4302
1999,4303
2000,4304
2001,4305
2002,4306
2003,4307
2004,4308
2005,4309
2006,4310
2007,4311
2008,4312
2009,4313
2010,4314
2011,4315
2012,4316
2013,4317
2014,4318
2015,4319
2016,4320
2017,4321
2018,4322
2019,4323
2020,4324
2021,4325
2022,4326
2023,4327
2024,4328
2025,4329
2026,4330
2027,4331
2028,4332
2029,4333
2030,4334
2031,4335
2032,4336
2033,4337
2034,4338
2035,4339
2036,4340
2037,4341
2038,4342
2039,4343
2040,4344
2041,4345
2042,4346
2043,4347
2044,4348
2045,4398
2046,4399
2047,4400
2048,4401
2049,4402
2050,4403
2051,4404
2052,4405
2053,4406
2054,4407
2055,4408
2056,4409
2057,4410
2058,4411
2059,4412
2060,4413
2061,4414
2062,4415
2063,4416
2064,4417
2065,4418
2066,4419
2067,4420
2068,4421
2069,4422
2070,4423
2071,4424
2072,4425
2073,4426
2074,4427
2075,4428
2076,4429
2077,4430
2078,4431
2079,4432
2080,4433
2081,4434
2082,4435
2083,4436
2084,4437
2085,4438
2086,4439
2087,4440
2088,4441
2089,4442
2090,4443
2091,4444
2092,4445
2093,4446
2094,4447
2095,4448
2096,4449
2097,4450
2098,4451
2099,4452
2100,4453
2101,4454
2102,4455
2103,4456
2104,4457
2105,4458
2106,4459
2107,4460
2108,4461
2109,4462
2110,4463
2111,4464
2112,4465
2113,4466
2114,4467
2115,4468
2116,4469
2117,4541
2118,4542
2119,4543
2120,4544
2121,4545
2122,4546
2123,4547
2124,4548
2125,4549
2126,4550
2127,4551
2128,4552
2129,4553
2130,4554
2131,4555
2132,4556
2133,4557
2134,4558
2135,4559
2136,4560
2137,4561
2138,4562
2139,4563
2140,4564
2141,4565
2142,4566
2143,4567
2144,4568
2145,4569
2146,4570
2147,4571
2148,4572
2149,4573
2150,4574
2151,4575
2152,4576
2153,4577
2154,4578
2155,4579
2156,4580
2157,4581
2158,4582
2159,4583
2160,4584
2161,4585
2162,4586
2163,4587
2164,4588
2165,4589
2166,4590
2167,4591
2168,4592
2169,4593
2170,4594
2171,4595
2172,4596
2173,4597
2174,4598
2175,4599
2176,4600
2177,4601
2178,4602
2179,4603
2180,4604
2181,4605
2182,4670
2183,4671
2184,4672
2185,4673
2186,4674
2187,4675
2188,4676
2189,4677
2190,4678
2191,4679
2192,4680
2193,4681
2194,4682
2195,4683
2196,4684
2197,4685
2198,4686
2199,4687
2200,4688
2201,4689
2202,4690
2203,4691
2204,4692
2205,4693
2206,4694
2207,4695
2208,4696
2209,4697
2210,4698
2211,4699
2212,4700
2213,4701
2214,4702
2215,4703
2216,4704
2217,4705
2218,4706
2219,4707
2220,4708
2221,4709
2222,4710
2223,4711
2224,4712
2225,4713
2226,4714
2227,4715
2228,4716
2229,4717
2230,4718
2231,4719
2232,4720
2233,4721
2234,4722
2235,4723
2236,4724
2237,4725
2238,4726
2239,4727
2240,4728
2241,4729
2242,4730
2243,4731
2244,4732
2245,4733
2246,4734
2247,4735
2248,4736
2249,4737
2250,4738
2251,4739
2252,4740
2253,4741
2254,4742
2255,4743
2256,4744
2257,4745
2258,4746
2259,4747
2260,4748
2261,4749
2262,4750
2263,4751
2264,4752
2265,4753
2266,4754
2267,4755
2268,4756
2269,4757
2270,4758
2271,4759
2272,4760
2273,4761
2274,4762
2275,4763
2276,4764
2277,4765
2278,4766
2279,4767
2280,4768
2281,4769
2282,4770
2283,4771
2284,4772
2285,4773
2286,4774
2287,4775
2288,4776
2289,4777
2290,4778
2291,4779
2292,4780
2293,4781
2294,4782
2295,4783
2296,4784
2297,4785
2298,4786
2299,4787
2300,4788
2301,4789
2302,4790
2303,4791
2304,4792
2305,4793
2306,4794
2307,4795
2308,4796
2309,4797
2310,4798
2311,4799
2312,4929
2313,4930
2314,4931
2315,4932
2316,4933
2317,4934
2318,4935
2319,4936
2320,4937
2321,4938
2322,4939
2323,4940
2324,4941
2325,4942
2326,4943
2327,4944
2328,4945
2329,4946
2330,4947
2331,4948
2332,4949
2333,4950
2334,4951
2335,4952
2336,4953
2337,4954
2338,4955
2339,4956
2340,4957
2341,4958
2342,4959
2343,4960
2344,4961
2345,4962
2346,4963
2347,4964
2348,4965
2349,4966
2350,4967
2351,4968
2352,4969
2353,4970
2354,4971
2355,4972
2356,4973
2357,4974
2358,4975
2359,4976
2360,4977
2361,4978
2362,4979
2363,4980
2364,4981
2365,4982
2366,4983
2367,4984
2368,4985
2369,4986
2370,4987
2371,4988
2372,4989
2373,4990
2374,4991
2375,4992
2376,4993
2377,5058
2378,5059
2379,5060
2380,5061
2381,5062
2382,5063
2383,5064
2384,5065
2385,5066
2386,5067
2387,5068
2388,5069
2389,5070
2390,5071
2391,5072
2392,5073
2393,5074
2394,5075
2395,5076
2396,5077
2397,5078
2398,5079
2399,5080
2400,5081
2401,5082
2402,5083
2403,5084
2404,5085
2405,5086
2406,5087
2407,5088
2408,5089
2409,5121
2410,5122
2411,5123
2412,5124
2413,5125
2414,5126
2415,5127
2416,5128
2417,5129
2418,5130
2419,5131
2420,5132
2421,5133
2422,5134
2423,5135
2424,5136
2425,5137
2426,5138
2427,5139
2428,5140
2429,5141
2430,5142
2431,5164
2432,5165
2433,5166
2434,5167
2435,5168
2436,5169
2437,5170
2438,5171
2439,5172
2440,5173
2441,5174
2442,5175
2443,5176
2444,5177
2445,5178
2446,5179
2447,5180
2448,5181
2449,5182
2450,5183
2451,5184
2452,5185
2453,5186
2454,5187
2455,5188
2456,5189
2457,5190
2458,5191
2459,5192
2460,5193
2461,5194
2462,5195
2463,5196
2464,5197
2465,5198
2466,5199
2467,5200
2468,5201
2469,5202
2470,5241
2471,5242
2472,5243
2473,5244
2474,5245
2475,5246
2476,5247
2477,5248
2478,5249
2479,5250
2480,5251
2481,5252
2482,5253
2483,5254
2484,5255
2485,5256
2486,5257
2487,5258
2488,5259
2489,5260
2490,5280
2491,5281
2492,5282
2493,5283
2494,5284
2495,5285
2496,5286
2497,5287
2498,5288
2499,5289
2500,5290
2501,5291
2502,5292
2503,5293
2504,5294
2505,5295
2506,5296
2507,5297
2508,5298
2509,5299
2510,5300
2511,5301
2512,5302
2513,5303
2514,5304
2515,5305
2516,5306
2517,5307
2518,5308
2519,5309
2520,5310
2521,5311
2522,5312
2523,5313
2524,5314
2525,5315
2526,5316
2527,5317
2528,5318
2529,5319
2530,5320
2531,5321
2532,5322
2533,5323
2534,5324
2535,5325
2536,5326
2537,5327
2538,5328
2539,5329
2540,5330
2541,5331
2542,5332
2543,5333
2544,5334
2545,5335
2546,5336
2547,5337
2548,5338
2549,5339
2550,5340
2551,5341
2552,5342
2553,5343
