ID,LID,Width,Color,type,LinkID
284,1862,0.05,W,0,0
285,1863,0.05,W,0,0
286,1864,0.05,W,0,0
287,1865,0.05,W,0,0
288,1866,0.05,W,0,0
289,1867,0.05,W,0,0
290,1868,0.05,W,0,0
291,1869,0.05,W,0,0
292,1870,0.05,W,0,0
293,1871,0.05,W,0,0
294,1872,0.05,W,0,0
295,1873,0.05,W,0,0
296,1874,0.05,W,0,0
297,1875,0.05,W,0,0
298,1876,0.05,W,0,0
299,1877,0.05,W,0,0
300,1878,0.05,W,0,0
301,1879,0.05,W,0,0
302,1880,0.05,W,0,0
303,1881,0.05,W,0,0
304,1882,0.05,W,0,0
305,1883,0.05,W,0,0
306,1884,0.05,W,0,0
307,1885,0.05,W,0,0
308,1886,0.05,W,0,0
309,1887,0.05,W,0,0
310,1888,0.05,W,0,0
311,1889,0.05,W,0,0
312,1890,0.05,W,0,0
313,1891,0.05,W,0,0
314,1892,0.05,W,0,0
315,1893,0.05,W,0,0
316,1894,0.05,W,0,0
317,1895,0.05,W,0,0
318,1896,0.05,W,0,0
319,1897,0.05,W,0,0
320,1898,0.05,W,0,0
321,1899,0.05,W,0,0
322,1900,0.05,W,0,0
323,1901,0.05,W,0,0
324,1902,0.05,W,0,0
325,1903,0.05,W,0,0
326,1904,0.05,W,0,0
327,1905,0.05,W,0,0
328,1906,0.05,W,0,0
329,1907,0.05,W,0,0
330,1908,0.05,W,0,0
331,1909,0.05,W,0,0
332,1910,0.05,W,0,0
333,1911,0.05,W,0,0
334,1912,0.05,W,0,0
335,1913,0.05,W,0,0
336,1914,0.05,W,0,0
337,1915,0.05,W,0,0
338,1916,0.05,W,0,0
339,1917,0.05,W,0,0
340,1918,0.05,W,0,0
341,1919,0.05,W,0,0
342,1920,0.05,W,0,0
343,1921,0.05,W,0,0
344,1922,0.05,W,0,0
345,1923,0.05,W,0,0
346,1924,0.05,W,0,0
347,1925,0.05,W,0,0
348,1926,0.05,W,0,0
349,1927,0.05,W,0,0
350,1928,0.05,W,0,0
351,1929,0.05,W,0,0
352,1930,0.05,W,0,0
353,1931,0.05,W,0,0
354,1932,0.05,W,0,0
355,1933,0.05,W,0,0
356,1934,0.05,W,0,0
357,1935,0.05,W,0,0
358,1936,0.05,W,0,0
359,1937,0.05,W,0,0
360,1938,0.05,W,0,0
361,1939,0.05,W,0,0
362,1940,0.05,W,0,0
363,1941,0.05,W,0,0
364,1942,0.05,W,0,0
365,1943,0.05,W,0,0
366,1944,0.05,W,0,0
367,1945,0.05,W,0,0
368,1946,0.05,W,0,0
369,1947,0.05,W,0,0
370,1948,0.05,W,0,0
371,1949,0.05,W,0,0
372,1950,0.05,W,0,0
373,1951,0.05,W,0,0
374,1952,0.05,W,0,0
375,1953,0.05,W,0,0
376,1954,0.05,W,0,0
377,1955,0.05,W,0,0
378,1956,0.05,W,0,0
379,1957,0.05,W,0,0
380,1958,0.05,W,0,0
381,1959,0.05,W,0,0
382,1960,0.05,W,0,0
383,1961,0.05,W,0,0
384,1962,0.05,W,0,0
385,1963,0.05,W,0,0
386,1964,0.05,W,0,0
387,1965,0.05,W,0,0
388,1966,0.05,W,0,0
389,1967,0.05,W,0,0
390,1968,0.05,W,0,0
391,1969,0.05,W,0,0
392,1970,0.05,W,0,0
393,1971,0.05,W,0,0
394,1972,0.05,W,0,0
395,1973,0.05,W,0,0
396,1974,0.05,W,0,0
397,1975,0.05,W,0,0
398,1976,0.05,W,0,0
399,1977,0.05,W,0,0
400,1978,0.05,W,0,0
401,1979,0.05,W,0,0
402,1980,0.05,W,0,0
403,1981,0.05,W,0,0
404,1982,0.05,W,0,0
405,1983,0.05,W,0,0
406,1984,0.05,W,0,0
407,1985,0.05,W,0,0
408,1986,0.05,W,0,0
409,1987,0.05,W,0,0
410,1988,0.05,W,0,0
411,1989,0.05,W,0,0
412,1990,0.05,W,0,0
413,1991,0.05,W,0,0
414,1992,0.05,W,0,0
415,1993,0.05,W,0,0
416,1994,0.05,W,0,0
417,1995,0.05,W,0,0
418,1996,0.05,W,0,0
419,1997,0.05,W,0,0
420,1998,0.05,W,0,0
421,1999,0.05,W,0,0
422,2000,0.05,W,0,0
423,2001,0.05,W,0,0
424,2002,0.05,W,0,0
425,2003,0.05,W,0,0
426,2004,0.05,W,0,0
427,2005,0.05,W,0,0
428,2006,0.05,W,0,0
429,2007,0.05,W,0,0
430,2008,0.05,W,0,0
431,2009,0.05,W,0,0
432,2010,0.05,W,0,0
433,2011,0.05,W,0,0
434,2012,0.05,W,0,0
435,2013,0.05,W,0,0
436,2014,0.05,W,0,0
437,2015,0.05,W,0,0
438,2016,0.05,W,0,0
439,2017,0.05,W,0,0
440,2018,0.05,W,0,0
441,2019,0.05,W,0,0
442,2020,0.05,W,0,0
443,2021,0.05,W,0,0
444,2022,0.05,W,0,0
445,2023,0.05,W,0,0
446,2024,0.05,W,0,0
447,2025,0.05,W,0,0
448,2026,0.05,W,0,0
449,2027,0.05,W,0,0
450,2028,0.05,W,0,0
451,2029,0.05,W,0,0
452,2030,0.05,W,0,0
453,2031,0.05,W,0,0
454,2032,0.05,W,0,0
455,2033,0.05,W,0,0
456,2034,0.05,W,0,0
457,2035,0.05,W,0,0
458,2036,0.05,W,0,0
459,2037,0.05,W,0,0
460,2038,0.05,W,0,0
461,2039,0.05,W,0,0
462,2040,0.05,W,0,0
463,2041,0.05,W,0,0
464,2042,0.05,W,0,0
465,2043,0.05,W,0,0
466,2044,0.05,W,0,0
467,2045,0.05,W,0,0
468,2046,0.05,W,0,0
469,2047,0.05,W,0,0
470,2048,0.05,W,0,0
471,2049,0.05,W,0,0
472,2050,0.05,W,0,0
473,2051,0.05,W,0,0
474,2052,0.05,W,0,0
475,2053,0.05,W,0,0
476,2054,0.05,W,0,0
477,2055,0.05,W,0,0
478,2056,0.05,W,0,0
479,2057,0.05,W,0,0
480,2058,0.05,W,0,0
481,2059,0.05,W,0,0
482,2060,0.05,W,0,0
483,2061,0.05,W,0,0
484,2062,0.05,W,0,0
485,2063,0.05,W,0,0
486,2064,0.05,W,0,0
487,2065,0.05,W,0,0
488,2066,0.05,W,0,0
489,2067,0.05,W,0,0
490,2068,0.05,W,0,0
491,2069,0.05,W,0,0
492,2070,0.05,W,0,0
493,2071,0.05,W,0,0
494,2072,0.05,W,0,0
495,2073,0.05,W,0,0
496,2074,0.05,W,0,0
497,2075,0.05,W,0,0
498,2076,0.05,W,0,0
499,2077,0.05,W,0,0
500,2078,0.05,W,0,0
501,2079,0.05,W,0,0
502,2080,0.05,W,0,0
503,2081,0.05,W,0,0
504,2082,0.05,W,0,0
505,2083,0.05,W,0,0
506,2084,0.05,W,0,0
507,2085,0.05,W,0,0
508,2086,0.05,W,0,0
509,2087,0.05,W,0,0
510,2088,0.05,W,0,0
511,2089,0.05,W,0,0
512,2090,0.05,W,0,0
513,2091,0.05,W,0,0
514,2092,0.05,W,0,0
515,2093,0.05,W,0,0
516,2094,0.05,W,0,0
517,2095,0.05,W,0,0
518,2096,0.05,W,0,0
519,2097,0.05,W,0,0
520,2098,0.05,W,0,0
521,2099,0.05,W,0,0
522,2100,0.05,W,0,0
523,2101,0.05,W,0,0
524,2102,0.05,W,0,0
525,2103,0.05,W,0,0
526,2104,0.05,W,0,0
527,2105,0.05,W,0,0
528,2106,0.05,W,0,0
529,2107,0.05,W,0,0
530,2108,0.05,W,0,0
531,2109,0.05,W,0,0
532,2110,0.05,W,0,0
533,2111,0.05,W,0,0
534,2112,0.05,W,0,0
535,2113,0.05,W,0,0
536,2114,0.05,W,0,0
537,2115,0.05,W,0,0
538,2116,0.05,W,0,0
539,2117,0.05,W,0,0
540,2118,0.05,W,0,0
541,2119,0.05,W,0,0
542,2120,0.05,W,0,0
543,2121,0.05,W,0,0
544,2122,0.05,W,0,0
545,2123,0.05,W,0,0
546,2124,0.05,W,0,0
547,2125,0.05,W,0,0
548,2126,0.05,W,0,0
549,2127,0.05,W,0,0
550,2128,0.05,W,0,0
551,2129,0.05,W,0,0
552,2130,0.05,W,0,0
553,2131,0.05,W,0,0
554,2132,0.05,W,0,0
555,2133,0.05,W,0,0
556,2134,0.05,W,0,0
557,2135,0.05,W,0,0
558,2136,0.05,W,0,0
559,2137,0.05,W,0,0
560,2138,0.05,W,0,0
561,2139,0.05,W,0,0
562,2140,0.05,W,0,0
563,2141,0.05,W,0,0
564,2142,0.05,W,0,0
565,2143,0.05,W,0,0
566,2144,0.05,W,0,0
567,2145,0.05,W,0,0
568,2146,0.05,W,0,0
569,2147,0.05,W,0,0
570,2148,0.05,W,0,0
571,2149,0.05,W,0,0
572,2150,0.05,W,0,0
573,2151,0.05,W,0,0
574,2152,0.05,W,0,0
575,2153,0.05,W,0,0
576,2154,0.05,W,0,0
577,2155,0.05,W,0,0
578,2156,0.05,W,0,0
579,2157,0.05,W,0,0
580,2158,0.05,W,0,0
581,2159,0.05,W,0,0
582,2160,0.05,W,0,0
583,2161,0.05,W,0,0
584,2162,0.05,W,0,0
585,2163,0.05,W,0,0
586,2164,0.05,W,0,0
587,2165,0.05,W,0,0
588,2166,0.05,W,0,0
589,2167,0.05,W,0,0
590,2168,0.05,W,0,0
591,2169,0.05,W,0,0
592,2170,0.05,W,0,0
593,2171,0.05,W,0,0
594,2172,0.05,W,0,0
595,2173,0.05,W,0,0
596,2174,0.05,W,0,0
597,2175,0.05,W,0,0
598,2176,0.05,W,0,0
599,2177,0.05,W,0,0
600,2178,0.05,W,0,0
601,2179,0.05,W,0,0
602,2180,0.05,W,0,0
603,2181,0.05,W,0,0
604,2182,0.05,W,0,0
605,2183,0.05,W,0,0
606,2184,0.05,W,0,0
607,2185,0.05,W,0,0
608,2186,0.05,W,0,0
609,2187,0.05,W,0,0
610,2188,0.05,W,0,0
611,2189,0.05,W,0,0
612,2190,0.05,W,0,0
613,2191,0.05,W,0,0
614,2192,0.05,W,0,0
615,2193,0.05,W,0,0
616,2194,0.05,W,0,0
617,2195,0.05,W,0,0
618,2196,0.05,W,0,0
619,2197,0.05,W,0,0
620,2198,0.05,W,0,0
621,2199,0.05,W,0,0
622,2200,0.05,W,0,0
623,2201,0.05,W,0,0
624,2202,0.05,W,0,0
625,2203,0.05,W,0,0
626,2204,0.05,W,0,0
627,2205,0.05,W,0,0
628,2206,0.05,W,0,0
629,2207,0.05,W,0,0
630,2208,0.05,W,0,0
631,2209,0.05,W,0,0
632,2210,0.05,W,0,0
633,2211,0.05,W,0,0
634,2212,0.05,W,0,0
635,2213,0.05,W,0,0
636,2214,0.05,W,0,0
637,2215,0.05,W,0,0
638,2216,0.05,W,0,0
639,2217,0.05,W,0,0
640,2218,0.05,W,0,0
641,2219,0.05,W,0,0
642,2220,0.05,W,0,0
643,2221,0.05,W,0,0
644,2222,0.05,W,0,0
645,2223,0.05,W,0,0
646,2224,0.05,W,0,0
647,2225,0.05,W,0,0
648,2226,0.05,W,0,0
649,2227,0.05,W,0,0
650,2228,0.05,W,0,0
651,2229,0.05,W,0,0
652,2230,0.05,W,0,0
653,2231,0.05,W,0,0
654,2232,0.05,W,0,0
655,2233,0.05,W,0,0
656,2234,0.05,W,0,0
657,2235,0.05,W,0,0
658,2236,0.05,W,0,0
659,2237,0.05,W,0,0
660,2238,0.05,W,0,0
661,2239,0.05,W,0,0
662,2240,0.05,W,0,0
663,2241,0.05,W,0,0
664,2242,0.05,W,0,0
665,2243,0.05,W,0,0
666,2244,0.05,W,0,0
667,2245,0.05,W,0,0
668,2246,0.05,W,0,0
669,2247,0.05,W,0,0
670,2248,0.05,W,0,0
671,2249,0.05,W,0,0
672,2250,0.05,W,0,0
673,2251,0.05,W,0,0
674,2252,0.05,W,0,0
675,2253,0.05,W,0,0
676,2254,0.05,W,0,0
677,2255,0.05,W,0,0
678,2256,0.05,W,0,0
679,2257,0.05,W,0,0
680,2258,0.05,W,0,0
681,2259,0.05,W,0,0
682,2260,0.05,W,0,0
683,2261,0.05,W,0,0
684,2262,0.05,W,0,0
685,2263,0.05,W,0,0
686,2264,0.05,W,0,0
687,2265,0.05,W,0,0
688,2266,0.05,W,0,0
689,2267,0.05,W,0,0
690,2268,0.05,W,0,0
691,2269,0.05,W,0,0
692,2270,0.05,W,0,0
693,2271,0.05,W,0,0
694,2272,0.05,W,0,0
695,2273,0.05,W,0,0
696,2274,0.05,W,0,0
697,2275,0.05,W,0,0
698,2276,0.05,W,0,0
699,2277,0.05,W,0,0
700,2278,0.05,W,0,0
701,2279,0.05,W,0,0
702,2280,0.05,W,0,0
703,2281,0.05,W,0,0
704,2282,0.05,W,0,0
705,2283,0.05,W,0,0
706,2284,0.05,W,0,0
707,2285,0.05,W,0,0
708,2286,0.05,W,0,0
709,2287,0.05,W,0,0
710,2288,0.05,W,0,0
711,2289,0.05,W,0,0
712,2290,0.05,W,0,0
713,2291,0.05,W,0,0
714,2292,0.05,W,0,0
715,2293,0.05,W,0,0
716,2294,0.05,W,0,0
717,2295,0.05,W,0,0
718,2296,0.05,W,0,0
719,2297,0.05,W,0,0
720,2298,0.05,W,0,0
721,2299,0.05,W,0,0
722,2300,0.05,W,0,0
723,2301,0.05,W,0,0
724,2302,0.05,W,0,0
725,2303,0.05,W,0,0
726,2304,0.05,W,0,0
727,2305,0.05,W,0,0
728,2306,0.05,W,0,0
729,2307,0.05,W,0,0
730,2308,0.05,W,0,0
731,2309,0.05,W,0,0
732,2310,0.05,W,0,0
733,2311,0.05,W,0,0
734,2312,0.05,W,0,0
735,2313,0.05,W,0,0
736,2314,0.05,W,0,0
737,2315,0.05,W,0,0
738,2316,0.05,W,0,0
739,2317,0.05,W,0,0
740,2318,0.05,W,0,0
741,2319,0.05,W,0,0
742,2320,0.05,W,0,0
743,2321,0.05,W,0,0
744,2322,0.05,W,0,0
745,2323,0.05,W,0,0
746,2324,0.05,W,0,0
747,2325,0.05,W,0,0
748,2326,0.05,W,0,0
749,2327,0.05,W,0,0
750,2328,0.05,W,0,0
751,2329,0.05,W,0,0
752,2330,0.05,W,0,0
753,2331,0.05,W,0,0
754,2332,0.05,W,0,0
755,2333,0.05,W,0,0
756,2334,0.05,W,0,0
757,2335,0.05,W,0,0
758,2336,0.05,W,0,0
759,2337,0.05,W,0,0
760,2338,0.05,W,0,0
761,2339,0.05,W,0,0
762,2340,0.05,W,0,0
763,2341,0.05,W,0,0
764,2342,0.05,W,0,0
765,2343,0.05,W,0,0
766,2344,0.05,W,0,0
767,2345,0.05,W,0,0
768,2346,0.05,W,0,0
769,2347,0.05,W,0,0
770,2348,0.05,W,0,0
771,2349,0.05,W,0,0
772,2350,0.05,W,0,0
773,2351,0.05,W,0,0
774,2352,0.05,W,0,0
775,2353,0.05,W,0,0
776,2354,0.05,W,0,0
777,2355,0.05,W,0,0
778,2356,0.05,W,0,0
779,2357,0.05,W,0,0
780,2358,0.05,W,0,0
781,2359,0.05,W,0,0
782,2360,0.05,W,0,0
783,2361,0.05,W,0,0
784,2362,0.05,W,0,0
785,2363,0.05,W,0,0
786,2364,0.05,W,0,0
787,2365,0.05,W,0,0
788,2366,0.05,W,0,0
789,2367,0.05,W,0,0
790,2368,0.05,W,0,0
791,2369,0.05,W,0,0
792,2370,0.05,W,0,0
793,2371,0.05,W,0,0
794,2372,0.05,W,0,0
795,2373,0.05,W,0,0
796,2374,0.05,W,0,0
797,2375,0.05,W,0,0
798,2376,0.05,W,0,0
799,2377,0.05,W,0,0
800,2378,0.05,W,0,0
801,2379,0.05,W,0,0
802,2380,0.05,W,0,0
803,2381,0.05,W,0,0
804,2382,0.05,W,0,0
805,2383,0.05,W,0,0
806,2384,0.05,W,0,0
807,2385,0.05,W,0,0
808,2386,0.05,W,0,0
809,2387,0.05,W,0,0
810,2388,0.05,W,0,0
811,2389,0.05,W,0,0
812,2390,0.05,W,0,0
813,2391,0.05,W,0,0
814,2392,0.05,W,0,0
815,2393,0.05,W,0,0
816,2394,0.05,W,0,0
817,2395,0.05,W,0,0
818,2396,0.05,W,0,0
819,2397,0.05,W,0,0
820,2398,0.05,W,0,0
821,2399,0.05,W,0,0
822,2400,0.05,W,0,0
823,2401,0.05,W,0,0
824,2402,0.05,W,0,0
825,2403,0.05,W,0,0
826,2404,0.05,W,0,0
827,2405,0.05,W,0,0
828,2406,0.05,W,0,0
829,2407,0.05,W,0,0
830,2408,0.05,W,0,0
831,2409,0.05,W,0,0
832,2410,0.05,W,0,0
833,2411,0.05,W,0,0
834,2412,0.05,W,0,0
835,2413,0.05,W,0,0
836,2414,0.05,W,0,0
837,2415,0.05,W,0,0
838,2416,0.05,W,0,0
839,2417,0.05,W,0,0
840,2418,0.05,W,0,0
841,2419,0.05,W,0,0
842,2420,0.05,W,0,0
843,2421,0.05,W,0,0
844,2422,0.05,W,0,0
845,2423,0.05,W,0,0
846,2424,0.05,W,0,0
847,2425,0.05,W,0,0
848,2426,0.05,W,0,0
849,2427,0.05,W,0,0
850,2428,0.05,W,0,0
851,2429,0.05,W,0,0
852,2430,0.05,W,0,0
853,2431,0.05,W,0,0
854,2432,0.05,W,0,0
855,2433,0.05,W,0,0
856,2434,0.05,W,0,0
857,2435,0.05,W,0,0
858,2436,0.05,W,0,0
859,2437,0.05,W,0,0
860,2438,0.05,W,0,0
861,2439,0.05,W,0,0
862,2440,0.05,W,0,0
863,2441,0.05,W,0,0
864,2442,0.05,W,0,0
865,2443,0.05,W,0,0
866,2444,0.05,W,0,0
867,2445,0.05,W,0,0
868,2446,0.05,W,0,0
869,2447,0.05,W,0,0
870,2448,0.05,W,0,0
871,2449,0.05,W,0,0
872,2450,0.05,W,0,0
873,2451,0.05,W,0,0
874,2452,0.05,W,0,0
875,2453,0.05,W,0,0
876,2454,0.05,W,0,0
877,2455,0.05,W,0,0
878,2456,0.05,W,0,0
879,2457,0.05,W,0,0
880,2458,0.05,W,0,0
881,2459,0.05,W,0,0
882,2460,0.05,W,0,0
883,2461,0.05,W,0,0
884,2462,0.05,W,0,0
885,2463,0.05,W,0,0
886,2464,0.05,W,0,0
887,2465,0.05,W,0,0
888,2466,0.05,W,0,0
889,2467,0.05,W,0,0
890,2468,0.05,W,0,0
891,2469,0.05,W,0,0
892,2470,0.05,W,0,0
893,2471,0.05,W,0,0
894,2472,0.05,W,0,0
895,2473,0.05,W,0,0
896,2474,0.05,W,0,0
897,2475,0.05,W,0,0
898,2476,0.05,W,0,0
899,2477,0.05,W,0,0
900,2478,0.05,W,0,0
901,2479,0.05,W,0,0
902,2480,0.05,W,0,0
903,2481,0.05,W,0,0
904,2482,0.05,W,0,0
905,2483,0.05,W,0,0
906,2484,0.05,W,0,0
907,2485,0.05,W,0,0
908,2486,0.05,W,0,0
909,2487,0.05,W,0,0
910,2488,0.05,W,0,0
911,2489,0.05,W,0,0
912,2490,0.05,W,0,0
913,2491,0.05,W,0,0
914,2492,0.05,W,0,0
915,2493,0.05,W,0,0
916,2494,0.05,W,0,0
917,2495,0.05,W,0,0
918,2496,0.05,W,0,0
919,2497,0.05,W,0,0
920,2498,0.05,W,0,0
921,2499,0.05,W,0,0
922,2500,0.05,W,0,0
923,2501,0.05,W,0,0
924,2502,0.05,W,0,0
925,2503,0.05,W,0,0
926,2504,0.05,W,0,0
927,2505,0.05,W,0,0
928,2506,0.05,W,0,0
929,2507,0.05,W,0,0
930,2508,0.05,W,0,0
