DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
79,3.33906,540,1.53214,0,9e+10,0,0,1.97994,2.00343
80,4.17134,541,1.46887,0,9e+10,0,0,1.96269,2.01616
81,5.00339,542,1.37415,0,9e+10,0,0,1.96162,1.98995
82,5.83339,543,1.26386,0,9e+10,0,0,1.98332,1.99857
83,6.66788,544,1.13602,0,9e+10,0,0,1.96594,1.97919
84,7.49891,545,1.03465,0,9e+10,0,0,1.97769,1.98781
85,8.3327,546,0.912386,0,9e+10,0,0,1.99777,1.9798
86,9.1672,547,0.792247,0,9e+10,0,0,1.98186,1.9849
87,9.99988,548,0.706274,0,9e+10,0,0,1.99504,1.99192
88,10.834,549,0.601132,0,9e+10,0,0,1.98175,1.99089
89,11.6676,550,0.508547,0,9e+10,0,0,1.9863,1.98249
90,12.501,551,0.403446,0,9e+10,0,0,1.99882,1.98945
91,13.3347,552,0.30189,0,9e+10,0,0,1.96649,1.99385
92,14.1677,553,0.19582,0,9e+10,0,0,1.99374,1.98267
93,14.9996,554,0.0888564,0,9e+10,0,0,1.97125,2.02678
94,15.8325,555,0.034236,0,9e+10,0,0,1.9991,1.99926
95,16.6673,556,0.0176297,0,9e+10,0,0,1.9993,1.9994
96,17.5021,557,0.0176297,0,9e+10,0,0,1.9995,1.99954
97,0,574,-1.57034,0,9e+10,0,0,2,2
98,0.765548,575,-1.56972,0,9e+10,0,0,2,2
99,1.53109,576,-1.56319,0,9e+10,0,0,2.00095,1.99905
100,2.2963,577,-1.5267,0,9e+10,0,0,2.00698,1.98379
101,3.05979,578,-1.44669,0,9e+10,0,0,2.02066,1.94838
102,3.81937,579,-1.32343,0,9e+10,0,0,2.01525,1.95453
103,4.57901,580,-1.16754,0,9e+10,0,0,2.00296,1.96918
104,5.34092,581,-1.01035,0,9e+10,0,0,1.99644,1.97602
105,6.10364,582,-0.820936,0,9e+10,0,0,1.97771,1.9793
106,6.86648,583,-0.565323,0,9e+10,0,0,1.98038,1.97983
107,7.6235,584,-0.315324,0,9e+10,0,0,2.00685,1.94629
108,8.37944,585,-0.151068,0,9e+10,0,0,2.03292,1.93655
109,9.14248,586,-0.0503147,0,9e+10,0,0,2.00203,1.99792
110,9.9079,587,-0.00380415,0,9e+10,0,0,1.99999,1.99998
111,10.6734,588,-0.00246559,0,9e+10,0,0,1.99999,1.99999
112,0,606,3.14151,0,9e+10,0,0,2,2
113,0.764148,607,-5.76548e-05,0,9e+10,0,0,2,2
114,1.5283,608,0.0051842,0,9e+10,0,0,2.00002,1.99993
115,2.29235,609,0.0312038,0,9e+10,0,0,2.0079,1.99179
116,3.05453,610,0.0972643,0,9e+10,0,0,2.02468,1.94291
117,3.81077,611,0.224123,0,9e+10,0,0,2.02586,1.94101
118,4.56519,612,0.419117,0,9e+10,0,0,2.00284,1.96881
119,5.32497,613,0.647742,0,9e+10,0,0,1.98511,1.97894
120,6.08595,614,0.887384,0,9e+10,0,0,1.98132,1.97545
121,6.84105,615,1.13017,0,9e+10,0,0,2.00854,1.94948
122,7.58789,616,1.31358,0,9e+10,0,0,2.0563,1.91005
123,8.3438,617,1.43331,0,9e+10,0,0,2.05047,1.93906
124,9.10631,618,1.52795,0,9e+10,0,0,1.99996,1.99994
125,9.87046,619,1.5679,0,9e+10,0,0,1.99997,1.99995
126,10.6346,620,1.5679,0,9e+10,0,0,1.99998,1.99997
127,11.3988,621,1.5679,0,9e+10,0,0,1.99999,1.99998
128,0,641,1.57034,0,9e+10,0,0,2,2
129,0.999887,642,1.57034,0,9e+10,0,0,2,2
130,1.99977,643,1.57034,0,9e+10,0,0,2,2
131,2.99966,644,1.57034,0,9e+10,0,0,2,2
132,3.99955,645,1.57034,0,9e+10,0,0,2,2
133,4.99943,646,1.57034,0,9e+10,0,0,2,2
134,5.99932,647,1.57034,0,9e+10,0,0,2,2
135,6.99921,648,1.57034,0,9e+10,0,0,2,2
136,7.99909,649,1.57034,0,9e+10,0,0,2,2
137,8.99898,650,1.57034,0,9e+10,0,0,2,2
138,9.99887,651,1.57034,0,9e+10,0,0,2,2
139,10.9988,652,1.57034,0,9e+10,0,0,2,2
140,11.9986,653,1.57034,0,9e+10,0,0,2,2
141,12.9985,654,1.57034,0,9e+10,0,0,2,2
142,13.9984,655,1.57034,0,9e+10,0,0,2,2
143,14.9983,656,1.57034,0,9e+10,0,0,2,2
144,15.9982,657,1.57034,0,9e+10,0,0,2,2
145,16.9981,658,1.57034,0,9e+10,0,0,2,2
146,0,677,-3.11605,0,9e+10,0,0,1.99877,2
147,0.777762,678,0.0776976,0,9e+10,0,0,1.99078,1.99361
148,1.55501,679,0.187715,0,9e+10,0,0,1.99271,1.99199
149,2.33206,680,0.303472,0,9e+10,0,0,1.99479,1.99048
150,3.10889,681,0.419269,0,9e+10,0,0,1.99688,1.98897
151,3.88552,682,0.535067,0,9e+10,0,0,1.99896,1.98747
152,4.66195,683,0.65175,0,9e+10,0,0,2.00105,1.98597
153,5.43804,684,0.766549,0,9e+10,0,0,2.00451,1.98326
154,6.21412,685,0.863672,0,9e+10,0,0,2.00768,1.9837
155,6.99129,686,0.935774,0,9e+10,0,0,2.00087,1.99385
156,7.76874,687,1.00342,0,9e+10,0,0,1.99772,1.98997
157,8.546,688,1.08055,0,9e+10,0,0,1.99573,1.99284
158,9.32338,689,1.16304,0,9e+10,0,0,1.9938,1.99569
159,10.1007,690,1.24548,0,9e+10,0,0,1.99436,1.99606
160,10.8781,691,1.32633,0,9e+10,0,0,1.99491,1.99643
161,11.6553,692,1.41148,0,9e+10,0,0,1.99547,1.9968
162,12.4323,693,1.48342,0,9e+10,0,0,1.99911,1.99938
163,0,718,1.52484,0,9e+10,0,0,1.99988,1.99996
164,0.847132,719,1.50494,0,9e+10,0,0,1.99712,1.99736
165,1.69434,720,1.44665,0,9e+10,0,0,1.99947,1.99923
166,2.54184,721,1.37686,0,9e+10,0,0,1.9931,1.9946
167,3.38872,722,1.31887,0,9e+10,0,0,1.99545,1.99647
168,4.23551,723,1.26394,0,9e+10,0,0,1.9978,1.99833
169,5.08301,724,1.19416,0,9e+10,0,0,1.99737,1.9937
170,5.93039,725,1.12608,0,9e+10,0,0,1.99377,1.99557
171,6.7771,726,1.07292,0,9e+10,0,0,1.99613,1.99743
172,7.6241,727,1.01149,0,9e+10,0,0,1.99934,1.9997
173,8.47161,728,0.952973,0,9e+10,0,0,1.99653,1.99765
174,9.31887,729,0.900106,0,9e+10,0,0,1.99239,1.99602
175,10.1653,730,0.843909,0,9e+10,0,0,1.99326,1.99693
176,11.0124,731,0.764171,0,9e+10,0,0,1.99755,1.99579
177,11.8598,732,0.675843,0,9e+10,0,0,1.98764,1.99221
178,12.7059,733,0.608767,0,9e+10,0,0,1.9929,1.99539
179,13.5526,734,0.529058,0,9e+10,0,0,1.99817,1.99858
180,14.4001,735,0.440149,0,9e+10,0,0,1.98731,1.99068
181,15.2464,736,0.367893,0,9e+10,0,0,1.99255,1.99386
182,16.0929,737,0.29394,0,9e+10,0,0,1.99782,1.99704
183,16.9404,738,0.183187,0,9e+10,0,0,1.98917,1.98915
184,17.7862,739,0.0996405,0,9e+10,0,0,1.99624,1.99586
185,18.6337,740,0.0844206,0,9e+10,0,0,1.99443,1.99456
186,0,761,3.14137,0,9e+10,0,0,2,2
187,0.947368,762,-0.000226099,0,9e+10,0,0,2,2
188,1.89474,763,-0.000226099,0,9e+10,0,0,2,2
189,2.84211,764,-0.000226099,0,9e+10,0,0,2,2
190,3.78947,765,-0.000226099,0,9e+10,0,0,2,2
191,4.73684,766,-0.000226099,0,9e+10,0,0,2,2
192,5.68421,767,-0.000226099,0,9e+10,0,0,2,2
193,6.63158,768,-0.000226099,0,9e+10,0,0,2,2
194,7.57895,769,-0.000226099,0,9e+10,0,0,2,2
195,8.52632,770,-0.000226099,0,9e+10,0,0,2,2
196,9.47368,771,-0.000226099,0,9e+10,0,0,2,2
197,10.4211,772,-0.000226099,0,9e+10,0,0,2,2
198,11.3684,773,-0.000226099,0,9e+10,0,0,2,2
199,12.3158,774,-0.000226099,0,9e+10,0,0,2,2
200,13.2632,775,-0.000226099,0,9e+10,0,0,2,2
201,14.2105,776,-0.000226099,0,9e+10,0,0,2,2
202,15.1579,777,-0.000226099,0,9e+10,0,0,2,2
203,16.1053,778,-0.000226099,0,9e+10,0,0,2,2
204,17.0526,779,-0.000226099,0,9e+10,0,0,2,2
205,0,804,-1.62077,0,9e+10,0,0,1.9984,1.99969
206,0.780585,805,1.49799,0,9e+10,0,0,1.99391,1.99525
207,1.61504,806,1.44839,0,9e+10,0,0,1.99681,1.99742
208,2.45021,807,1.37803,0,9e+10,0,0,1.9997,1.9961
209,3.28552,808,1.30538,0,9e+10,0,0,1.99265,1.99448
210,4.12003,809,1.24957,0,9e+10,0,0,1.99554,1.99665
211,4.95476,810,1.18689,0,9e+10,0,0,1.99843,1.99882
212,5.79007,811,1.11424,0,9e+10,0,0,1.99166,1.99371
213,6.62483,812,1.05082,0,9e+10,0,0,1.99433,1.99592
214,7.45932,813,0.995,0,9e+10,0,0,1.99863,1.99905
215,8.2946,814,0.936276,0,9e+10,0,0,1.99708,1.99817
216,9.1298,815,0.871837,0,9e+10,0,0,1.98878,1.99317
217,9.96386,816,0.808268,0,9e+10,0,0,1.99204,1.99495
218,10.7985,817,0.726121,0,9e+10,0,0,1.99847,1.99865
219,11.6338,818,0.63395,0,9e+10,0,0,1.98644,1.98993
220,12.4677,819,0.564023,0,9e+10,0,0,1.99286,1.99363
221,13.3023,820,0.480863,0,9e+10,0,0,1.99929,1.99733
222,14.1376,821,0.388695,0,9e+10,0,0,1.98726,1.98862
223,14.9717,822,0.316346,0,9e+10,0,0,1.99369,1.99232
224,15.8063,823,0.234901,0,9e+10,0,0,1.99848,1.99766
225,16.6414,824,0.133318,0,9e+10,0,0,1.98694,1.98849
226,17.475,825,0.0583862,0,9e+10,0,0,1.99921,1.99914
227,18.3104,826,0.0357549,0,9e+10,0,0,1.99904,1.99901
228,0,857,3.14151,0,9e+10,0,0,2,2
229,0.978621,858,-8.68465e-05,0,9e+10,0,0,2,2
230,1.95724,859,-8.68465e-05,0,9e+10,0,0,2,2
231,2.93586,860,-8.68465e-05,0,9e+10,0,0,2,2
232,3.91448,861,-8.68465e-05,0,9e+10,0,0,2,2
233,4.8931,862,-8.68465e-05,0,9e+10,0,0,2,2
234,5.87172,863,-8.68465e-05,0,9e+10,0,0,2,2
235,6.85034,864,-8.68465e-05,0,9e+10,0,0,2,2
236,7.82897,865,-8.68465e-05,0,9e+10,0,0,2,2
237,8.80759,866,-8.68465e-05,0,9e+10,0,0,2,2
238,9.78621,867,-8.68465e-05,0,9e+10,0,0,2,2
239,10.7648,868,-8.68465e-05,0,9e+10,0,0,2,2
240,11.7434,869,-8.68465e-05,0,9e+10,0,0,2,2
241,12.7221,870,-8.68465e-05,0,9e+10,0,0,2,2
242,13.7007,871,-8.68465e-05,0,9e+10,0,0,2,2
243,14.6793,872,-8.68465e-05,0,9e+10,0,0,2,2
244,15.6579,873,-8.68465e-05,0,9e+10,0,0,2,2
245,16.6366,874,-8.68465e-05,0,9e+10,0,0,2,2
246,17.6152,875,-8.68465e-05,0,9e+10,0,0,2,2
247,18.5938,876,-8.68465e-05,0,9e+10,0,0,2,2
248,19.5724,877,-8.68465e-05,0,9e+10,0,0,2,2
249,20.551,878,-8.68465e-05,0,9e+10,0,0,2,2
250,21.5297,879,-8.68465e-05,0,9e+10,0,0,2,2
251,22.5083,880,-8.68465e-05,0,9e+10,0,0,2,2
252,23.4869,881,-8.68465e-05,0,9e+10,0,0,2,2
253,24.4655,882,-8.68465e-05,0,9e+10,0,0,2,2
254,25.4441,883,-8.68465e-05,0,9e+10,0,0,2,2
255,26.4228,884,-8.68465e-05,0,9e+10,0,0,2,2
256,27.4014,885,-8.68465e-05,0,9e+10,0,0,2,2
257,0,951,-0.000226074,0,9e+10,0,0,2,2
258,0.984645,952,-0.000226074,0,9e+10,0,0,2,2
259,1.96929,953,-0.000226074,0,9e+10,0,0,2,2
260,2.95393,954,-0.000226074,0,9e+10,0,0,2,2
261,3.93858,955,-0.000226074,0,9e+10,0,0,2,2
262,4.92322,956,-0.000226074,0,9e+10,0,0,2,2
263,5.90787,957,-0.000226074,0,9e+10,0,0,2,2
264,6.89251,958,-0.000226074,0,9e+10,0,0,2,2
265,7.87716,959,-0.000226074,0,9e+10,0,0,2,2
266,8.8618,960,-0.000226074,0,9e+10,0,0,2,2
267,9.84645,961,-0.000226074,0,9e+10,0,0,2,2
268,10.8311,962,-0.000226074,0,9e+10,0,0,2,2
269,11.8157,963,-0.000226074,0,9e+10,0,0,2,2
270,12.8004,964,-0.000226074,0,9e+10,0,0,2,2
271,13.785,965,-0.000226074,0,9e+10,0,0,2,2
272,14.7697,966,-0.000226074,0,9e+10,0,0,2,2
273,15.7543,967,-0.000226074,0,9e+10,0,0,2,2
274,16.739,968,-0.000226074,0,9e+10,0,0,2,2
275,17.7236,969,0.000333013,0,9e+10,0,0,2,2
276,18.7083,970,0.00111028,0,9e+10,0,0,2,2
277,19.6929,971,0.00132846,0,9e+10,0,0,2,2
278,20.6775,972,0.00132846,0,9e+10,0,0,2,2
279,21.6622,973,0.00132846,0,9e+10,0,0,2,2
280,22.6468,974,0.00132846,0,9e+10,0,0,2,2
281,23.6315,975,0.00132846,0,9e+10,0,0,2,2
282,24.6161,976,0.00132846,0,9e+10,0,0,2,2
283,25.6008,977,0.00132846,0,9e+10,0,0,2,2
284,26.5854,978,0.00132846,0,9e+10,0,0,2,2
285,27.5701,979,0.00132846,0,9e+10,0,0,2,2
286,28.5547,980,0.00132846,0,9e+10,0,0,2,2
287,29.5393,981,0.00132846,0,9e+10,0,0,2,2
288,30.524,982,0.00132846,0,9e+10,0,0,2,2
289,31.5086,983,0.00132846,0,9e+10,0,0,2,2
290,32.4933,984,0.00132846,0,9e+10,0,0,2,2
291,33.4779,985,0.00132846,0,9e+10,0,0,2,2
292,34.4626,986,0.00132846,0,9e+10,0,0,2,2
293,35.4472,987,0.00132846,0,9e+10,0,0,2,2
294,36.4319,988,0.00132846,0,9e+10,0,0,2,2
295,37.4165,989,0.00132846,0,9e+10,0,0,2,2
296,38.4011,990,0.00132846,0,9e+10,0,0,2,2
297,39.3858,991,0.00132846,0,9e+10,0,0,2,2
298,40.3704,992,0.00132846,0,9e+10,0,0,2,2
299,41.3551,993,0.00132846,0,9e+10,0,0,2,2
300,42.3397,994,0.00132846,0,9e+10,0,0,2,2
301,43.3244,995,0.00132846,0,9e+10,0,0,2,2
302,44.309,996,0.00132846,0,9e+10,0,0,2,2
303,45.2937,997,0.00132846,0,9e+10,0,0,2,2
304,46.2783,998,0.00132846,0,9e+10,0,0,2,2
305,47.263,999,0.00132846,0,9e+10,0,0,2,2
306,48.2476,1000,0.00132846,0,9e+10,0,0,2,2
307,49.2322,1001,0.00132846,0,9e+10,0,0,2,2
308,50.2169,1002,0.00132846,0,9e+10,0,0,2,2
309,51.2015,1003,0.00132846,0,9e+10,0,0,2,2
310,52.1862,1004,0.00132846,0,9e+10,0,0,2,2
311,53.1708,1005,0.00132846,0,9e+10,0,0,2,2
312,54.1555,1006,0.00132846,0,9e+10,0,0,2,2
313,55.1401,1007,0.00132846,0,9e+10,0,0,2,2
314,56.1248,1008,0.00132846,0,9e+10,0,0,2,2
315,57.1094,1009,0.00132846,0,9e+10,0,0,2,2
316,58.094,1010,0.00132846,0,9e+10,0,0,2,2
317,59.0787,1011,0.00132846,0,9e+10,0,0,2,2
318,60.0633,1012,0.00132846,0,9e+10,0,0,2,2
319,61.048,1013,0.00132846,0,9e+10,0,0,2,2
320,62.0326,1014,0.00132846,0,9e+10,0,0,2,2
321,0,1087,1.5714,0,9e+10,0,0,2,2
322,0.989577,1088,-1.57019,0,9e+10,0,0,2,2
323,1.97915,1089,-1.57019,0,9e+10,0,0,2,2
324,2.96873,1090,-1.57019,0,9e+10,0,0,2,2
325,3.95831,1091,-1.57019,0,9e+10,0,0,2,2
326,4.94789,1092,-1.57019,0,9e+10,0,0,2,2
327,5.93746,1093,-1.57019,0,9e+10,0,0,2,2
328,6.92704,1094,-1.57019,0,9e+10,0,0,2,2
329,7.91662,1095,-1.57019,0,9e+10,0,0,2,2
330,8.9062,1096,-1.57019,0,9e+10,0,0,2,2
331,9.89577,1097,-1.57019,0,9e+10,0,0,2,2
332,10.8854,1098,-1.57019,0,9e+10,0,0,2,2
333,11.8749,1099,-1.57019,0,9e+10,0,0,2,2
334,12.8645,1100,-1.57019,0,9e+10,0,0,2,2
335,13.8541,1101,-1.57019,0,9e+10,0,0,2,2
336,14.8437,1102,-1.57019,0,9e+10,0,0,2,2
337,15.8332,1103,-1.57019,0,9e+10,0,0,2,2
338,16.8228,1104,-1.57019,0,9e+10,0,0,2,2
339,17.8124,1105,-1.57019,0,9e+10,0,0,2,2
340,18.802,1106,-1.57019,0,9e+10,0,0,2,2
341,19.7915,1107,-1.57019,0,9e+10,0,0,2,2
342,20.7811,1108,-1.57019,0,9e+10,0,0,2,2
343,21.7707,1109,-1.57019,0,9e+10,0,0,2,2
344,22.7603,1110,-1.57019,0,9e+10,0,0,2,2
345,23.7499,1111,-1.57019,0,9e+10,0,0,2,2
346,24.7394,1112,-1.57019,0,9e+10,0,0,2,2
347,25.729,1113,-1.57019,0,9e+10,0,0,2,2
348,26.7186,1114,-1.57019,0,9e+10,0,0,2,2
349,27.7082,1115,-1.57019,0,9e+10,0,0,2,2
350,28.6977,1116,-1.57019,0,9e+10,0,0,2,2
351,29.6873,1117,-1.57019,0,9e+10,0,0,2,2
352,30.6769,1118,-1.57019,0,9e+10,0,0,2,2
353,31.6665,1119,-1.57019,0,9e+10,0,0,2,2
354,32.6561,1120,-1.57019,0,9e+10,0,0,2,2
355,33.6456,1121,-1.57019,0,9e+10,0,0,2,2
356,34.6352,1122,-1.57019,0,9e+10,0,0,2,2
357,35.6248,1123,-1.57019,0,9e+10,0,0,2,2
358,36.6144,1124,-1.57019,0,9e+10,0,0,2,2
359,37.6039,1125,-1.57019,0,9e+10,0,0,2,2
360,38.5935,1126,-1.57019,0,9e+10,0,0,2,2
361,39.5831,1127,-1.57019,0,9e+10,0,0,2,2
362,40.5727,1128,-1.57019,0,9e+10,0,0,2,2
363,41.5623,1129,-1.57019,0,9e+10,0,0,2,2
364,42.5518,1130,-1.57019,0,9e+10,0,0,2,2
365,43.5414,1131,-1.57019,0,9e+10,0,0,2,2
366,44.531,1132,-1.57019,0,9e+10,0,0,2,2
367,45.5206,1133,-1.57019,0,9e+10,0,0,2,2
368,46.5101,1134,-1.57019,0,9e+10,0,0,2,2
369,47.4997,1135,-1.57019,0,9e+10,0,0,2,2
370,48.4893,1136,-1.57019,0,9e+10,0,0,2,2
371,49.4789,1137,-1.57019,0,9e+10,0,0,2,2
372,50.4685,1138,-1.57019,0,9e+10,0,0,2,2
373,51.458,1139,-1.57019,0,9e+10,0,0,2,2
374,52.4476,1140,-1.57019,0,9e+10,0,0,2,2
375,53.4372,1141,-1.57019,0,9e+10,0,0,2,2
376,54.4268,1142,-1.57019,0,9e+10,0,0,2,2
377,55.4163,1143,-1.57019,0,9e+10,0,0,2,2
378,56.4059,1144,-1.57019,0,9e+10,0,0,2,2
379,57.3955,1145,-1.57019,0,9e+10,0,0,2,2
380,58.3851,1146,-1.57019,0,9e+10,0,0,2,2
381,59.3746,1147,-1.57019,0,9e+10,0,0,2,2
382,60.3642,1148,-1.57019,0,9e+10,0,0,2,2
383,61.3538,1149,-1.57019,0,9e+10,0,0,2,2
384,62.3434,1150,-1.57019,0,9e+10,0,0,2,2
385,63.333,1151,-1.57019,0,9e+10,0,0,2,2
386,64.3225,1152,-1.57019,0,9e+10,0,0,2,2
387,65.3121,1153,-1.57019,0,9e+10,0,0,2,2
388,66.3017,1154,-1.57019,0,9e+10,0,0,2,2
389,67.2913,1155,-1.57019,0,9e+10,0,0,2,2
390,68.2808,1156,-1.57019,0,9e+10,0,0,2,2
391,69.2704,1157,-1.57019,0,9e+10,0,0,2,2
392,0,1191,-0.000226092,0,9e+10,0,0,2,2
393,0.976875,1192,-0.000226092,0,9e+10,0,0,2,2
394,1.95375,1193,-0.000226092,0,9e+10,0,0,2,2
395,2.93063,1194,-0.000226092,0,9e+10,0,0,2,2
396,3.9075,1195,-0.000226092,0,9e+10,0,0,2,2
397,4.88438,1196,-0.000226092,0,9e+10,0,0,2,2
398,5.86125,1197,-0.000226092,0,9e+10,0,0,2,2
399,6.83813,1198,-0.000226092,0,9e+10,0,0,2,2
400,7.815,1199,-0.000226092,0,9e+10,0,0,2,2
401,8.79188,1200,-0.000226092,0,9e+10,0,0,2,2
402,9.76875,1201,-0.000226092,0,9e+10,0,0,2,2
403,10.7456,1202,-0.000226092,0,9e+10,0,0,2,2
404,11.7225,1203,-0.000226092,0,9e+10,0,0,2,2
405,12.6994,1204,-0.000226092,0,9e+10,0,0,2,2
406,13.6763,1205,-0.000226092,0,9e+10,0,0,2,2
407,14.6531,1206,-0.000226092,0,9e+10,0,0,2,2
408,15.63,1207,-0.000226092,0,9e+10,0,0,2,2
409,16.6069,1208,-0.000226092,0,9e+10,0,0,2,2
410,17.5838,1209,-0.000226092,0,9e+10,0,0,2,2
411,18.5606,1210,-0.000226092,0,9e+10,0,0,2,2
412,19.5375,1211,-0.000226092,0,9e+10,0,0,2,2
413,20.5144,1212,-0.000226092,0,9e+10,0,0,2,2
414,21.4913,1213,-0.000226092,0,9e+10,0,0,2,2
415,22.4681,1214,-0.000226092,0,9e+10,0,0,2,2
416,23.445,1215,-0.000226092,0,9e+10,0,0,2,2
417,24.4219,1216,-0.000226092,0,9e+10,0,0,2,2
418,25.3988,1217,-0.000226092,0,9e+10,0,0,2,2
419,26.3756,1218,-0.000226092,0,9e+10,0,0,2,2
420,27.3525,1219,-0.000226092,0,9e+10,0,0,2,2
421,28.3294,1220,-0.000226092,0,9e+10,0,0,2,2
422,29.3063,1221,-0.000226092,0,9e+10,0,0,2,2
423,30.2831,1222,-0.000226092,0,9e+10,0,0,2,2
424,0,1256,3.14137,0,9e+10,0,0,2,2
425,0.976875,1257,-0.000226092,0,9e+10,0,0,2,2
426,1.95375,1258,-0.000226092,0,9e+10,0,0,2,2
427,2.93063,1259,-0.000226092,0,9e+10,0,0,2,2
428,3.9075,1260,-0.000226092,0,9e+10,0,0,2,2
429,4.88438,1261,-0.000226092,0,9e+10,0,0,2,2
430,5.86125,1262,-0.000226092,0,9e+10,0,0,2,2
431,6.83813,1263,-0.000226092,0,9e+10,0,0,2,2
432,7.815,1264,-0.000226092,0,9e+10,0,0,2,2
433,8.79188,1265,-0.000226092,0,9e+10,0,0,2,2
434,9.76875,1266,-0.000226092,0,9e+10,0,0,2,2
435,10.7456,1267,-0.000226092,0,9e+10,0,0,2,2
