NID,PID
559,1424
560,1425
561,1426
562,1427
563,1428
564,1429
565,1430
566,1431
567,1432
568,1433
569,1434
570,1435
571,1436
572,1437
573,1438
574,1439
575,1440
576,1441
577,1442
578,1443
579,1444
580,1445
581,1446
582,1447
583,1448
584,1449
585,1450
586,1451
587,1452
588,1497
589,1498
590,1499
591,1500
592,1501
593,1502
594,1503
595,1504
596,1505
597,1506
598,1507
599,1508
600,1509
601,1510
602,1511
603,1512
604,1513
605,1514
606,1515
607,1516
608,1517
609,1518
610,1519
611,1520
612,1521
613,1522
614,1523
615,1524
616,1525
617,1526
618,1527
619,1528
620,1529
621,1530
622,1564
623,1565
624,1566
625,1567
626,1568
627,1569
628,1570
629,1571
630,1572
631,1573
632,1574
633,1575
634,1576
635,1577
636,1578
637,1579
638,1580
639,1581
640,1582
641,1583
642,1584
643,1585
644,1586
645,1587
646,1588
647,1589
648,1590
649,1591
650,1619
651,1620
652,1621
653,1622
654,1623
655,1624
656,1625
657,1626
658,1627
659,1628
660,1629
661,1630
662,1631
663,1632
664,1633
665,1634
666,1635
667,1636
668,1637
669,1638
670,1639
671,1640
672,1641
673,1642
674,1643
675,1644
676,1645
677,1646
678,1647
679,1648
680,1649
681,1650
682,1651
683,1652
684,1653
685,1654
686,1655
687,1656
688,1657
689,1658
690,1659
691,1660
692,1661
693,1662
694,1663
695,1664
696,1665
697,1666
698,1667
699,1668
700,1669
701,1670
702,1671
703,1672
704,1673
705,1728
706,1729
707,1730
708,1731
709,1732
710,1733
711,1734
712,1735
713,1736
714,1737
715,1738
716,1739
717,1740
718,1741
719,1742
720,1743
721,1744
722,1745
723,1746
724,1747
725,1748
726,1749
727,1750
728,1751
729,1752
730,1753
731,1754
732,1755
733,1783
734,1784
735,1785
736,1786
737,1787
738,1788
739,1789
740,1790
741,1791
742,1792
743,1793
744,1794
745,1795
746,1796
747,1797
748,1798
749,1799
750,1800
751,1801
752,1802
753,1803
754,1804
755,1805
756,1806
757,1807
758,1808
759,1809
760,1810
761,1811
762,1812
763,1813
764,1814
765,1815
766,1816
767,1817
768,1818
769,1819
770,1820
771,1821
772,1822
773,1823
774,1824
775,1825
776,1826
777,1827
778,1828
779,1829
780,1830
781,1831
782,1832
783,1833
784,1834
785,1835
786,1836
787,1837
788,1838
789,1839
790,1840
791,1841
792,1842
793,1843
794,1844
795,1845
796,1846
797,1847
798,1848
799,1849
800,1850
801,1851
802,1852
803,1853
804,1854
805,1855
806,1856
807,1857
808,1858
809,1859
810,1860
811,1861
812,1862
813,1863
814,1864
815,1865
816,1866
817,1867
818,1868
819,1869
820,1870
821,1871
822,1872
823,1873
824,1874
825,1875
826,1876
827,1877
828,1878
829,1879
830,1880
831,1881
832,1882
833,1883
834,1884
835,1885
836,1886
837,1887
838,1888
839,1889
840,1890
841,1891
842,1892
843,1893
844,1894
845,1895
846,1896
847,1897
848,1898
849,2014
850,2015
851,2016
852,2017
853,2018
854,2019
855,2020
856,2021
857,2022
858,2023
859,2024
860,2025
861,2026
862,2027
863,2028
864,2029
865,2030
866,2031
867,2032
868,2033
869,2034
870,2035
871,2036
872,2037
873,2038
874,2039
875,2040
876,2041
877,2042
878,2043
879,2044
880,2045
881,2046
882,2047
883,2048
884,2049
885,2050
886,2051
887,2052
888,2053
889,2054
890,2055
891,2056
892,2057
893,2058
894,2059
895,2060
896,2061
897,2062
898,2063
899,2064
900,2065
901,2066
902,2067
903,2068
904,2069
905,2070
906,2071
907,2072
908,2073
909,2074
910,2075
911,2076
912,2077
913,2078
914,2079
915,2080
916,2081
917,2082
918,2083
919,2084
920,2085
921,2086
922,2087
923,2088
924,2089
925,2090
926,2091
927,2092
928,2093
929,2094
930,2095
931,2096
932,2097
933,2098
934,2099
935,2100
936,2101
937,2102
938,2103
939,2104
940,2105
941,2106
942,2107
943,2108
944,2109
945,2110
946,2111
947,2112
948,2113
949,2114
950,2115
951,2116
952,2117
953,2118
954,2119
955,2120
956,2121
957,2122
958,2123
959,2124
960,2125
961,2126
962,2127
963,2128
964,2129
965,2130
966,2131
967,2132
968,2133
969,2134
970,2135
971,2257
972,2258
973,2259
974,2260
975,2261
976,2262
977,2263
978,2264
979,2265
980,2266
981,2267
982,2268
983,2269
984,2270
985,2271
986,2272
987,2273
988,2274
989,2275
990,2276
991,2277
992,2278
993,2279
994,2302
995,2303
996,2304
997,2305
998,2306
999,2307
1000,2308
1001,2309
1002,2310
1003,2311
1004,2312
1005,2313
1006,2314
1007,2315
1008,2316
1009,2317
1010,2318
1011,2319
1012,2320
1013,2321
1014,2322
1015,2323
1016,2324
1017,2325
1018,2326
1019,2327
1020,2328
1021,2329
1022,2330
1023,2331
1024,2332
1025,2333
1026,2334
1027,2335
1028,2336
1029,2337
1030,2338
1031,2339
1032,2340
1033,2341
1034,2342
1035,2343
1036,2344
1037,2345
1038,2346
1039,2347
1040,2348
1041,2349
1042,2350
1043,2351
1044,2401
1045,2402
1046,2403
1047,2404
1048,2405
1049,2406
1050,2407
1051,2408
1052,2409
1053,2410
1054,2411
1055,2412
1056,2413
1057,2414
1058,2415
1059,2430
1060,2431
1061,2432
1062,2433
1063,2434
1064,2435
1065,2436
1066,2437
1067,2438
1068,2439
1069,2440
1070,2441
1071,2453
1072,2454
1073,2455
1074,2456
1075,2457
1076,2458
1077,2459
1078,2460
1079,2461
1080,2462
1081,2463
1082,2464
1083,2465
1084,2466
1085,2467
1086,2482
1087,2483
1088,2484
1089,2485
1090,2486
1091,2487
1092,2488
1093,2489
1094,2490
1095,2491
1096,2492
1097,2493
1098,2505
1099,2506
1100,2507
1101,2508
1102,2509
1103,2510
1104,2511
1105,2512
1106,2513
1107,2514
1108,2515
1109,2516
1110,2528
1111,2529
1112,2530
1113,2531
1114,2532
1115,2533
1116,2534
1117,2535
1118,2536
1119,2537
1120,2538
1121,2539
1122,2540
1123,2541
1124,2542
1125,2543
1126,2544
1127,2545
1128,2546
1129,2547
1130,2548
1131,2549
1132,2550
1133,2551
1134,2552
1135,2553
1136,2554
1137,2555
1138,2556
1139,2557
1140,2558
1141,2559
1142,2560
1143,2561
1144,2562
1145,2563
1146,2564
1147,2565
1148,2566
1149,2567
1150,2568
1151,2609
1152,2610
1153,2611
1154,2612
1155,2613
1156,2614
1157,2615
1158,2616
1159,2617
1160,2618
1161,2619
1162,2620
1163,2621
1164,2622
1165,2623
1166,2624
1167,2625
1168,2626
1169,2627
1170,2628
1171,2629
1172,2630
1173,2631
1174,2632
1175,2633
1176,2634
1177,2635
1178,2636
1179,2637
1180,2638
1181,2639
1182,2640
1183,2641
1184,2642
1185,2643
1186,2644
1187,2645
1188,2646
1189,2647
1190,2648
1191,2649
1192,2650
1193,2651
1194,2694
1195,2695
1196,2696
1197,2697
1198,2698
1199,2699
1200,2700
1201,2701
1202,2702
1203,2703
1204,2704
1205,2705
1206,2717
1207,2718
1208,2719
1209,2720
1210,2721
1211,2722
1212,2728
1213,2729
1214,2730
1215,2731
1216,2732
1217,2733
1218,2739
1219,2740
1220,2741
1221,2742
1222,2743
1223,2744
1224,2745
1225,2746
1226,2747
1227,2748
1228,2749
1229,2750
1230,2751
1231,2752
1232,2753
1233,2754
1234,2755
1235,2756
1236,2757
1237,2758
1238,2759
1239,2760
1240,2761
1241,2762
1242,2763
1243,2764
1244,2765
1245,2792
1246,2793
1247,2794
1248,2795
1249,2796
1250,2797
1251,2803
1252,2804
1253,2805
1254,2806
1255,2807
1256,2808
1257,2809
1258,2810
1259,2811
1260,2812
1261,2813
1262,2814
1263,2815
1264,2816
1265,2817
1266,2818
1267,2819
1268,2820
1269,2821
1270,2822
1271,2823
1272,2824
1273,2825
1274,2826
1275,2827
1276,2828
1277,2829
1278,2830
1279,2831
1280,2832
1281,2833
1282,2834
1283,2835
1284,2836
1285,2837
1286,2838
1287,2839
1288,2840
1289,2841
1290,2842
1291,2843
1292,2844
1293,2845
1294,2846
1295,2847
1296,2848
1297,2894
1298,2895
1299,2896
1300,2897
1301,2898
1302,2899
1303,2900
1304,2901
1305,2902
1306,2903
1307,2904
1308,2905
1309,2906
1310,2907
1311,2908
1312,2909
1313,2910
1314,2911
1315,2912
1316,2913
1317,2914
1318,2915
1319,2916
1320,2917
1321,2918
1322,2919
1323,2920
1324,2921
1325,2922
1326,2923
1327,2924
1328,2925
1329,2926
1330,2927
1331,2928
1332,2929
1333,2930
1334,2931
1335,2932
1336,2933
1337,2934
1338,2935
1339,2936
1340,2937
1341,2938
1342,2939
1343,2940
1344,2941
1345,2942
1346,2943
1347,2944
1348,2945
1349,2946
1350,2947
1351,2948
1352,2949
1353,2950
1354,2951
1355,2952
1356,2953
1357,2954
1358,2955
1359,2956
1360,2957
1361,2958
1362,2959
1363,2960
1364,2961
1365,2962
1366,2963
1367,2964
1368,2965
1369,2966
1370,2967
1371,2968
1372,2969
1373,2970
1374,2971
1375,2972
1376,2973
1377,2974
1378,2975
1379,2976
1380,2977
1381,2978
1382,2979
1383,2980
1384,2981
1385,2982
1386,2983
1387,2984
1388,2985
1389,2986
1390,2987
1391,2988
1392,2989
1393,2990
1394,2991
1395,2992
1396,2993
1397,2994
1398,2995
1399,2996
1400,2997
1401,2998
1402,2999
1403,3000
1404,3001
1405,3002
1406,3003
1407,3004
1408,3005
1409,3117
1410,3118
1411,3119
1412,3120
1413,3121
1414,3122
1415,3123
1416,3124
1417,3125
1418,3126
1419,3127
1420,3128
1421,3129
1422,3142
1423,3143
1424,3144
1425,3145
1426,3146
1427,3147
1428,3148
1429,3149
1430,3150
1431,3151
1432,3152
1433,3153
1434,3154
1435,3155
1436,3156
1437,3157
1438,3158
1439,3159
1440,3160
1441,3161
1442,3162
1443,3163
1444,3164
1445,3165
1446,3166
1447,3167
1448,3168
1449,3169
1450,3170
1451,3171
1452,3172
1453,3173
1454,3205
1455,3206
1456,3207
1457,3208
1458,3209
1459,3210
1460,3211
1461,3212
1462,3213
1463,3214
1464,3215
1465,3216
1466,3217
1467,3218
1468,3219
1469,3234
1470,3235
1471,3236
1472,3237
1473,3238
1474,3239
1475,3240
1476,3241
1477,3242
1478,3243
1479,3244
1480,3245
1481,3246
1482,3247
1483,3248
1484,3249
1485,3250
1486,3251
1487,3252
1488,3253
1489,3254
1490,3255
1491,3256
1492,3257
1493,3258
1494,3259
1495,3260
1496,3261
1497,3262
1498,3263
1499,3293
1500,3294
1501,3295
1502,3296
1503,3297
1504,3298
1505,3299
1506,3300
1507,3301
1508,3302
1509,3303
1510,3304
1511,3305
1512,3306
1513,3307
1514,3308
1515,3309
1516,3310
1517,3311
1518,3312
1519,3313
1520,3314
1521,3315
1522,3316
1523,3317
1524,3318
1525,3319
1526,3320
1527,3321
1528,3322
1529,3323
1530,3324
1531,3325
1532,3326
1533,3327
1534,3328
1535,3329
1536,3330
1537,3331
1538,3332
1539,3333
1540,3334
1541,3335
1542,3336
1543,3337
1544,3338
1545,3339
1546,3340
1547,3341
1548,3342
1549,3343
1550,3344
1551,3345
1552,3346
1553,3347
1554,3348
1555,3349
1556,3350
1557,3351
1558,3352
1559,3353
1560,3354
1561,3355
1562,3356
1563,3357
1564,3358
1565,3359
1566,3360
1567,3361
1568,3362
1569,3363
1570,3364
1571,3365
1572,3366
1573,3367
1574,3368
1575,3369
1576,3370
1577,3371
1578,3372
1579,3373
1580,3374
1581,3375
1582,3376
1583,3377
1584,3378
1585,3379
1586,3380
1587,3381
1588,3382
1589,3383
1590,3384
1591,3385
1592,3386
1593,3387
1594,3388
1595,3389
1596,3390
1597,3391
1598,3392
1599,3393
1600,3394
1601,3395
1602,3396
1603,3397
1604,3398
1605,3399
1606,3400
1607,3401
1608,3402
1609,3403
1610,3404
1611,3405
1612,3406
1613,3407
1614,3408
1615,3409
1616,3410
1617,3411
1618,3412
1619,3532
1620,3533
1621,3534
1622,3535
1623,3536
1624,3537
1625,3538
1626,3539
1627,3540
1628,3541
1629,3542
1630,3543
1631,3544
1632,3545
1633,3546
1634,3547
1635,3548
1636,3549
1637,3550
1638,3551
1639,3552
1640,3553
1641,3554
1642,3555
1643,3556
1644,3557
1645,3558
1646,3559
1647,3560
1648,3561
1649,3562
1650,3563
1651,3564
1652,3565
1653,3566
1654,3567
1655,3568
1656,3569
1657,3570
1658,3571
1659,3572
1660,3573
1661,3574
1662,3575
1663,3576
1664,3577
1665,3578
1666,3579
1667,3580
1668,3581
1669,3582
1670,3583
1671,3584
1672,3585
1673,3586
1674,3587
1675,3588
1676,3589
1677,3590
1678,3591
1679,3592
1680,3593
1681,3594
1682,3595
1683,3596
1684,3597
1685,3598
1686,3599
1687,3600
1688,3601
1689,3602
1690,3603
1691,3604
1692,3605
1693,3606
1694,3607
1695,3608
1696,3609
1697,3610
1698,3611
1699,3612
1700,3613
1701,3614
1702,3615
1703,3616
1704,3617
1705,3618
1706,3619
1707,3620
1708,3621
1709,3622
1710,3623
1711,3624
1712,3625
1713,3626
1714,3627
1715,3628
1716,3629
1717,3630
1718,3631
1719,3632
1720,3633
1721,3634
1722,3635
1723,3636
1724,3637
1725,3638
1726,3639
1727,3640
1728,3641
1729,3642
1730,3643
1731,3644
1732,3645
1733,3646
1734,3761
1735,3762
1736,3763
1737,3764
1738,3765
1739,3766
1740,3767
1741,3768
1742,3769
1743,3770
1744,3771
1745,3772
1746,3773
1747,3774
1748,3775
1749,3776
1750,3777
1751,3778
1752,3779
1753,3780
1754,3781
1755,3782
1756,3783
1757,3784
1758,3785
1759,3786
1760,3787
1761,3788
1762,3789
1763,3790
1764,3791
1765,3792
1766,3793
1767,3826
1768,3827
1769,3828
1770,3829
1771,3830
1772,3831
1773,3832
1774,3833
1775,3834
1776,3835
1777,3836
1778,3837
1779,3838
1780,3839
1781,3840
1782,3841
1783,3842
1784,3843
1785,3844
1786,3845
1787,3846
1788,3847
1789,3848
1790,3849
1791,3850
1792,3851
1793,3852
1794,3853
1795,3854
1796,3855
1797,3856
1798,3857
1799,3858
1800,3859
1801,3860
1802,3861
1803,3862
1804,3863
1805,3864
1806,3865
1807,3866
1808,3867
1809,3868
1810,3869
1811,3870
1812,3871
1813,3872
1814,3873
1815,3874
1816,3875
1817,3876
1818,3877
1819,3878
1820,3879
1821,3880
1822,3881
1823,3882
1824,3883
1825,3884
1826,3885
1827,3886
1828,3887
1829,3888
1830,3889
1831,3890
1832,3891
1833,3892
1834,3893
1835,3894
1836,3895
1837,3896
1838,3897
1839,3898
1840,3899
1841,3900
1842,3901
1843,3902
1844,3903
1845,3904
1846,3905
1847,3906
1848,3907
1849,3908
1850,3909
1851,3910
1852,3911
1853,3912
1854,3913
1855,3914
1856,3915
1857,3916
1858,3917
1859,3918
1860,3919
1861,3920
1862,3921
1863,3922
1864,3923
1865,3924
1866,3925
1867,3926
1868,3927
1869,3928
1870,3929
1871,3930
1872,3931
1873,3932
1874,4039
1875,4040
1876,4041
1877,4042
1878,4043
1879,4044
1880,4045
1881,4046
1882,4047
1883,4048
1884,4049
1885,4050
1886,4051
1887,4064
1888,4065
1889,4066
1890,4067
1891,4068
1892,4069
1893,4070
1894,4071
1895,4072
1896,4073
1897,4074
1898,4075
1899,4076
1900,4077
1901,4078
1902,4079
1903,4080
1904,4081
1905,4082
1906,4083
1907,4084
1908,4105
1909,4106
1910,4107
1911,4108
1912,4109
1913,4114
1914,4115
1915,4116
1916,4117
1917,4118
1918,4119
1919,4120
1920,4121
1921,4122
1922,4123
1923,4124
1924,4125
1925,4137
1926,4138
1927,4139
1928,4140
1929,4141
1930,4142
1931,4143
1932,4144
1933,4145
1934,4146
1935,4147
1936,4148
1937,4149
1938,4150
1939,4151
1940,4152
1941,4153
1942,4154
1943,4155
1944,4156
1945,4157
1946,4158
1947,4159
1948,4160
1949,4161
1950,4162
1951,4163
1952,4164
1953,4165
1954,4166
1955,4167
1956,4168
1957,4169
1958,4170
1959,4204
1960,4205
1961,4206
1962,4207
1963,4208
1964,4209
1965,4210
1966,4211
1967,4212
1968,4213
1969,4214
1970,4215
1971,4216
1972,4217
1973,4218
1974,4219
1975,4220
1976,4221
1977,4222
1978,4223
1979,4224
1980,4225
1981,4226
1982,4227
1983,4228
1984,4229
1985,4230
1986,4231
1987,4259
1988,4260
1989,4261
1990,4262
1991,4263
1992,4264
1993,4265
1994,4266
1995,4267
1996,4268
1997,4269
1998,4270
1999,4271
2000,4272
2001,4273
2002,4288
2003,4289
2004,4290
2005,4291
2006,4292
2007,4293
2008,4294
2009,4295
2010,4296
2011,4297
2012,4298
2013,4309
2014,4310
2015,4311
2016,4312
2017,4313
2018,4314
2019,4315
2020,4316
2021,4317
2022,4318
2023,4319
2024,4320
2025,4321
2026,4322
2027,4323
2028,4324
2029,4325
2030,4326
2031,4327
2032,4328
2033,4329
2034,4330
2035,4331
2036,4332
2037,4333
2038,4334
2039,4335
2040,4336
2041,4337
2042,4338
2043,4339
2044,4340
2045,4341
2046,4342
2047,4343
2048,4344
2049,4345
2050,4346
2051,4347
2052,4348
2053,4349
2054,4350
2055,4351
2056,4352
2057,4396
2058,4397
2059,4398
2060,4399
2061,4400
2062,4401
2063,4402
2064,4403
2065,4404
2066,4405
2067,4406
2068,4407
2069,4408
2070,4409
2071,4410
2072,4411
2073,4412
2074,4413
2075,4414
2076,4415
2077,4416
2078,4417
2079,4418
2080,4419
2081,4420
2082,4421
2083,4422
2084,4449
2085,4450
2086,4451
2087,4452
2088,4453
2089,4454
2090,4455
2091,4456
2092,4457
2093,4458
2094,4459
2095,4460
2096,4461
2097,4462
2098,4463
2099,4478
2100,4479
2101,4480
2102,4481
2103,4482
2104,4483
2105,4484
2106,4485
2107,4486
2108,4487
2109,4488
2110,4489
2111,4490
2112,4491
2113,4492
2114,4493
2115,4494
2116,4495
2117,4496
2118,4497
2119,4498
2120,4499
2121,4500
2122,4523
2123,4524
2124,4525
2125,4526
2126,4527
2127,4528
2128,4529
2129,4530
2130,4531
2131,4532
2132,4533
2133,4544
2134,4545
2135,4546
2136,4547
2137,4548
2138,4549
2139,4550
2140,4551
2141,4552
2142,4553
2143,4554
2144,4555
2145,4556
2146,4557
2147,4558
2148,4559
2149,4560
2150,4561
2151,4562
2152,4563
2153,4564
2154,4565
2155,4566
2156,4567
2157,4568
2158,4569
2159,4570
2160,4571
2161,4572
2162,4573
2163,4574
2164,4575
2165,4576
2166,4577
2167,4578
2168,4579
2169,4580
2170,4581
2171,4582
2172,4583
2173,4584
2174,4585
2175,4586
2176,4587
2177,4588
2178,4589
2179,4635
2180,4636
2181,4637
2182,4638
2183,4639
2184,4640
2185,4641
2186,4642
2187,4643
2188,4644
2189,4645
2190,4646
2191,4647
2192,4648
2193,4649
2194,4650
2195,4651
2196,4652
2197,4653
2198,4654
2199,4655
2200,4656
2201,4657
2202,4658
2203,4659
2204,4660
2205,4661
2206,4662
2207,4663
2208,4664
2209,4665
2210,4666
2211,4667
2212,4668
2213,4669
2214,4670
2215,4671
2216,4672
2217,4673
2218,4674
2219,4675
2220,4676
2221,4677
2222,4678
2223,4679
2224,4680
2225,4681
2226,4682
2227,4683
2228,4684
2229,4685
2230,4686
2231,4687
2232,4688
2233,4689
2234,4690
2235,4691
2236,4748
2237,4749
2238,4750
2239,4751
2240,4752
2241,4753
2242,4754
2243,4755
2244,4756
2245,4757
2246,4758
2247,4759
2248,4760
2249,4761
2250,4762
2251,4763
2252,4764
2253,4765
2254,4766
2255,4767
2256,4768
2257,4769
2258,4770
2259,4771
2260,4772
2261,4773
2262,4774
2263,4775
2264,4776
2265,4777
2266,4778
2267,4779
2268,4780
2269,4813
2270,4814
2271,4815
2272,4816
2273,4817
2274,4818
2275,4819
2276,4820
2277,4821
2278,4822
2279,4823
2280,4824
2281,4825
2282,4826
2283,4827
2284,4828
2285,4829
2286,4830
2287,4831
2288,4832
2289,4833
2290,4834
2291,4835
2292,4836
2293,4837
2294,4838
2295,4839
2296,4840
2297,4841
2298,4842
2299,4843
2300,4844
2301,4845
2302,4846
2303,4847
2304,4848
2305,4849
2306,4850
2307,4851
2308,4852
2309,4853
2310,4854
2311,4855
2312,4856
2313,4857
2314,4858
2315,4859
2316,4860
2317,4861
2318,4862
2319,4863
2320,4864
2321,4865
2322,4866
2323,4867
2324,4868
2325,4869
2326,4870
2327,4871
2328,4872
2329,4873
2330,4874
2331,4875
2332,4876
2333,4877
2334,4878
2335,4879
2336,4880
2337,4881
2338,4882
2339,4883
2340,4884
2341,4885
2342,4886
2343,4887
2344,4888
2345,4889
2346,4890
2347,4891
2348,4892
2349,4893
2350,4894
2351,4895
2352,4896
2353,4897
2354,4898
2355,4899
2356,4900
2357,4901
2358,4902
2359,4903
2360,4904
2361,4905
2362,4906
2363,4907
2364,4908
2365,4909
2366,4910
2367,4911
2368,4912
2369,4913
2370,4914
2371,4915
2372,4916
2373,4917
2374,4918
2375,4919
2376,4920
2377,4921
2378,4922
2379,4923
2380,4924
2381,4925
2382,4926
2383,4927
2384,4928
2385,4929
2386,4930
2387,4931
2388,4932
2389,4933
2390,4934
2391,4935
2392,4936
2393,4937
2394,4938
2395,5064
2396,5065
2397,5066
2398,5067
2399,5068
2400,5069
2401,5075
2402,5076
2403,5077
2404,5078
2405,5079
2406,5080
2407,5081
2408,5082
2409,5083
2410,5084
2411,5085
2412,5086
2413,5087
2414,5100
2415,5101
2416,5102
2417,5103
2418,5104
2419,5105
2420,5106
2421,5107
2422,5108
2423,5109
2424,5110
2425,5111
2426,5112
2427,5113
2428,5114
2429,5115
2430,5116
2431,5117
2432,5118
2433,5119
2434,5120
2435,5121
2436,5122
2437,5123
2438,5124
2439,5125
2440,5126
2441,5127
2442,5128
2443,5129
2444,5130
2445,5131
2446,5132
2447,5133
2448,5134
2449,5135
2450,5136
2451,5137
2452,5138
2453,5139
2454,5140
2455,5141
2456,5142
2457,5143
2458,5144
2459,5145
2460,5146
2461,5147
2462,5148
2463,5149
2464,5150
2465,5151
2466,5152
2467,5153
2468,5154
2469,5155
2470,5156
2471,5157
2472,5158
2473,5159
2474,5160
2475,5161
2476,5162
2477,5163
2478,5164
2479,5165
2480,5166
2481,5167
2482,5168
2483,5169
2484,5170
2485,5171
2486,5172
2487,5173
2488,5174
2489,5175
2490,5176
2491,5177
2492,5178
2493,5179
2494,5180
2495,5181
2496,5182
2497,5183
2498,5184
2499,5185
2500,5186
2501,5187
2502,5188
2503,5189
2504,5190
2505,5191
2506,5192
2507,5193
2508,5194
2509,5195
2510,5196
2511,5197
2512,5198
2513,5199
2514,5200
2515,5201
2516,5202
2517,5203
2518,5204
2519,5205
2520,5206
2521,5207
2522,5208
2523,5209
2524,5210
2525,5211
2526,5212
2527,5213
2528,5214
2529,5215
2530,5216
2531,5217
2532,5218
2533,5219
2534,5220
2535,5221
2536,5222
2537,5223
2538,5224
2539,5225
2540,5226
2541,5227
2542,5228
2543,5229
2544,5230
2545,5361
2546,5362
2547,5363
2548,5364
2549,5365
2550,5366
2551,5367
2552,5368
2553,5369
2554,5370
2555,5371
