ID,LID,Width,Color,type,LinkID
246,12908,0.05,W,0,0
247,12909,0.05,W,0,0
248,12910,0.05,W,0,0
249,12911,0.05,W,0,0
250,12912,0.05,W,0,0
251,12913,0.05,W,0,0
252,12914,0.05,W,0,0
253,12915,0.05,W,0,0
254,12916,0.05,W,0,0
255,12917,0.05,W,0,0
256,12918,0.05,W,0,0
257,12919,0.05,W,0,0
258,12920,0.05,W,0,0
259,12921,0.05,W,0,0
260,12922,0.05,W,0,0
261,12923,0.05,W,0,0
262,12924,0.05,W,0,0
263,12925,0.05,W,0,0
264,12926,0.05,W,0,0
265,12927,0.05,W,0,0
266,12928,0.05,W,0,0
267,12929,0.05,W,0,0
268,12930,0.05,W,0,0
269,12931,0.05,W,0,0
270,12932,0.05,W,0,0
271,12933,0.05,W,0,0
272,12934,0.05,W,0,0
273,12935,0.05,W,0,0
274,12936,0.05,W,0,0
275,12937,0.05,W,0,0
276,12938,0.05,W,0,0
277,12939,0.05,W,0,0
278,12940,0.05,W,0,0
279,12941,0.05,W,0,0
280,12942,0.05,W,0,0
281,12943,0.05,W,0,0
282,12944,0.05,W,0,0
283,12945,0.05,W,0,0
284,12946,0.05,W,0,0
285,12947,0.05,W,0,0
286,12948,0.05,W,0,0
287,12949,0.05,W,0,0
288,12950,0.05,W,0,0
289,12951,0.05,W,0,0
290,12952,0.05,W,0,0
291,12953,0.05,W,0,0
292,12954,0.05,W,0,0
293,12955,0.05,W,0,0
294,12956,0.05,W,0,0
295,12957,0.05,W,0,0
296,12958,0.05,W,0,0
297,12959,0.05,W,0,0
298,12960,0.05,W,0,0
299,12961,0.05,W,0,0
300,12962,0.05,W,0,0
301,12963,0.05,W,0,0
302,12964,0.05,W,0,0
303,12965,0.05,W,0,0
304,12966,0.05,W,0,0
305,12967,0.05,W,0,0
306,12968,0.05,W,0,0
307,12969,0.05,W,0,0
308,12970,0.05,W,0,0
309,12971,0.05,W,0,0
310,12972,0.05,W,0,0
311,12973,0.05,W,0,0
312,12974,0.05,W,0,0
313,12975,0.05,W,0,0
314,12976,0.05,W,0,0
315,12977,0.05,W,0,0
316,12978,0.05,W,0,0
317,12979,0.05,W,0,0
318,12980,0.05,W,0,0
319,12981,0.05,W,0,0
320,12982,0.05,W,0,0
321,12983,0.05,W,0,0
322,12984,0.05,W,0,0
323,12985,0.05,W,0,0
324,12986,0.05,W,0,0
325,12987,0.05,W,0,0
326,12988,0.05,W,0,0
327,12989,0.05,W,0,0
328,12990,0.05,W,0,0
329,12991,0.05,W,0,0
330,12992,0.05,W,0,0
331,12993,0.05,W,0,0
332,12994,0.05,W,0,0
333,12995,0.05,W,0,0
334,12996,0.05,W,0,0
335,12997,0.05,W,0,0
336,12998,0.05,W,0,0
337,12999,0.05,W,0,0
338,13000,0.05,W,0,0
339,13001,0.05,W,0,0
340,13002,0.05,W,0,0
341,13003,0.05,W,0,0
342,13004,0.05,W,0,0
343,13005,0.05,W,0,0
344,13006,0.05,W,0,0
345,13007,0.05,W,0,0
346,13008,0.05,W,0,0
347,13009,0.05,W,0,0
348,13010,0.05,W,0,0
349,13011,0.05,W,0,0
350,13012,0.05,W,0,0
351,13013,0.05,W,0,0
352,13014,0.05,W,0,0
353,13015,0.05,W,0,0
354,13016,0.05,W,0,0
355,13017,0.05,W,0,0
356,13018,0.05,W,0,0
357,13019,0.05,W,0,0
358,13020,0.05,W,0,0
359,13021,0.05,W,0,0
360,13022,0.05,W,0,0
361,13023,0.05,W,0,0
362,13024,0.05,W,0,0
363,13025,0.05,W,0,0
364,13026,0.05,W,0,0
365,13027,0.05,W,0,0
366,13028,0.05,W,0,0
367,13029,0.05,W,0,0
368,13030,0.05,W,0,0
369,13031,0.05,W,0,0
370,13032,0.05,W,0,0
371,13033,0.05,W,0,0
372,13034,0.05,W,0,0
373,13035,0.05,W,0,0
374,13036,0.05,W,0,0
375,13037,0.05,W,0,0
376,13038,0.05,W,0,0
377,13039,0.05,W,0,0
378,13040,0.05,W,0,0
379,13041,0.05,W,0,0
380,13042,0.05,W,0,0
381,13043,0.05,W,0,0
382,13044,0.05,W,0,0
383,13045,0.05,W,0,0
384,13046,0.05,W,0,0
385,13047,0.05,W,0,0
386,13048,0.05,W,0,0
387,13049,0.05,W,0,0
388,13050,0.05,W,0,0
389,13051,0.05,W,0,0
390,13052,0.05,W,0,0
391,13053,0.05,W,0,0
392,13054,0.05,W,0,0
393,13055,0.05,W,0,0
394,13056,0.05,W,0,0
395,13057,0.05,W,0,0
396,13058,0.05,W,0,0
397,13059,0.05,W,0,0
398,13060,0.05,W,0,0
399,13061,0.05,W,0,0
400,13062,0.05,W,0,0
401,13063,0.05,W,0,0
402,13064,0.05,W,0,0
403,13065,0.05,W,0,0
404,13066,0.05,W,0,0
405,13067,0.05,W,0,0
406,13068,0.05,W,0,0
407,13069,0.05,W,0,0
408,13070,0.05,W,0,0
409,13071,0.05,W,0,0
410,13072,0.05,W,0,0
411,13073,0.05,W,0,0
412,13074,0.05,W,0,0
413,13075,0.05,W,0,0
414,13076,0.05,W,0,0
415,13077,0.05,W,0,0
416,13078,0.05,W,0,0
417,13079,0.05,W,0,0
418,13080,0.05,W,0,0
419,13081,0.05,W,0,0
420,13082,0.05,W,0,0
421,13083,0.05,W,0,0
422,13084,0.05,W,0,0
423,13085,0.05,W,0,0
424,13086,0.05,W,0,0
425,13087,0.05,W,0,0
426,13088,0.05,W,0,0
427,13089,0.05,W,0,0
428,13090,0.05,W,0,0
429,13091,0.05,W,0,0
430,13092,0.05,W,0,0
431,13093,0.05,W,0,0
432,13094,0.05,W,0,0
433,13095,0.05,W,0,0
434,13096,0.05,W,0,0
435,13097,0.05,W,0,0
436,13098,0.05,W,0,0
437,13099,0.05,W,0,0
438,13100,0.05,W,0,0
439,13101,0.05,W,0,0
440,13102,0.05,W,0,0
441,13103,0.05,W,0,0
442,13104,0.05,W,0,0
443,13105,0.05,W,0,0
444,13106,0.05,W,0,0
445,13107,0.05,W,0,0
446,13108,0.05,W,0,0
447,13109,0.05,W,0,0
448,13110,0.05,W,0,0
449,13111,0.05,W,0,0
450,13112,0.05,W,0,0
451,13113,0.05,W,0,0
452,13114,0.05,W,0,0
453,13115,0.05,W,0,0
454,13116,0.05,W,0,0
455,13117,0.05,W,0,0
456,13118,0.05,W,0,0
457,13119,0.05,W,0,0
458,13120,0.05,W,0,0
459,13121,0.05,W,0,0
460,13122,0.05,W,0,0
461,13123,0.05,W,0,0
462,13124,0.05,W,0,0
463,13125,0.05,W,0,0
464,13126,0.05,W,0,0
465,13127,0.05,W,0,0
466,13128,0.05,W,0,0
467,13129,0.05,W,0,0
468,13130,0.05,W,0,0
469,13131,0.05,W,0,0
470,13132,0.05,W,0,0
471,13133,0.05,W,0,0
472,13134,0.05,W,0,0
473,13135,0.05,W,0,0
474,13136,0.05,W,0,0
475,13137,0.05,W,0,0
476,13138,0.05,W,0,0
477,13139,0.05,W,0,0
478,13140,0.05,W,0,0
479,13141,0.05,W,0,0
480,13142,0.05,W,0,0
481,13143,0.05,W,0,0
482,13144,0.05,W,0,0
483,13145,0.05,W,0,0
484,13146,0.05,W,0,0
485,13147,0.05,W,0,0
486,13148,0.05,W,0,0
487,13149,0.05,W,0,0
488,13150,0.05,W,0,0
489,13151,0.05,W,0,0
490,13152,0.05,W,0,0
491,13153,0.05,W,0,0
492,13154,0.05,W,0,0
493,13155,0.05,W,0,0
494,13156,0.05,W,0,0
495,13157,0.05,W,0,0
496,13158,0.05,W,0,0
497,13159,0.05,W,0,0
498,13160,0.05,W,0,0
499,13161,0.05,W,0,0
500,13162,0.05,W,0,0
501,13163,0.05,W,0,0
502,13164,0.05,W,0,0
503,13165,0.05,W,0,0
504,13166,0.05,W,0,0
505,13167,0.05,W,0,0
506,13168,0.05,W,0,0
507,13169,0.05,W,0,0
508,13170,0.05,W,0,0
509,13171,0.05,W,0,0
510,13172,0.05,W,0,0
511,13173,0.05,W,0,0
512,13174,0.05,W,0,0
513,13175,0.05,W,0,0
514,13176,0.05,W,0,0
515,13177,0.05,W,0,0
516,13178,0.05,W,0,0
517,13179,0.05,W,0,0
518,13180,0.05,W,0,0
519,13181,0.05,W,0,0
520,13182,0.05,W,0,0
521,13183,0.05,W,0,0
522,13184,0.05,W,0,0
523,13185,0.05,W,0,0
524,13186,0.05,W,0,0
525,13187,0.05,W,0,0
526,13188,0.05,W,0,0
527,13189,0.05,W,0,0
528,13190,0.05,W,0,0
529,13191,0.05,W,0,0
530,13192,0.05,W,0,0
531,13193,0.05,W,0,0
532,13194,0.05,W,0,0
533,13195,0.05,W,0,0
534,13196,0.05,W,0,0
535,13197,0.05,W,0,0
536,13198,0.05,W,0,0
537,13199,0.05,W,0,0
538,13200,0.05,W,0,0
539,13201,0.05,W,0,0
540,13202,0.05,W,0,0
541,13203,0.05,W,0,0
542,13204,0.05,W,0,0
543,13205,0.05,W,0,0
544,13206,0.05,W,0,0
545,13207,0.05,W,0,0
546,13208,0.05,W,0,0
547,13209,0.05,W,0,0
548,13210,0.05,W,0,0
549,13211,0.05,W,0,0
550,13212,0.05,W,0,0
551,13213,0.05,W,0,0
552,13214,0.05,W,0,0
553,13215,0.05,W,0,0
554,13216,0.05,W,0,0
555,13217,0.05,W,0,0
556,13218,0.05,W,0,0
557,13219,0.05,W,0,0
558,13220,0.05,W,0,0
559,13221,0.05,W,0,0
560,13222,0.05,W,0,0
561,13223,0.05,W,0,0
562,13224,0.05,W,0,0
563,13225,0.05,W,0,0
564,13226,0.05,W,0,0
565,13227,0.05,W,0,0
566,13228,0.05,W,0,0
567,13229,0.05,W,0,0
568,13230,0.05,W,0,0
569,13231,0.05,W,0,0
570,13232,0.05,W,0,0
571,13233,0.05,W,0,0
572,13234,0.05,W,0,0
573,13235,0.05,W,0,0
574,13236,0.05,W,0,0
575,13237,0.05,W,0,0
576,13238,0.05,W,0,0
577,13239,0.05,W,0,0
578,13240,0.05,W,0,0
579,13241,0.05,W,0,0
580,13242,0.05,W,0,0
581,13243,0.05,W,0,0
582,13244,0.05,W,0,0
583,13245,0.05,W,0,0
584,13246,0.05,W,0,0
585,13247,0.05,W,0,0
586,13248,0.05,W,0,0
587,13249,0.05,W,0,0
588,13250,0.05,W,0,0
589,13251,0.05,W,0,0
590,13252,0.05,W,0,0
591,13253,0.05,W,0,0
592,13254,0.05,W,0,0
593,13255,0.05,W,0,0
594,13256,0.05,W,0,0
595,13257,0.05,W,0,0
596,13258,0.05,W,0,0
597,13259,0.05,W,0,0
598,13260,0.05,W,0,0
599,13261,0.05,W,0,0
600,13262,0.05,W,0,0
601,13263,0.05,W,0,0
602,13264,0.05,W,0,0
603,13265,0.05,W,0,0
604,13266,0.05,W,0,0
605,13267,0.05,W,0,0
606,13268,0.05,W,0,0
607,13269,0.05,W,0,0
608,13270,0.05,W,0,0
609,13271,0.05,W,0,0
610,13272,0.05,W,0,0
611,13273,0.05,W,0,0
612,13274,0.05,W,0,0
613,13275,0.05,W,0,0
614,13276,0.05,W,0,0
615,13277,0.05,W,0,0
616,13278,0.05,W,0,0
617,13279,0.05,W,0,0
618,13280,0.05,W,0,0
619,13281,0.05,W,0,0
620,13282,0.05,W,0,0
621,13283,0.05,W,0,0
622,13284,0.05,W,0,0
623,13285,0.05,W,0,0
624,13286,0.05,W,0,0
625,13287,0.05,W,0,0
626,13288,0.05,W,0,0
627,13289,0.05,W,0,0
628,13290,0.05,W,0,0
629,13291,0.05,W,0,0
630,13292,0.05,W,0,0
631,13293,0.05,W,0,0
632,13294,0.05,W,0,0
633,13295,0.05,W,0,0
634,13296,0.05,W,0,0
635,13297,0.05,W,0,0
636,13298,0.05,W,0,0
637,13299,0.05,W,0,0
638,13300,0.05,W,0,0
639,13301,0.05,W,0,0
640,13302,0.05,W,0,0
641,13303,0.05,W,0,0
642,13304,0.05,W,0,0
643,13305,0.05,W,0,0
644,13306,0.05,W,0,0
645,13307,0.05,W,0,0
646,13308,0.05,W,0,0
647,13309,0.05,W,0,0
648,13310,0.05,W,0,0
649,13311,0.05,W,0,0
650,13312,0.05,W,0,0
651,13313,0.05,W,0,0
652,13314,0.05,W,0,0
653,13315,0.05,W,0,0
654,13316,0.05,W,0,0
655,13317,0.05,W,0,0
656,13318,0.05,W,0,0
657,13319,0.05,W,0,0
658,13320,0.05,W,0,0
659,13321,0.05,W,0,0
660,13322,0.05,W,0,0
661,13323,0.05,W,0,0
662,13324,0.05,W,0,0
663,13325,0.05,W,0,0
664,13326,0.05,W,0,0
665,13327,0.05,W,0,0
666,13328,0.05,W,0,0
667,13329,0.05,W,0,0
668,13330,0.05,W,0,0
669,13331,0.05,W,0,0
670,13332,0.05,W,0,0
671,13333,0.05,W,0,0
672,13334,0.05,W,0,0
673,13335,0.05,W,0,0
674,13336,0.05,W,0,0
675,13337,0.05,W,0,0
676,13338,0.05,W,0,0
677,13339,0.05,W,0,0
678,13340,0.05,W,0,0
679,13341,0.05,W,0,0
680,13342,0.05,W,0,0
681,13343,0.05,W,0,0
682,13344,0.05,W,0,0
683,13345,0.05,W,0,0
684,13346,0.05,W,0,0
685,13347,0.05,W,0,0
686,13348,0.05,W,0,0
687,13349,0.05,W,0,0
688,13350,0.05,W,0,0
689,13351,0.05,W,0,0
690,13352,0.05,W,0,0
691,13353,0.05,W,0,0
692,13354,0.05,W,0,0
693,13355,0.05,W,0,0
694,13356,0.05,W,0,0
695,13357,0.05,W,0,0
696,13358,0.05,W,0,0
697,13359,0.05,W,0,0
698,13360,0.05,W,0,0
699,13361,0.05,W,0,0
700,13362,0.05,W,0,0
701,13363,0.05,W,0,0
702,13364,0.05,W,0,0
703,13365,0.05,W,0,0
704,13366,0.05,W,0,0
705,13367,0.05,W,0,0
706,13368,0.05,W,0,0
707,13369,0.05,W,0,0
708,13370,0.05,W,0,0
709,13371,0.05,W,0,0
710,13372,0.05,W,0,0
711,13373,0.05,W,0,0
712,13374,0.05,W,0,0
713,13375,0.05,W,0,0
714,13376,0.05,W,0,0
715,13377,0.05,W,0,0
716,13378,0.05,W,0,0
717,13379,0.05,W,0,0
718,13380,0.05,W,0,0
719,13381,0.05,W,0,0
720,13382,0.05,W,0,0
721,13383,0.05,W,0,0
722,13384,0.05,W,0,0
723,13385,0.05,W,0,0
724,13386,0.05,W,0,0
725,13387,0.05,W,0,0
726,13388,0.05,W,0,0
727,13389,0.05,W,0,0
728,13390,0.05,W,0,0
729,13391,0.05,W,0,0
730,13392,0.05,W,0,0
731,13393,0.05,W,0,0
732,13394,0.05,W,0,0
733,13395,0.05,W,0,0
734,13396,0.05,W,0,0
735,13397,0.05,W,0,0
736,13398,0.05,W,0,0
737,13399,0.05,W,0,0
738,13400,0.05,W,0,0
739,13401,0.05,W,0,0
740,13402,0.05,W,0,0
741,13403,0.05,W,0,0
742,13404,0.05,W,0,0
743,13405,0.05,W,0,0
744,13406,0.05,W,0,0
745,13407,0.05,W,0,0
746,13408,0.05,W,0,0
747,13409,0.05,W,0,0
748,13410,0.05,W,0,0
749,13411,0.05,W,0,0
750,13412,0.05,W,0,0
751,13413,0.05,W,0,0
752,13414,0.05,W,0,0
753,13415,0.05,W,0,0
754,13416,0.05,W,0,0
755,13417,0.05,W,0,0
756,13418,0.05,W,0,0
757,13419,0.05,W,0,0
758,13420,0.05,W,0,0
759,13421,0.05,W,0,0
760,13422,0.05,W,0,0
761,13423,0.05,W,0,0
762,13424,0.05,W,0,0
763,13425,0.05,W,0,0
764,13426,0.05,W,0,0
765,13427,0.05,W,0,0
766,13428,0.05,W,0,0
767,13429,0.05,W,0,0
768,13430,0.05,W,0,0
769,13431,0.05,W,0,0
770,13432,0.05,W,0,0
771,13433,0.05,W,0,0
772,13434,0.05,W,0,0
773,13435,0.05,W,0,0
774,13436,0.05,W,0,0
775,13437,0.05,W,0,0
776,13438,0.05,W,0,0
777,13439,0.05,W,0,0
778,13440,0.05,W,0,0
779,13441,0.05,W,0,0
780,13442,0.05,W,0,0
781,13443,0.05,W,0,0
782,13444,0.05,W,0,0
783,13445,0.05,W,0,0
784,13446,0.05,W,0,0
785,13447,0.05,W,0,0
786,13448,0.05,W,0,0
787,13449,0.05,W,0,0
788,13450,0.05,W,0,0
789,13451,0.05,W,0,0
790,13452,0.05,W,0,0
791,13453,0.05,W,0,0
792,13454,0.05,W,0,0
793,13455,0.05,W,0,0
794,13456,0.05,W,0,0
795,13457,0.05,W,0,0
796,13458,0.05,W,0,0
797,13459,0.05,W,0,0
798,13460,0.05,W,0,0
799,13461,0.05,W,0,0
800,13462,0.05,W,0,0
801,13463,0.05,W,0,0
802,13464,0.05,W,0,0
803,13465,0.05,W,0,0
804,13466,0.05,W,0,0
805,13467,0.05,W,0,0
806,13468,0.05,W,0,0
807,13469,0.05,W,0,0
808,13470,0.05,W,0,0
809,13471,0.05,W,0,0
810,13472,0.05,W,0,0
811,13473,0.05,W,0,0
812,13474,0.05,W,0,0
813,13475,0.05,W,0,0
814,13476,0.05,W,0,0
815,13477,0.05,W,0,0
816,13478,0.05,W,0,0
817,13479,0.05,W,0,0
818,13480,0.05,W,0,0
819,13481,0.05,W,0,0
820,13482,0.05,W,0,0
821,13483,0.05,W,0,0
822,13484,0.05,W,0,0
823,13485,0.05,W,0,0
824,13486,0.05,W,0,0
825,13487,0.05,W,0,0
826,13488,0.05,W,0,0
827,13489,0.05,W,0,0
828,13490,0.05,W,0,0
829,13491,0.05,W,0,0
830,13492,0.05,W,0,0
831,13493,0.05,W,0,0
832,13494,0.05,W,0,0
833,13495,0.05,W,0,0
834,13496,0.05,W,0,0
835,13497,0.05,W,0,0
836,13498,0.05,W,0,0
837,13499,0.05,W,0,0
838,13500,0.05,W,0,0
839,13501,0.05,W,0,0
840,13502,0.05,W,0,0
841,13503,0.05,W,0,0
842,13504,0.05,W,0,0
843,13505,0.05,W,0,0
844,13506,0.05,W,0,0
845,13507,0.05,W,0,0
846,13508,0.05,W,0,0
847,13509,0.05,W,0,0
848,13510,0.05,W,0,0
849,13511,0.05,W,0,0
850,13512,0.05,W,0,0
851,13513,0.05,W,0,0
852,13514,0.05,W,0,0
853,13515,0.05,W,0,0
854,13516,0.05,W,0,0
855,13517,0.05,W,0,0
856,13518,0.05,W,0,0
857,13519,0.05,W,0,0
858,13520,0.05,W,0,0
859,13521,0.05,W,0,0
860,13522,0.05,W,0,0
861,13523,0.05,W,0,0
862,13524,0.05,W,0,0
863,13525,0.05,W,0,0
864,13526,0.05,W,0,0
865,13527,0.05,W,0,0
866,13528,0.05,W,0,0
867,13529,0.05,W,0,0
868,13530,0.05,W,0,0
869,13531,0.05,W,0,0
870,13532,0.05,W,0,0
871,13533,0.05,W,0,0
872,13534,0.05,W,0,0
873,13535,0.05,W,0,0
874,13536,0.05,W,0,0
875,13537,0.05,W,0,0
876,13538,0.05,W,0,0
877,13539,0.05,W,0,0
878,13540,0.05,W,0,0
879,13541,0.05,W,0,0
880,13542,0.05,W,0,0
881,13543,0.05,W,0,0
882,13544,0.05,W,0,0
883,13545,0.05,W,0,0
884,13546,0.05,W,0,0
885,13547,0.05,W,0,0
886,13548,0.05,W,0,0
887,13549,0.05,W,0,0
888,13550,0.05,W,0,0
889,13551,0.05,W,0,0
890,13552,0.05,W,0,0
891,13553,0.05,W,0,0
892,13554,0.05,W,0,0
893,13555,0.05,W,0,0
894,13556,0.05,W,0,0
895,13557,0.05,W,0,0
896,13558,0.05,W,0,0
897,13559,0.05,W,0,0
898,13560,0.05,W,0,0
899,13561,0.05,W,0,0
900,13562,0.05,W,0,0
901,13563,0.05,W,0,0
902,13564,0.05,W,0,0
903,13565,0.05,W,0,0
904,13566,0.05,W,0,0
905,13567,0.05,W,0,0
906,13568,0.05,W,0,0
907,13569,0.05,W,0,0
908,13570,0.05,W,0,0
909,13571,0.05,W,0,0
910,13572,0.05,W,0,0
911,13573,0.05,W,0,0
912,13574,0.05,W,0,0
913,13575,0.05,W,0,0
914,13576,0.05,W,0,0
915,13577,0.05,W,0,0
916,13578,0.05,W,0,0
917,13579,0.05,W,0,0
918,13580,0.05,W,0,0
919,13581,0.05,W,0,0
920,13582,0.05,W,0,0
921,13583,0.05,W,0,0
922,13584,0.05,W,0,0
923,13585,0.05,W,0,0
924,13586,0.05,W,0,0
925,13587,0.05,W,0,0
926,13588,0.05,W,0,0
927,13589,0.05,W,0,0
928,13590,0.05,W,0,0
929,13591,0.05,W,0,0
930,13592,0.05,W,0,0
