DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
130,34,623,-1.56802,0,9e+10,0,0,1.75,1.75
131,35,624,-1.56802,0,9e+10,0,0,1.75,1.75
132,36,625,-1.56802,0,9e+10,0,0,1.75,1.75
133,37,626,-1.56802,0,9e+10,0,0,1.75,1.75
134,38,627,-1.56802,0,9e+10,0,0,1.75,1.75
135,39,628,-1.56802,0,9e+10,0,0,1.75,1.75
136,40,629,-1.56802,0,9e+10,0,0,1.75,1.75
137,41,630,-1.56802,0,9e+10,0,0,1.75,1.75
138,42,631,-1.56802,0,9e+10,0,0,1.75,1.75
139,43,632,-1.56802,0,9e+10,0,0,1.75,1.75
140,44,633,-1.56802,0,9e+10,0,0,1.75,1.75
141,45,634,-1.56802,0,9e+10,0,0,1.75,1.75
142,46,635,-1.56802,0,9e+10,0,0,1.75,1.75
143,47,636,-1.56802,0,9e+10,0,0,1.75,1.75
144,48,637,-1.56802,0,9e+10,0,0,1.75,1.75
145,49,638,-1.56802,0,9e+10,0,0,1.75,1.75
146,50,639,-1.56802,0,9e+10,0,0,1.75,1.75
147,51,640,-1.56802,0,9e+10,0,0,1.75,1.75
148,52,641,-1.56802,0,9e+10,0,0,1.75,1.75
149,53,642,-1.56802,0,9e+10,0,0,1.75,1.75
150,54,643,-1.56802,0,9e+10,0,0,1.75,1.75
151,0,684,-1.56802,0,9e+10,0,0,1.75,1.75
152,0.980513,685,-1.56802,0,9e+10,0,0,1.75,1.75
153,1.96103,686,-1.56802,0,9e+10,0,0,1.75,1.75
154,2.94154,687,-1.56802,0,9e+10,0,0,1.75,1.75
155,3.92205,688,-1.56802,0,9e+10,0,0,1.75,1.75
156,4.90256,689,-1.56802,0,9e+10,0,0,1.75,1.75
157,5.88308,690,-1.56802,0,9e+10,0,0,1.75,1.75
158,6.86359,691,-1.56802,0,9e+10,0,0,1.75,1.75
159,7.8441,692,-1.56802,0,9e+10,0,0,1.75,1.75
160,8.82462,693,-1.56802,0,9e+10,0,0,1.75,1.75
161,9.80513,694,-1.56802,0,9e+10,0,0,1.75,1.75
162,10.7856,695,-1.56802,0,9e+10,0,0,1.75,1.75
163,11.7662,696,-1.56802,0,9e+10,0,0,1.75,1.75
164,12.7467,697,-1.56802,0,9e+10,0,0,1.75,1.75
165,13.7272,698,-1.56802,0,9e+10,0,0,1.75,1.75
166,14.7077,699,-1.56802,0,9e+10,0,0,1.75,1.75
167,15.6882,700,-1.56802,0,9e+10,0,0,1.75,1.75
168,16.6687,701,-1.56802,0,9e+10,0,0,1.75,1.75
169,17.6492,702,-1.56802,0,9e+10,0,0,1.75,1.75
170,18.6297,703,-1.56802,0,9e+10,0,0,1.75,1.75
171,19.6103,704,-1.56802,0,9e+10,0,0,1.75,1.75
172,20.5908,705,-1.56802,0,9e+10,0,0,1.75,1.75
173,21.5713,706,-1.56802,0,9e+10,0,0,1.75,1.75
174,22.5518,707,-1.56802,0,9e+10,0,0,1.75,1.75
175,23.5323,708,-1.56802,0,9e+10,0,0,1.75,1.75
176,24.5128,709,-1.56802,0,9e+10,0,0,1.75,1.75
177,25.4933,710,-1.56802,0,9e+10,0,0,1.75,1.75
178,26.4738,711,-1.56802,0,9e+10,0,0,1.75,1.75
179,27.4544,712,-1.56802,0,9e+10,0,0,1.75,1.75
180,28.4349,713,-1.56802,0,9e+10,0,0,1.75,1.75
181,29.4154,714,-1.56802,0,9e+10,0,0,1.75,1.75
182,30.3959,715,-1.56802,0,9e+10,0,0,1.75,1.75
183,31.3764,716,-1.56802,0,9e+10,0,0,1.75,1.75
184,32.3569,717,-1.56802,0,9e+10,0,0,1.75,1.75
185,33.3374,718,-1.56802,0,9e+10,0,0,1.75,1.75
186,34.318,719,-1.56802,0,9e+10,0,0,1.75,1.75
187,35.2985,720,-1.56802,0,9e+10,0,0,1.75,1.75
188,36.279,721,-1.56802,0,9e+10,0,0,1.75,1.75
189,37.2595,722,-1.56802,0,9e+10,0,0,1.75,1.75
190,0,736,1.57358,0,9e+10,0,0,1.75,1.75
191,0.967499,737,-1.56802,0,9e+10,0,0,1.75,1.75
192,1.935,738,-1.56802,0,9e+10,0,0,1.75,1.75
193,2.9025,739,-1.56802,0,9e+10,0,0,1.75,1.75
194,3.87,740,-1.56802,0,9e+10,0,0,1.75,1.75
195,4.8375,741,-1.56802,0,9e+10,0,0,1.75,1.75
196,5.805,742,-1.56802,0,9e+10,0,0,1.75,1.75
197,6.7725,743,-1.56802,0,9e+10,0,0,1.75,1.75
198,7.73999,744,-1.56802,0,9e+10,0,0,1.75,1.75
199,8.70749,745,-1.56802,0,9e+10,0,0,1.75,1.75
200,9.67499,746,-1.56802,0,9e+10,0,0,1.75,1.75
201,10.6425,747,-1.56802,0,9e+10,0,0,1.75,1.75
202,0,804,1.57358,0,9e+10,0,0,1.75,1.75
203,1,805,-1.56802,0,9e+10,0,0,1.75,1.75
204,2,806,-1.56802,0,9e+10,0,0,1.75,1.75
205,3,807,-1.56802,0,9e+10,0,0,1.75,1.75
206,4,808,-1.56802,0,9e+10,0,0,1.75,1.75
207,5,809,-1.56802,0,9e+10,0,0,1.75,1.75
208,6,810,-1.56802,0,9e+10,0,0,1.75,1.75
209,7,811,-1.56802,0,9e+10,0,0,1.75,1.75
210,8,812,-1.56802,0,9e+10,0,0,1.75,1.75
211,9,813,-1.56802,0,9e+10,0,0,1.75,1.75
212,10,814,-1.56802,0,9e+10,0,0,1.75,1.75
213,11,815,-1.56802,0,9e+10,0,0,1.75,1.75
214,12,816,-1.56802,0,9e+10,0,0,1.75,1.75
215,13,817,-1.56802,0,9e+10,0,0,1.75,1.75
216,14,818,-1.56802,0,9e+10,0,0,1.75,1.75
217,15,819,-1.56802,0,9e+10,0,0,1.75,1.75
218,16,820,-1.56802,0,9e+10,0,0,1.75,1.75
219,17,821,-1.56802,0,9e+10,0,0,1.75,1.75
220,18,822,-1.56802,0,9e+10,0,0,1.75,1.75
221,19,823,-1.56802,0,9e+10,0,0,1.75,1.75
222,20,824,-1.56802,0,9e+10,0,0,1.75,1.75
223,21,825,-1.56802,0,9e+10,0,0,1.75,1.75
224,22,826,-1.56802,0,9e+10,0,0,1.75,1.75
225,23,827,-1.56802,0,9e+10,0,0,1.75,1.75
226,24,828,-1.56802,0,9e+10,0,0,1.75,1.75
227,25,829,-1.56802,0,9e+10,0,0,1.75,1.75
228,26,830,-1.56802,0,9e+10,0,0,1.75,1.75
229,27,831,-1.56802,0,9e+10,0,0,1.75,1.75
230,28,832,-1.56802,0,9e+10,0,0,1.75,1.75
231,29,833,-1.56802,0,9e+10,0,0,1.75,1.75
232,30,834,-1.56802,0,9e+10,0,0,1.75,1.75
233,31,835,-1.56802,0,9e+10,0,0,1.75,1.75
234,32,836,-1.56802,0,9e+10,0,0,1.75,1.75
235,33,837,-1.56802,0,9e+10,0,0,1.75,1.75
236,34,838,-1.56802,0,9e+10,0,0,1.75,1.75
237,35,839,-1.56802,0,9e+10,0,0,1.75,1.75
238,36,840,-1.56802,0,9e+10,0,0,1.75,1.75
239,37,841,-1.56802,0,9e+10,0,0,1.75,1.75
240,38,842,-1.56802,0,9e+10,0,0,1.75,1.75
241,39,843,-1.56802,0,9e+10,0,0,1.75,1.75
242,40,844,-1.56802,0,9e+10,0,0,1.75,1.75
243,41,845,-1.56802,0,9e+10,0,0,1.75,1.75
244,42,846,-1.56802,0,9e+10,0,0,1.75,1.75
245,43,847,-1.56802,0,9e+10,0,0,1.75,1.75
246,44,848,-1.56802,0,9e+10,0,0,1.75,1.75
247,45,849,-1.56802,0,9e+10,0,0,1.75,1.75
248,46,850,-1.56802,0,9e+10,0,0,1.75,1.75
249,47,851,-1.56802,0,9e+10,0,0,1.75,1.75
250,48,852,-1.56802,0,9e+10,0,0,1.75,1.75
251,49,853,-1.56802,0,9e+10,0,0,1.75,1.75
252,50,854,-1.56802,0,9e+10,0,0,1.75,1.75
253,51,855,-1.56802,0,9e+10,0,0,1.75,1.75
254,52,856,-1.56802,0,9e+10,0,0,1.75,1.75
255,53,857,-1.56802,0,9e+10,0,0,1.75,1.75
256,54,858,-1.56802,0,9e+10,0,0,1.75,1.75
257,0,908,0.00682058,0,9e+10,0,0,1.75,1.75
258,0.94026,909,0.00682271,0,9e+10,0,0,1.75,1.75
259,1.88052,910,0.00682029,0,9e+10,0,0,1.75,1.75
260,2.82078,911,0.00681718,0,9e+10,0,0,1.75,1.75
261,3.76104,912,0.00681968,0,9e+10,0,0,1.75,1.75
262,4.7013,913,0.00682073,0,9e+10,0,0,1.75,1.75
263,5.64156,914,0.00682073,0,9e+10,0,0,1.75,1.75
264,6.58182,915,0.00682073,0,9e+10,0,0,1.75,1.75
265,7.52208,916,0.00682073,0,9e+10,0,0,1.75,1.75
266,8.46234,917,0.00682073,0,9e+10,0,0,1.75,1.75
267,9.4026,918,0.00682073,0,9e+10,0,0,1.75,1.75
268,10.3429,919,0.00681892,0,9e+10,0,0,1.75,1.75
269,11.2831,920,0.0068179,0,9e+10,0,0,1.75,1.75
270,12.2234,921,-0.00138993,0,9e+10,0,0,1.75,1.75
271,13.1635,922,-0.0244934,0,9e+10,0,0,1.7364,1.76148
272,14.1028,923,-0.0613152,0,9e+10,0,0,1.72549,1.77219
273,15.0415,924,-0.114054,0,9e+10,0,0,1.73501,1.76262
274,15.9809,925,-0.177987,0,9e+10,0,0,1.74193,1.75571
275,16.9203,926,-0.242801,0,9e+10,0,0,1.7419,1.75574
276,17.8595,927,-0.303908,0,9e+10,0,0,1.7376,1.76004
277,18.7986,928,-0.362741,0,9e+10,0,0,1.7333,1.76433
278,19.7378,929,-0.421575,0,9e+10,0,0,1.73651,1.76113
279,20.6774,930,-0.484011,0,9e+10,0,0,1.74604,1.7516
280,21.6171,931,-0.547927,0,9e+10,0,0,1.74882,1.74882
281,22.5567,932,-0.608374,0,9e+10,0,0,1.74882,1.74882
282,23.4964,933,-0.669495,0,9e+10,0,0,1.74856,1.74907
283,24.4363,934,-0.73047,0,9e+10,0,0,1.74426,1.75337
284,25.3764,935,-0.792753,0,9e+10,0,0,1.74756,1.75007
285,26.3164,936,-0.854181,0,9e+10,0,0,1.74897,1.74896
286,27.2562,937,-0.910473,0,9e+10,0,0,1.74897,1.74897
287,28.1959,938,-0.965946,0,9e+10,0,0,1.74897,1.74897
288,29.1357,939,-1.02142,0,9e+10,0,0,1.74897,1.74897
289,30.0757,940,-1.08015,0,9e+10,0,0,1.74897,1.74897
290,31.0159,941,-1.14113,0,9e+10,0,0,1.74701,1.75093
291,31.956,942,-1.19989,0,9e+10,0,0,1.74897,1.74897
292,32.8958,943,-1.25641,0,9e+10,0,0,1.74897,1.74897
293,33.8355,944,-1.31188,0,9e+10,0,0,1.74897,1.74897
294,34.7753,945,-1.37007,0,9e+10,0,0,1.74897,1.74897
295,35.7151,946,-1.42995,0,9e+10,0,0,1.74386,1.75409
296,36.6548,947,-1.48571,0,9e+10,0,0,1.73729,1.76115
297,37.5945,948,-1.53161,0,9e+10,0,0,1.74345,1.75449
298,38.5345,949,-1.55932,0,9e+10,0,0,1.74984,1.75009
299,39.4748,950,-1.56774,0,9e+10,0,0,1.75,1.75
300,40.4151,951,-1.56802,0,9e+10,0,0,1.75,1.75
301,41.3553,952,-1.56802,0,9e+10,0,0,1.75,1.75
302,42.2956,953,-1.56802,0,9e+10,0,0,1.75,1.75
303,43.2358,954,-1.56802,0,9e+10,0,0,1.75,1.75
304,44.1761,955,-1.56802,0,9e+10,0,0,1.75,1.75
305,0,968,1.57358,0,9e+10,0,0,1.75,1.75
306,0.909091,969,-1.56802,0,9e+10,0,0,1.75,1.75
307,1.81818,970,-1.56802,0,9e+10,0,0,1.75,1.75
308,2.72727,971,-1.56802,0,9e+10,0,0,1.75,1.75
309,3.63636,972,-1.56802,0,9e+10,0,0,1.75,1.75
310,4.54545,973,-1.56802,0,9e+10,0,0,1.75,1.75
311,5.45455,974,-1.56802,0,9e+10,0,0,1.75,1.75
312,6.36364,975,-1.56802,0,9e+10,0,0,1.75,1.75
313,7.27273,976,-1.56802,0,9e+10,0,0,1.75,1.75
314,8.18182,977,-1.56802,0,9e+10,0,0,1.75,1.75
315,9.09091,978,-1.56802,0,9e+10,0,0,1.75,1.75
316,0,1007,1.57357,0,9e+10,0,0,1.75,1.75
317,0.851989,1008,-1.56785,0,9e+10,0,0,1.75,1.75
318,1.70398,1009,-1.55639,0,9e+10,0,0,1.74998,1.74995
319,2.55577,1010,-1.51752,0,9e+10,0,0,1.74892,1.74892
320,3.40723,1011,-1.45589,0,9e+10,0,0,1.74892,1.74892
321,4.2587,1012,-1.3878,0,9e+10,0,0,1.74892,1.74892
322,5.11018,1013,-1.31971,0,9e+10,0,0,1.74892,1.74892
323,5.96166,1014,-1.25163,0,9e+10,0,0,1.74892,1.74892
324,6.81316,1015,-1.18354,0,9e+10,0,0,1.74892,1.74892
325,7.66468,1016,-1.11545,0,9e+10,0,0,1.74892,1.74892
326,8.51622,1017,-1.0473,0,9e+10,0,0,1.74892,1.74892
327,9.36778,1018,-0.978903,0,9e+10,0,0,1.74902,1.74883
328,10.2194,1019,-0.910466,0,9e+10,0,0,1.74955,1.7483
329,11.0709,1020,-0.841422,0,9e+10,0,0,1.75005,1.74767
330,11.9224,1021,-0.769376,0,9e+10,0,0,1.75012,1.74731
331,12.7739,1022,-0.694511,0,9e+10,0,0,1.74983,1.7476
332,13.6255,1023,-0.619057,0,9e+10,0,0,1.74953,1.74789
333,14.4771,1024,-0.543593,0,9e+10,0,0,1.74924,1.74819
334,15.3288,1025,-0.468089,0,9e+10,0,0,1.74894,1.74849
335,16.1805,1026,-0.392453,0,9e+10,0,0,1.74871,1.74871
336,17.0322,1027,-0.316856,0,9e+10,0,0,1.74871,1.74871
337,17.884,1028,-0.241392,0,9e+10,0,0,1.74871,1.74871
338,18.7358,1029,-0.165931,0,9e+10,0,0,1.74871,1.74872
339,19.5877,1030,-0.0911691,0,9e+10,0,0,1.74871,1.74881
340,20.4396,1031,-0.0336783,0,9e+10,0,0,1.74998,1.74998
341,21.2916,1032,-0.0131713,0,9e+10,0,0,1.75,1.75
342,22.1436,1033,-0.013115,0,9e+10,0,0,1.75,1.75
343,0,1048,-3.1351,0,9e+10,0,0,1.75,1.75
344,0.958038,1049,0.00548991,0,9e+10,0,0,1.75,1.75
345,1.91608,1050,0.00348817,0,9e+10,0,0,1.75,1.75
346,2.87411,1051,0.00148378,0,9e+10,0,0,1.75,1.75
347,3.83215,1052,-0.000520214,0,9e+10,0,0,1.75,1.75
348,4.79019,1053,-0.00252201,0,9e+10,0,0,1.75,1.75
349,5.74822,1054,-0.00429766,0,9e+10,0,0,1.75,1.75
350,6.70626,1055,-0.00532249,0,9e+10,0,0,1.75,1.75
351,7.6643,1056,-0.00554892,0,9e+10,0,0,1.75,1.75
352,8.62234,1057,-0.00503934,0,9e+10,0,0,1.75,1.75
353,9.58037,1058,-0.00392577,0,9e+10,0,0,1.75,1.75
354,10.5384,1059,-0.00305435,0,9e+10,0,0,1.75,1.75
355,11.4964,1060,-0.0028147,0,9e+10,0,0,1.75,1.75
356,0,1093,-nan,0,9e+10,0,0,-nan,-nan
357,-nan,1094,-nan,0,9e+10,0,0,1.75,1.75
358,-nan,1095,0.00682074,0,9e+10,0,0,1.75,1.75
359,-nan,1096,0.00681739,0,9e+10,0,0,1.75,1.75
360,-nan,1097,0.00681681,0,9e+10,0,0,1.75,1.75
361,-nan,1098,0.00682016,0,9e+10,0,0,1.75,1.75
362,-nan,1099,0.00682073,0,9e+10,0,0,1.75,1.75
363,-nan,1100,0.00682073,0,9e+10,0,0,1.75,1.75
364,-nan,1101,0.00682073,0,9e+10,0,0,1.75,1.75
365,-nan,1102,0.00681801,0,9e+10,0,0,1.75,1.75
366,-nan,1103,0.00681679,0,9e+10,0,0,1.75,1.75
367,-nan,1104,0.00681952,0,9e+10,0,0,1.75,1.75
368,-nan,1105,0.00682073,0,9e+10,0,0,1.75,1.75
369,-nan,1106,0.00682073,0,9e+10,0,0,1.75,1.75
370,-nan,1107,0.00682075,0,9e+10,0,0,1.75,1.75
371,-nan,1108,0.00682074,0,9e+10,0,0,1.75,1.75
372,-nan,1109,0.00682073,0,9e+10,0,0,1.75,1.75
373,-nan,1110,0.00682073,0,9e+10,0,0,1.75,1.75
374,-nan,1111,0.00681895,0,9e+10,0,0,1.75,1.75
375,-nan,1112,0.00681681,0,9e+10,0,0,1.75,1.75
376,-nan,1113,0.00681859,0,9e+10,0,0,1.75,1.75
377,-nan,1114,0.00682073,0,9e+10,0,0,1.75,1.75
378,-nan,1115,0.00682073,0,9e+10,0,0,1.75,1.75
379,-nan,1116,0.00682073,0,9e+10,0,0,1.75,1.75
380,-nan,1117,0.00682073,0,9e+10,0,0,1.75,1.75
381,-nan,1118,0.00682073,0,9e+10,0,0,1.75,1.75
382,-nan,1119,0.00682074,0,9e+10,0,0,1.75,1.75
383,-nan,1120,0.00682075,0,9e+10,0,0,1.75,1.75
384,-nan,1121,0.00682075,0,9e+10,0,0,1.75,1.75
385,-nan,1122,0.00681968,0,9e+10,0,0,1.75,1.75
386,-nan,1123,0.00681605,0,9e+10,0,0,1.75,1.75
387,0,1157,-1.56952,0,9e+10,0,0,1.75,1.75
388,0.995,1158,-1.56952,0,9e+10,0,0,1.75,1.75
389,1.99,1159,-1.56952,0,9e+10,0,0,1.75,1.75
390,2.985,1160,-1.56952,0,9e+10,0,0,1.75,1.75
391,3.98,1161,-1.56952,0,9e+10,0,0,1.75,1.75
392,4.975,1162,-1.56952,0,9e+10,0,0,1.75,1.75
393,5.97,1163,-1.56951,0,9e+10,0,0,1.75,1.75
394,6.965,1164,-1.56952,0,9e+10,0,0,1.75,1.75
395,7.96,1165,-1.56952,0,9e+10,0,0,1.75,1.75
396,8.955,1166,-1.56952,0,9e+10,0,0,1.75,1.75
397,9.95,1167,-1.56952,0,9e+10,0,0,1.75,1.75
398,10.945,1168,-1.56952,0,9e+10,0,0,1.75,1.75
399,11.94,1169,-1.56952,0,9e+10,0,0,1.75,1.75
400,12.935,1170,-1.56951,0,9e+10,0,0,1.75,1.75
401,13.93,1171,-1.56952,0,9e+10,0,0,1.75,1.75
402,14.925,1172,-1.56952,0,9e+10,0,0,1.75,1.75
403,15.92,1173,-1.56952,0,9e+10,0,0,1.75,1.75
404,16.915,1174,-1.56952,0,9e+10,0,0,1.75,1.75
405,17.91,1175,-1.56951,0,9e+10,0,0,1.75,1.75
406,18.905,1176,-1.56952,0,9e+10,0,0,1.75,1.75
407,19.9,1177,-1.56952,0,9e+10,0,0,1.75,1.75
408,20.895,1178,-1.56952,0,9e+10,0,0,1.75,1.75
409,21.89,1179,-1.56952,0,9e+10,0,0,1.75,1.75
410,22.885,1180,-1.56951,0,9e+10,0,0,1.75,1.75
411,23.88,1181,-1.56952,0,9e+10,0,0,1.75,1.75
412,24.875,1182,-1.56952,0,9e+10,0,0,1.75,1.75
413,25.87,1183,-1.56952,0,9e+10,0,0,1.75,1.75
414,26.865,1184,-1.56952,0,9e+10,0,0,1.75,1.75
415,27.86,1185,-1.56951,0,9e+10,0,0,1.75,1.75
416,28.855,1186,-1.56952,0,9e+10,0,0,1.75,1.75
