DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
34,1.93778,6853,0.956235,0,9e+10,0,0,1.74985,1.74984
35,2.90664,6854,0.942649,0,9e+10,0,0,1.74992,1.7499
36,3.87554,6855,0.927645,0,9e+10,0,0,1.74998,1.74997
37,4.84445,6856,0.911595,0,9e+10,0,0,1.74974,1.74974
38,5.81333,6857,0.896964,0,9e+10,0,0,1.7498,1.7498
39,6.7822,6858,0.883378,0,9e+10,0,0,1.74987,1.74986
40,7.75107,6859,0.869792,0,9e+10,0,0,1.74993,1.74992
41,8.71997,6860,0.85419,0,9e+10,0,0,1.74999,1.74998
42,9.68888,6861,0.838141,0,9e+10,0,0,1.74975,1.74975
43,10.6578,6862,0.824106,0,9e+10,0,0,1.74982,1.74981
44,11.6266,6863,0.81052,0,9e+10,0,0,1.74988,1.74987
45,12.5955,6864,0.796728,0,9e+10,0,0,1.74995,1.74994
46,13.5644,6865,0.780736,0,9e+10,0,0,1.74968,1.74982
47,14.5333,6866,0.764892,0,9e+10,0,0,1.74977,1.74977
48,15.5022,6867,0.751249,0,9e+10,0,0,1.74983,1.74983
49,16.4711,6868,0.737663,0,9e+10,0,0,1.7499,1.74989
50,17.4399,6869,0.723331,0,9e+10,0,0,1.74996,1.74995
51,18.4089,6870,0.707281,0,9e+10,0,0,1.74972,1.74972
52,19.3778,6871,0.691978,0,9e+10,0,0,1.74978,1.74978
53,20.3466,6872,0.678392,0,9e+10,0,0,1.74985,1.74984
54,21.3155,6873,0.664806,0,9e+10,0,0,1.74991,1.7499
55,22.2844,6874,0.649876,0,9e+10,0,0,1.74998,1.74997
56,23.2533,6875,0.633826,0,9e+10,0,0,1.74973,1.74974
57,24.2222,6876,0.61912,0,9e+10,0,0,1.7498,1.7498
58,25.191,6877,0.605534,0,9e+10,0,0,1.74986,1.74986
59,26.1599,6878,0.591948,0,9e+10,0,0,1.74993,1.74992
60,27.1288,6879,0.576421,0,9e+10,0,0,1.74999,1.74998
61,28.0977,6880,0.560371,0,9e+10,0,0,1.74975,1.74975
62,29.0666,6881,0.546263,0,9e+10,0,0,1.74981,1.74981
63,30.0355,6882,0.532677,0,9e+10,0,0,1.74988,1.74987
64,31.0044,6883,0.518958,0,9e+10,0,0,1.74994,1.74994
65,31.9733,6884,0.502966,0,9e+10,0,0,1.74976,1.74982
66,32.9422,6885,0.48705,0,9e+10,0,0,1.74976,1.74977
67,33.911,6886,0.473406,0,9e+10,0,0,1.74983,1.74983
68,34.8799,6887,0.45982,0,9e+10,0,0,1.74989,1.74989
69,35.8488,6888,0.445561,0,9e+10,0,0,1.74996,1.74995
70,36.8177,6889,0.429512,0,9e+10,0,0,1.74971,1.74972
71,37.7866,6890,0.414134,0,9e+10,0,0,1.74978,1.74978
72,38.7555,6891,0.400548,0,9e+10,0,0,1.74984,1.74984
73,39.7243,6892,0.386962,0,9e+10,0,0,1.74991,1.7499
74,40.6932,6893,0.372107,0,9e+10,0,0,1.74997,1.74997
75,41.6621,6894,0.356057,0,9e+10,0,0,1.74973,1.74974
76,42.631,6895,0.341277,0,9e+10,0,0,1.74979,1.7498
77,43.5999,6896,0.327691,0,9e+10,0,0,1.74986,1.74986
78,44.5688,6897,0.314105,0,9e+10,0,0,1.74992,1.74992
79,45.5377,6898,0.298652,0,9e+10,0,0,1.74999,1.74998
80,46.5066,6899,0.282602,0,9e+10,0,0,1.74974,1.74975
81,47.4755,6900,0.265955,0,9e+10,0,0,1.74981,1.74981
82,48.4443,6901,0.250203,0,9e+10,0,0,1.74986,1.74986
83,49.4132,6902,0.243708,0,9e+10,0,0,1.74975,1.74975
84,0,6959,0.167124,0,9e+10,0,0,1.75,1.75
85,0.991649,6960,0.167124,0,9e+10,0,0,1.75,1.75
86,1.9833,6961,0.167124,0,9e+10,0,0,1.75,1.75
87,2.97495,6962,0.167124,0,9e+10,0,0,1.75,1.75
88,3.9666,6963,0.167124,0,9e+10,0,0,1.75,1.75
89,4.95825,6964,0.16696,0,9e+10,0,0,1.75,1.75
90,5.9499,6965,0.165869,0,9e+10,0,0,1.75,1.75
91,6.94155,6966,0.163886,0,9e+10,0,0,1.75,1.75
92,7.93319,6967,0.161771,0,9e+10,0,0,1.75,1.75
93,8.92484,6968,0.159651,0,9e+10,0,0,1.75,1.75
94,9.91649,6969,0.15753,0,9e+10,0,0,1.75,1.75
95,10.9081,6970,0.15541,0,9e+10,0,0,1.75,1.75
96,11.8998,6971,0.153289,0,9e+10,0,0,1.75,1.75
97,12.8914,6972,0.151168,0,9e+10,0,0,1.75,1.75
98,13.8831,6973,0.149048,0,9e+10,0,0,1.75,1.75
99,14.8747,6974,0.146928,0,9e+10,0,0,1.75,1.75
100,15.8664,6975,0.144807,0,9e+10,0,0,1.75,1.75
101,16.858,6976,0.142686,0,9e+10,0,0,1.75,1.75
102,17.8497,6977,0.140565,0,9e+10,0,0,1.75,1.75
103,18.8413,6978,0.138445,0,9e+10,0,0,1.75,1.75
104,19.833,6979,0.136324,0,9e+10,0,0,1.75,1.75
105,20.8246,6980,0.134204,0,9e+10,0,0,1.75,1.75
106,21.8163,6981,0.132083,0,9e+10,0,0,1.75,1.75
107,22.8079,6982,0.129962,0,9e+10,0,0,1.75,1.75
108,23.7996,6983,0.127842,0,9e+10,0,0,1.75,1.75
109,24.7912,6984,0.125338,0,9e+10,0,0,1.75,1.75
110,25.7829,6985,0.123434,0,9e+10,0,0,1.75,1.75
111,26.7745,6986,0.122404,0,9e+10,0,0,1.75,1.75
112,27.7662,6987,0.123097,0,9e+10,0,0,1.74999,1.74999
113,28.7578,6988,0.126703,0,9e+10,0,0,1.74999,1.74998
114,29.7495,6989,0.131448,0,9e+10,0,0,1.74999,1.74998
115,30.7411,6990,0.136252,0,9e+10,0,0,1.74999,1.74998
116,31.7328,6991,0.141055,0,9e+10,0,0,1.74999,1.74998
117,32.7244,6992,0.145859,0,9e+10,0,0,1.74999,1.74998
118,33.7161,6993,0.150662,0,9e+10,0,0,1.74999,1.74998
119,34.7077,6994,0.155466,0,9e+10,0,0,1.74999,1.74998
120,35.6994,6995,0.160269,0,9e+10,0,0,1.74999,1.74998
121,36.691,6996,0.165073,0,9e+10,0,0,1.74999,1.74998
122,37.6826,6997,0.169876,0,9e+10,0,0,1.74999,1.74998
123,38.6743,6998,0.17468,0,9e+10,0,0,1.74999,1.74999
124,39.6659,6999,0.179483,0,9e+10,0,0,1.74999,1.74999
125,40.6576,7000,0.184287,0,9e+10,0,0,1.74999,1.74999
126,41.6492,7001,0.18909,0,9e+10,0,0,1.74999,1.74999
127,42.6409,7002,0.193893,0,9e+10,0,0,1.74999,1.74999
128,43.6325,7003,0.198697,0,9e+10,0,0,1.74999,1.74999
129,44.6242,7004,0.2035,0,9e+10,0,0,1.74999,1.74999
130,45.6158,7005,0.208304,0,9e+10,0,0,1.74999,1.74999
131,46.6075,7006,0.213107,0,9e+10,0,0,1.74999,1.74999
132,47.5991,7007,0.218898,0,9e+10,0,0,1.74999,1.74999
133,48.5908,7008,0.223484,0,9e+10,0,0,1.74999,1.74999
134,49.5824,7009,0.224681,0,9e+10,0,0,1.74999,1.74999
135,50.5741,7010,0.224681,0,9e+10,0,0,1.74999,1.74999
136,51.5657,7011,0.224681,0,9e+10,0,0,1.75,1.75
137,52.5574,7012,0.224681,0,9e+10,0,0,1.75,1.75
138,53.549,7013,0.224681,0,9e+10,0,0,1.75,1.75
139,0,7034,-3.11865,0,9e+10,0,0,1.75,1.75
140,0.958796,7035,0.0229411,0,9e+10,0,0,1.75,1.75
141,1.91759,7036,0.0229411,0,9e+10,0,0,1.75,1.75
142,2.87639,7037,0.0229411,0,9e+10,0,0,1.75,1.75
143,3.83518,7038,0.0229411,0,9e+10,0,0,1.75,1.75
144,4.79398,7039,0.0229411,0,9e+10,0,0,1.75,1.75
145,5.75277,7040,0.0229411,0,9e+10,0,0,1.75,1.75
146,6.71157,7041,0.0229411,0,9e+10,0,0,1.75,1.75
147,7.67037,7042,0.0229411,0,9e+10,0,0,1.75,1.75
148,8.62916,7043,0.0229411,0,9e+10,0,0,1.75,1.75
149,9.58796,7044,0.0229411,0,9e+10,0,0,1.75,1.75
150,10.5468,7045,0.0229411,0,9e+10,0,0,1.75,1.75
151,11.5055,7046,0.0229411,0,9e+10,0,0,1.75,1.75
152,12.4643,7047,0.0229411,0,9e+10,0,0,1.75,1.75
153,13.4231,7048,0.0229411,0,9e+10,0,0,1.75,1.75
154,14.3819,7049,0.0229411,0,9e+10,0,0,1.75,1.75
155,15.3407,7050,0.0229411,0,9e+10,0,0,1.75,1.75
156,16.2995,7051,0.022895,0,9e+10,0,0,1.75,1.75
157,17.2583,7052,0.022731,0,9e+10,0,0,1.74996,1.74997
158,0,7076,-1.59542,0,9e+10,0,0,1.75,1.74904
159,0.843352,7077,1.51659,0,9e+10,0,0,1.74628,1.74659
160,1.68651,7078,1.46318,0,9e+10,0,0,1.74656,1.74722
161,2.52931,7079,1.41521,0,9e+10,0,0,1.74775,1.74838
162,3.37227,7080,1.3623,0,9e+10,0,0,1.74894,1.74955
163,4.21562,7081,1.30176,0,9e+10,0,0,1.74514,1.74656
164,5.0587,7082,1.24587,0,9e+10,0,0,1.74611,1.74773
165,5.90146,7083,1.19781,0,9e+10,0,0,1.74763,1.74903
166,6.74447,7084,1.14563,0,9e+10,0,0,1.74892,1.75097
167,7.58775,7085,1.1098,0,9e+10,0,0,1.74658,1.7528
168,8.43103,7086,1.06189,0,9e+10,0,0,1.73649,1.74585
169,9.27264,7087,0.992078,0,9e+10,0,0,1.72856,1.74439
170,10.1137,7088,0.887644,0,9e+10,0,0,1.73938,1.74948
171,10.9563,7089,0.759988,0,9e+10,0,0,1.72153,1.73433
172,11.796,7090,0.661284,0,9e+10,0,0,1.73673,1.74079
173,12.6386,7091,0.536861,0,9e+10,0,0,1.74157,1.73399
174,13.4811,7092,0.412567,0,9e+10,0,0,1.72969,1.73073
175,14.3217,7093,0.297676,0,9e+10,0,0,1.74525,1.73797
176,15.1625,7094,0.165391,0,9e+10,0,0,1.71132,1.7532
177,16.0026,7095,0.0750108,0,9e+10,0,0,1.7486,1.74861
178,16.8459,7096,0.0478711,0,9e+10,0,0,1.74861,1.74861
179,17.6893,7097,0.0478711,0,9e+10,0,0,1.74862,1.74862
180,0,7115,-1.51069,0,9e+10,0,0,1.74949,1.75
181,0.786502,7116,-1.47302,0,9e+10,0,0,1.74589,1.74523
182,1.57259,7117,-1.39245,0,9e+10,0,0,1.74648,1.74559
183,2.35865,7118,-1.30666,0,9e+10,0,0,1.74707,1.74595
184,3.14471,7119,-1.22086,0,9e+10,0,0,1.74766,1.74631
185,3.93082,7120,-1.13527,0,9e+10,0,0,1.74825,1.74667
186,4.71701,7121,-1.05418,0,9e+10,0,0,1.74973,1.7493
187,5.50376,7122,-0.996305,0,9e+10,0,0,1.75057,1.74942
188,6.29062,7123,-0.967341,0,9e+10,0,0,1.75311,1.7468
189,7.07675,7124,-0.912199,0,9e+10,0,0,1.75506,1.72081
190,7.8601,7125,-0.784539,0,9e+10,0,0,1.75031,1.72196
191,8.64317,7126,-0.602944,0,9e+10,0,0,1.73889,1.74005
192,9.4283,7127,-0.406389,0,9e+10,0,0,1.73924,1.7464
193,10.2141,7128,-0.205797,0,9e+10,0,0,1.73846,1.74636
194,10.9983,7129,-0.0494153,0,9e+10,0,0,1.75394,1.74553
195,11.7848,7130,0.00600253,0,9e+10,0,0,1.74979,1.74977
196,0,7154,-3.11865,0,9e+10,0,0,1.75,1.75
197,0.837309,7155,0.0221716,0,9e+10,0,0,1.75,1.75
198,1.6746,7156,-0.00744453,0,9e+10,0,0,1.74213,1.7464
199,2.51068,7157,-0.056768,0,9e+10,0,0,1.73308,1.74303
200,3.34736,7158,-0.16515,0,9e+10,0,0,1.74835,1.73067
201,4.18445,7159,-0.294252,0,9e+10,0,0,1.72625,1.73334
202,5.01858,7160,-0.391886,0,9e+10,0,0,1.74152,1.73996
203,5.85498,7161,-0.513638,0,9e+10,0,0,1.72791,1.73597
204,6.69051,7162,-0.627092,0,9e+10,0,0,1.73469,1.73027
205,7.52583,7163,-0.748768,0,9e+10,0,0,1.74741,1.74054
206,8.3612,7164,-0.863893,0,9e+10,0,0,1.7095,1.74831
207,9.19604,7165,-0.947897,0,9e+10,0,0,1.74929,1.74756
208,10.0331,7166,-1.01066,0,9e+10,0,0,1.74689,1.75275
209,10.8702,7167,-1.04488,0,9e+10,0,0,1.74755,1.75183
210,11.7074,7168,-1.08902,0,9e+10,0,0,1.74433,1.74584
211,12.5442,7169,-1.14667,0,9e+10,0,0,1.74742,1.74579
212,13.3809,7170,-1.20624,0,9e+10,0,0,1.7493,1.74741
213,14.218,7171,-1.27125,0,9e+10,0,0,1.74207,1.75062
214,15.055,7172,-1.33509,0,9e+10,0,0,1.74577,1.74504
215,15.8916,7173,-1.39616,0,9e+10,0,0,1.74764,1.74666
216,16.7281,7174,-1.4685,0,9e+10,0,0,1.74939,1.74905
217,17.5654,7175,-1.51081,0,9e+10,0,0,1.74834,1.74828
218,0,7198,0.0226587,0,9e+10,0,0,1.74982,1.75
219,0.856398,7199,0.0226325,0,9e+10,0,0,1.74997,1.74992
220,1.7128,7200,0.0135082,0,9e+10,0,0,1.74954,1.74987
221,2.56899,7201,-0.0105477,0,9e+10,0,0,1.73133,1.75005
222,3.42302,7202,-0.0925341,0,9e+10,0,0,1.72868,1.75385
223,4.27762,7203,-0.215111,0,9e+10,0,0,1.71172,1.73232
224,5.12878,7204,-0.328225,0,9e+10,0,0,1.73517,1.74123
225,5.98473,7205,-0.474888,0,9e+10,0,0,1.7319,1.72225
226,6.83942,7206,-0.589956,0,9e+10,0,0,1.74713,1.74716
227,7.69528,7207,-0.647017,0,9e+10,0,0,1.74838,1.74843
228,8.55131,7208,-0.7093,0,9e+10,0,0,1.74653,1.74678
229,9.40755,7209,-0.797165,0,9e+10,0,0,1.72839,1.73263
230,10.2617,7210,-0.895951,0,9e+10,0,0,1.73853,1.73778
231,11.1167,7211,-1.00622,0,9e+10,0,0,1.74783,1.7453
232,11.9724,7212,-1.12532,0,9e+10,0,0,1.72603,1.73462
233,12.8268,7213,-1.23214,0,9e+10,0,0,1.74227,1.73431
234,13.6814,7214,-1.34486,0,9e+10,0,0,1.73524,1.76016
235,14.5353,7215,-1.44738,0,9e+10,0,0,1.72163,1.74993
236,15.3895,7216,-1.52511,0,9e+10,0,0,1.74984,1.74986
237,16.2459,7217,-1.55714,0,9e+10,0,0,1.74987,1.74989
238,17.1023,7218,-1.55714,0,9e+10,0,0,1.74991,1.74992
239,0,7236,1.57649,0,9e+10,0,0,1.75,1.75
240,0.823514,7237,-1.5651,0,9e+10,0,0,1.75,1.75
241,1.64703,7238,-1.5651,0,9e+10,0,0,1.75,1.75
242,2.47054,7239,-1.56376,0,9e+10,0,0,1.75,1.75
243,3.29405,7240,-1.53502,0,9e+10,0,0,1.75086,1.74602
244,4.1162,7241,-1.45302,0,9e+10,0,0,1.78478,1.68065
245,4.92943,7242,-1.31105,0,9e+10,0,0,1.79618,1.65413
246,5.73326,7243,-1.06248,0,9e+10,0,0,1.73782,1.7149
247,6.54942,7244,-0.760874,0,9e+10,0,0,1.73486,1.73555
248,7.36746,7245,-0.494803,0,9e+10,0,0,1.75331,1.72135
249,8.17985,7246,-0.269411,0,9e+10,0,0,1.77764,1.68312
250,8.99204,7247,-0.117545,0,9e+10,0,0,1.7935,1.68628
251,9.81228,7248,-0.0250074,0,9e+10,0,0,1.75568,1.74426
252,10.6355,7249,0.0188617,0,9e+10,0,0,1.74991,1.74996
253,11.459,7250,0.0223484,0,9e+10,0,0,1.74988,1.74991
254,12.2825,7251,0.0223484,0,9e+10,0,0,1.74985,1.74987
255,0,7269,-3.11865,0,9e+10,0,0,1.75,1.75
256,0.789162,7270,0.0230026,0,9e+10,0,0,1.75,1.75
257,1.57832,7271,0.032298,0,9e+10,0,0,1.74993,1.74972
258,2.36736,7272,0.0739632,0,9e+10,0,0,1.75166,1.73024
259,3.15325,7273,0.176527,0,9e+10,0,0,1.75838,1.71759
260,3.93733,7274,0.336074,0,9e+10,0,0,1.74665,1.72466
261,4.72308,7275,0.511344,0,9e+10,0,0,1.74051,1.72766
262,5.50968,7276,0.690906,0,9e+10,0,0,1.73437,1.73321
263,6.29653,7277,0.858753,0,9e+10,0,0,1.74325,1.73181
264,7.08392,7278,0.993628,0,9e+10,0,0,1.74693,1.73389
265,7.87146,7279,1.1128,0,9e+10,0,0,1.74825,1.73245
266,8.65883,7280,1.22974,0,9e+10,0,0,1.74959,1.73105
267,9.44601,7281,1.35,0,9e+10,0,0,1.751,1.7296
268,10.2323,7282,1.46341,0,9e+10,0,0,1.75778,1.72322
269,11.02,7283,1.53967,0,9e+10,0,0,1.74975,1.7497
270,11.8092,7284,1.56426,0,9e+10,0,0,1.74981,1.74978
271,0,7307,1.57648,0,9e+10,0,0,1.75,1.75
272,0.843015,7308,-1.56893,0,9e+10,0,0,1.74995,1.74996
273,1.68599,7309,1.53856,0,9e+10,0,0,1.73988,1.7452
274,2.52744,7310,1.47951,0,9e+10,0,0,1.73908,1.74522
275,3.36988,7311,1.37798,0,9e+10,0,0,1.74767,1.73838
276,4.2127,7312,1.26411,0,9e+10,0,0,1.73216,1.73802
277,5.05325,7313,1.18138,0,9e+10,0,0,1.74157,1.74283
278,5.89564,7314,1.07298,0,9e+10,0,0,1.74488,1.74082
279,6.73819,7315,0.961173,0,9e+10,0,0,1.73465,1.73564
280,7.57903,7316,0.873259,0,9e+10,0,0,1.74689,1.74487
281,8.42145,7317,0.786253,0,9e+10,0,0,1.74158,1.75105
282,9.26406,7318,0.733797,0,9e+10,0,0,1.74994,1.74993
283,10.1071,7319,0.69965,0,9e+10,0,0,1.74438,1.74536
284,10.9491,7320,0.644597,0,9e+10,0,0,1.74184,1.74273
285,11.7915,7321,0.549322,0,9e+10,0,0,1.74316,1.7406
286,12.6339,7322,0.439186,0,9e+10,0,0,1.73489,1.73542
287,13.4748,7323,0.344292,0,9e+10,0,0,1.74452,1.74031
288,14.3166,7324,0.240956,0,9e+10,0,0,1.73305,1.75008
289,15.1585,7325,0.141218,0,9e+10,0,0,1.74185,1.73876
290,15.9999,7326,0.0625941,0,9e+10,0,0,1.74995,1.74995
291,16.8429,7327,0.0311727,0,9e+10,0,0,1.74995,1.74994
292,0,7349,1.57649,0,9e+10,0,0,1.75,1.75
293,0.968,7350,-1.5651,0,9e+10,0,0,1.75,1.75
294,1.936,7351,-1.5651,0,9e+10,0,0,1.75,1.75
295,2.904,7352,-1.5651,0,9e+10,0,0,1.75,1.75
296,3.872,7353,-1.5651,0,9e+10,0,0,1.75,1.75
297,4.84,7354,-1.5651,0,9e+10,0,0,1.75,1.75
298,5.808,7355,-1.5651,0,9e+10,0,0,1.75,1.75
299,6.776,7356,-1.5651,0,9e+10,0,0,1.75,1.75
300,7.744,7357,-1.5651,0,9e+10,0,0,1.75,1.75
301,8.712,7358,-1.5651,0,9e+10,0,0,1.75,1.75
302,9.68,7359,-1.5651,0,9e+10,0,0,1.75,1.75
303,10.648,7360,-1.5651,0,9e+10,0,0,1.75,1.75
304,11.616,7361,-1.5651,0,9e+10,0,0,1.75,1.75
305,12.584,7362,-1.5651,0,9e+10,0,0,1.75,1.75
306,13.552,7363,-1.5651,0,9e+10,0,0,1.75,1.75
307,14.52,7364,-1.5651,0,9e+10,0,0,1.75,1.75
308,15.488,7365,-1.5651,0,9e+10,0,0,1.75,1.75
309,16.456,7366,-1.5651,0,9e+10,0,0,1.75,1.75
310,17.424,7367,-1.5651,0,9e+10,0,0,1.75,1.75
311,18.392,7368,-1.5651,0,9e+10,0,0,1.75,1.75
312,0,7415,-3.01778,0,9e+10,0,0,1.75,1.74996
313,0.928732,7416,0.118437,0,9e+10,0,0,1.74989,1.74988
314,1.85746,7417,0.107687,0,9e+10,0,0,1.74992,1.74988
315,2.78618,7418,0.0970644,0,9e+10,0,0,1.74995,1.74991
316,3.7149,7419,0.0901178,0,9e+10,0,0,1.75,1.75
317,4.64363,7420,0.0884144,0,9e+10,0,0,1.75,1.75
318,5.57236,7421,0.0884144,0,9e+10,0,0,1.75,1.75
319,6.50109,7422,0.0884144,0,9e+10,0,0,1.75,1.75
320,7.42983,7423,0.0884144,0,9e+10,0,0,1.75,1.75
321,8.35856,7424,0.0886716,0,9e+10,0,0,1.75,1.75
322,9.28729,7425,0.0985858,0,9e+10,0,0,1.75023,1.74913
323,10.2157,7426,0.133778,0,9e+10,0,0,1.762,1.73465
324,11.1425,7427,0.205573,0,9e+10,0,0,1.76599,1.72864
325,12.0685,7428,0.312256,0,9e+10,0,0,1.75241,1.73993
326,12.9955,7429,0.429301,0,9e+10,0,0,1.74792,1.74213
327,13.923,7430,0.541451,0,9e+10,0,0,1.74546,1.7423
328,14.8507,7431,0.657862,0,9e+10,0,0,1.74299,1.74258
329,15.7783,7432,0.774895,0,9e+10,0,0,1.75048,1.73707
330,16.7055,7433,0.886578,0,9e+10,0,0,1.75913,1.73576
331,17.6323,7434,1.00346,0,9e+10,0,0,1.76163,1.73518
332,18.5578,7435,1.12049,0,9e+10,0,0,1.77074,1.72378
333,19.4821,7436,1.23255,0,9e+10,0,0,1.78013,1.71209
334,20.4053,7437,1.34172,0,9e+10,0,0,1.79112,1.69882
335,21.3281,7438,1.42259,0,9e+10,0,0,1.79849,1.69339
336,22.2544,7439,1.47429,0,9e+10,0,0,1.76944,1.73047
337,23.1825,7440,1.50849,0,9e+10,0,0,1.75265,1.74734
338,24.1113,7441,1.521,0,9e+10,0,0,1.75136,1.74863
339,25.04,7442,1.52423,0,9e+10,0,0,1.75122,1.74877
340,25.9687,7443,1.52684,0,9e+10,0,0,1.75108,1.74891
341,26.8974,7444,1.52946,0,9e+10,0,0,1.75094,1.74906
342,27.8262,7445,1.53208,0,9e+10,0,0,1.7508,1.7492
343,28.7549,7446,1.53479,0,9e+10,0,0,1.75067,1.74933
344,29.6836,7447,1.53749,0,9e+10,0,0,1.75069,1.74931
345,30.6124,7448,1.54011,0,9e+10,0,0,1.75071,1.74929
346,31.5411,7449,1.54272,0,9e+10,0,0,1.75073,1.74927
347,32.4698,7450,1.54534,0,9e+10,0,0,1.75071,1.74927
348,33.3985,7451,1.54796,0,9e+10,0,0,1.75055,1.74944
349,34.3273,7452,1.55057,0,9e+10,0,0,1.75038,1.7496
350,35.256,7453,1.55319,0,9e+10,0,0,1.75022,1.74977
351,36.1847,7454,1.55586,0,9e+10,0,0,1.75006,1.74993
352,37.1135,7455,1.55934,0,9e+10,0,0,1.74999,1.75
353,38.0422,7456,1.56243,0,9e+10,0,0,1.75,1.75
354,38.9709,7457,1.56341,0,9e+10,0,0,1.75,1.75
355,39.8997,7458,1.56341,0,9e+10,0,0,1.75,1.75
356,40.8284,7459,1.56341,0,9e+10,0,0,1.75,1.75
357,0,7529,-3.01805,0,9e+10,0,0,1.75,1.74996
358,0.951382,7530,0.117773,0,9e+10,0,0,1.74987,1.74987
359,1.90276,7531,0.106242,0,9e+10,0,0,1.74988,1.74989
360,2.85413,7532,0.0947129,0,9e+10,0,0,1.74988,1.7499
361,3.8055,7533,0.0831834,0,9e+10,0,0,1.74989,1.74991
362,4.75687,7534,0.071654,0,9e+10,0,0,1.74989,1.74993
363,5.70823,7535,0.0601246,0,9e+10,0,0,1.7499,1.74994
364,6.65959,7536,0.0485952,0,9e+10,0,0,1.74991,1.74995
365,7.61096,7537,0.0370658,0,9e+10,0,0,1.74991,1.74996
366,8.56232,7538,0.0248858,0,9e+10,0,0,1.74992,1.74998
367,9.51367,7539,0.0129822,0,9e+10,0,0,1.74999,1.74999
368,10.4651,7540,0.00693814,0,9e+10,0,0,1.74999,1.74999
369,11.4164,7541,0.00447328,0,9e+10,0,0,1.74976,1.75023
370,12.3678,7542,0.000341944,0,9e+10,0,0,1.74962,1.75036
371,13.3192,7543,-0.00529819,0,9e+10,0,0,1.74886,1.75113
372,14.2706,7544,-0.0123476,0,9e+10,0,0,1.7485,1.7515
373,15.2219,7545,-0.0196115,0,9e+10,0,0,1.7484,1.7515
374,16.1733,7546,-0.0268759,0,9e+10,0,0,1.74852,1.75138
375,17.1247,7547,-0.0341401,0,9e+10,0,0,1.74865,1.75126
376,18.076,7548,-0.0414043,0,9e+10,0,0,1.74878,1.75114
377,19.0274,7549,-0.0486686,0,9e+10,0,0,1.7489,1.75102
378,19.9788,7550,-0.0559902,0,9e+10,0,0,1.74903,1.7509
379,20.9301,7551,-0.0634435,0,9e+10,0,0,1.74904,1.75089
380,21.8815,7552,-0.0708393,0,9e+10,0,0,1.74881,1.75113
381,22.8329,7553,-0.0781035,0,9e+10,0,0,1.74858,1.75137
382,23.7842,7554,-0.0853682,0,9e+10,0,0,1.74834,1.75161
383,24.7356,7555,-0.0926325,0,9e+10,0,0,1.74811,1.75186
384,25.687,7556,-0.0998966,0,9e+10,0,0,1.74787,1.7521
385,26.6383,7557,-0.107206,0,9e+10,0,0,1.74764,1.75234
386,27.5897,7558,-0.114535,0,9e+10,0,0,1.74732,1.75266
387,28.541,7559,-0.12182,0,9e+10,0,0,1.74696,1.75303
388,29.4924,7560,-0.129084,0,9e+10,0,0,1.74661,1.75339
389,30.4438,7561,-0.136442,0,9e+10,0,0,1.74636,1.75353
