ID,LID,Width,Color,type,LinkID
211,37462,0.05,W,0,0
212,37463,0.05,W,0,0
213,37464,0.05,W,0,0
214,37465,0.05,W,0,0
215,37466,0.05,W,0,0
216,37467,0.05,W,0,0
217,37468,0.05,W,0,0
218,37469,0.05,W,0,0
219,37470,0.05,W,0,0
220,37471,0.05,W,0,0
221,37472,0.05,W,0,0
222,37473,0.05,W,0,0
223,37474,0.05,W,0,0
224,37475,0.05,W,0,0
225,37476,0.05,W,0,0
226,37477,0.05,W,0,0
227,37478,0.05,W,0,0
228,37479,0.05,W,0,0
229,37480,0.05,W,0,0
230,37481,0.05,W,0,0
231,37482,0.05,W,0,0
232,37483,0.05,W,0,0
233,37484,0.05,W,0,0
234,37485,0.05,W,0,0
235,37486,0.05,W,0,0
236,37487,0.05,W,0,0
237,37488,0.05,W,0,0
238,37489,0.05,W,0,0
239,37490,0.05,W,0,0
240,37491,0.05,W,0,0
241,37492,0.05,W,0,0
242,37493,0.05,W,0,0
243,37494,0.05,W,0,0
244,37495,0.05,W,0,0
245,37496,0.05,W,0,0
246,37497,0.05,W,0,0
247,37498,0.05,W,0,0
248,37499,0.05,W,0,0
249,37500,0.05,W,0,0
250,37501,0.05,W,0,0
251,37502,0.05,W,0,0
252,37503,0.05,W,0,0
253,37504,0.05,W,0,0
254,37505,0.05,W,0,0
255,37506,0.05,W,0,0
256,37507,0.05,W,0,0
257,37508,0.05,W,0,0
258,37509,0.05,W,0,0
259,37510,0.05,W,0,0
260,37511,0.05,W,0,0
261,37512,0.05,W,0,0
262,37513,0.05,W,0,0
263,37514,0.05,W,0,0
264,37515,0.05,W,0,0
265,37516,0.05,W,0,0
266,37517,0.05,W,0,0
267,37518,0.05,W,0,0
268,37519,0.05,W,0,0
269,37520,0.05,W,0,0
270,37521,0.05,W,0,0
271,37522,0.05,W,0,0
272,37523,0.05,W,0,0
273,37524,0.05,W,0,0
274,37525,0.05,W,0,0
275,37526,0.05,W,0,0
276,37527,0.05,W,0,0
277,37528,0.05,W,0,0
278,37529,0.05,W,0,0
279,37530,0.05,W,0,0
280,37531,0.05,W,0,0
281,37532,0.05,W,0,0
282,37533,0.05,W,0,0
283,37534,0.05,W,0,0
284,37535,0.05,W,0,0
285,37536,0.05,W,0,0
286,37537,0.05,W,0,0
287,37538,0.05,W,0,0
288,37539,0.05,W,0,0
289,37540,0.05,W,0,0
290,37541,0.05,W,0,0
291,37542,0.05,W,0,0
292,37543,0.05,W,0,0
293,37544,0.05,W,0,0
294,37545,0.05,W,0,0
295,37546,0.05,W,0,0
296,37547,0.05,W,0,0
297,37548,0.05,W,0,0
298,37549,0.05,W,0,0
299,37550,0.05,W,0,0
300,37551,0.05,W,0,0
301,37552,0.05,W,0,0
302,37553,0.05,W,0,0
303,37554,0.05,W,0,0
304,37555,0.05,W,0,0
305,37556,0.05,W,0,0
306,37557,0.05,W,0,0
307,37558,0.05,W,0,0
308,37559,0.05,W,0,0
309,37560,0.05,W,0,0
310,37561,0.05,W,0,0
311,37562,0.05,W,0,0
312,37563,0.05,W,0,0
313,37564,0.05,W,0,0
314,37565,0.05,W,0,0
315,37566,0.05,W,0,0
316,37567,0.05,W,0,0
317,37568,0.05,W,0,0
318,37569,0.05,W,0,0
319,37570,0.05,W,0,0
320,37571,0.05,W,0,0
321,37572,0.05,W,0,0
322,37573,0.05,W,0,0
323,37574,0.05,W,0,0
324,37575,0.05,W,0,0
325,37576,0.05,W,0,0
326,37577,0.05,W,0,0
327,37578,0.05,W,0,0
328,37579,0.05,W,0,0
329,37580,0.05,W,0,0
330,37581,0.05,W,0,0
331,37582,0.05,W,0,0
332,37583,0.05,W,0,0
333,37584,0.05,W,0,0
334,37585,0.05,W,0,0
335,37586,0.05,W,0,0
336,37587,0.05,W,0,0
337,37588,0.05,W,0,0
338,37589,0.05,W,0,0
339,37590,0.05,W,0,0
340,37591,0.05,W,0,0
341,37592,0.05,W,0,0
342,37593,0.05,W,0,0
343,37594,0.05,W,0,0
344,37595,0.05,W,0,0
345,37596,0.05,W,0,0
346,37597,0.05,W,0,0
347,37598,0.05,W,0,0
348,37599,0.05,W,0,0
349,37600,0.05,W,0,0
350,37601,0.05,W,0,0
351,37602,0.05,W,0,0
352,37603,0.05,W,0,0
353,37604,0.05,W,0,0
354,37605,0.05,W,0,0
355,37606,0.05,W,0,0
356,37607,0.05,W,0,0
357,37608,0.05,W,0,0
358,37609,0.05,W,0,0
359,37610,0.05,W,0,0
360,37611,0.05,W,0,0
361,37612,0.05,W,0,0
362,37613,0.05,W,0,0
363,37614,0.05,W,0,0
364,37615,0.05,W,0,0
365,37616,0.05,W,0,0
366,37617,0.05,W,0,0
367,37618,0.05,W,0,0
368,37619,0.05,W,0,0
369,37620,0.05,W,0,0
370,37621,0.05,W,0,0
371,37622,0.05,W,0,0
372,37623,0.05,W,0,0
373,37624,0.05,W,0,0
374,37625,0.05,W,0,0
375,37626,0.05,W,0,0
376,37627,0.05,W,0,0
377,37628,0.05,W,0,0
378,37629,0.05,W,0,0
379,37630,0.05,W,0,0
380,37631,0.05,W,0,0
381,37632,0.05,W,0,0
382,37633,0.05,W,0,0
383,37634,0.05,W,0,0
384,37635,0.05,W,0,0
385,37636,0.05,W,0,0
386,37637,0.05,W,0,0
387,37638,0.05,W,0,0
388,37639,0.05,W,0,0
389,37640,0.05,W,0,0
390,37641,0.05,W,0,0
391,37642,0.05,W,0,0
392,37643,0.05,W,0,0
393,37644,0.05,W,0,0
394,37645,0.05,W,0,0
395,37646,0.05,W,0,0
396,37647,0.05,W,0,0
397,37648,0.05,W,0,0
398,37649,0.05,W,0,0
399,37650,0.05,W,0,0
400,37651,0.05,W,0,0
401,37652,0.05,W,0,0
402,37653,0.05,W,0,0
403,37654,0.05,W,0,0
404,37655,0.05,W,0,0
405,37656,0.05,W,0,0
406,37657,0.05,W,0,0
407,37658,0.05,W,0,0
408,37659,0.05,W,0,0
409,37660,0.05,W,0,0
410,37661,0.05,W,0,0
411,37662,0.05,W,0,0
412,37663,0.05,W,0,0
413,37664,0.05,W,0,0
414,37665,0.05,W,0,0
415,37666,0.05,W,0,0
416,37667,0.05,W,0,0
417,37668,0.05,W,0,0
418,37669,0.05,W,0,0
419,37670,0.05,W,0,0
420,37671,0.05,W,0,0
421,37672,0.05,W,0,0
422,37673,0.05,W,0,0
423,37674,0.05,W,0,0
424,37675,0.05,W,0,0
425,37676,0.05,W,0,0
426,37677,0.05,W,0,0
427,37678,0.05,W,0,0
428,37679,0.05,W,0,0
429,37680,0.05,W,0,0
430,37681,0.05,W,0,0
431,37682,0.05,W,0,0
432,37683,0.05,W,0,0
433,37684,0.05,W,0,0
434,37685,0.05,W,0,0
435,37686,0.05,W,0,0
436,37687,0.05,W,0,0
437,37688,0.05,W,0,0
438,37689,0.05,W,0,0
439,37690,0.05,W,0,0
440,37691,0.05,W,0,0
441,37692,0.05,W,0,0
442,37693,0.05,W,0,0
443,37694,0.05,W,0,0
444,37695,0.05,W,0,0
445,37696,0.05,W,0,0
446,37697,0.05,W,0,0
447,37698,0.05,W,0,0
448,37699,0.05,W,0,0
449,37700,0.05,W,0,0
450,37701,0.05,W,0,0
451,37702,0.05,W,0,0
452,37703,0.05,W,0,0
453,37704,0.05,W,0,0
454,37705,0.05,W,0,0
455,37706,0.05,W,0,0
456,37707,0.05,W,0,0
457,37708,0.05,W,0,0
458,37709,0.05,W,0,0
459,37710,0.05,W,0,0
460,37711,0.05,W,0,0
461,37712,0.05,W,0,0
462,37713,0.05,W,0,0
463,37714,0.05,W,0,0
464,37715,0.05,W,0,0
465,37716,0.05,W,0,0
466,37717,0.05,W,0,0
467,37718,0.05,W,0,0
468,37719,0.05,W,0,0
469,37720,0.05,W,0,0
470,37721,0.05,W,0,0
471,37722,0.05,W,0,0
472,37723,0.05,W,0,0
473,37724,0.05,W,0,0
474,37725,0.05,W,0,0
475,37726,0.05,W,0,0
476,37727,0.05,W,0,0
477,37728,0.05,W,0,0
478,37729,0.05,W,0,0
479,37730,0.05,W,0,0
480,37731,0.05,W,0,0
481,37732,0.05,W,0,0
482,37733,0.05,W,0,0
483,37734,0.05,W,0,0
484,37735,0.05,W,0,0
485,37736,0.05,W,0,0
486,37737,0.05,W,0,0
487,37738,0.05,W,0,0
488,37739,0.05,W,0,0
489,37740,0.05,W,0,0
490,37741,0.05,W,0,0
491,37742,0.05,W,0,0
492,37743,0.05,W,0,0
493,37744,0.05,W,0,0
494,37745,0.05,W,0,0
495,37746,0.05,W,0,0
496,37747,0.05,W,0,0
497,37748,0.05,W,0,0
498,37749,0.05,W,0,0
499,37750,0.05,W,0,0
500,37751,0.05,W,0,0
501,37752,0.05,W,0,0
502,37753,0.05,W,0,0
503,37754,0.05,W,0,0
504,37755,0.05,W,0,0
505,37756,0.05,W,0,0
506,37757,0.05,W,0,0
507,37758,0.05,W,0,0
508,37759,0.05,W,0,0
509,37760,0.05,W,0,0
510,37761,0.05,W,0,0
511,37762,0.05,W,0,0
512,37763,0.05,W,0,0
513,37764,0.05,W,0,0
514,37765,0.05,W,0,0
515,37766,0.05,W,0,0
516,37767,0.05,W,0,0
517,37768,0.05,W,0,0
518,37769,0.05,W,0,0
519,37770,0.05,W,0,0
520,37771,0.05,W,0,0
521,37772,0.05,W,0,0
522,37773,0.05,W,0,0
523,37774,0.05,W,0,0
524,37775,0.05,W,0,0
525,37776,0.05,W,0,0
526,37777,0.05,W,0,0
527,37778,0.05,W,0,0
528,37779,0.05,W,0,0
529,37780,0.05,W,0,0
530,37781,0.05,W,0,0
531,37782,0.05,W,0,0
532,37783,0.05,W,0,0
533,37784,0.05,W,0,0
534,37785,0.05,W,0,0
535,37786,0.05,W,0,0
536,37787,0.05,W,0,0
537,37788,0.05,W,0,0
538,37789,0.05,W,0,0
539,37790,0.05,W,0,0
540,37791,0.05,W,0,0
541,37792,0.05,W,0,0
542,37793,0.05,W,0,0
543,37794,0.05,W,0,0
544,37795,0.05,W,0,0
545,37796,0.05,W,0,0
546,37797,0.05,W,0,0
547,37798,0.05,W,0,0
548,37799,0.05,W,0,0
549,37800,0.05,W,0,0
550,37801,0.05,W,0,0
551,37802,0.05,W,0,0
552,37803,0.05,W,0,0
553,37804,0.05,W,0,0
554,37805,0.05,W,0,0
555,37806,0.05,W,0,0
556,37807,0.05,W,0,0
557,37808,0.05,W,0,0
558,37809,0.05,W,0,0
559,37810,0.05,W,0,0
560,37811,0.05,W,0,0
561,37812,0.05,W,0,0
562,37813,0.05,W,0,0
563,37814,0.05,W,0,0
564,37815,0.05,W,0,0
565,37816,0.05,W,0,0
566,37817,0.05,W,0,0
567,37818,0.05,W,0,0
568,37819,0.05,W,0,0
569,37820,0.05,W,0,0
570,37821,0.05,W,0,0
571,37822,0.05,W,0,0
572,37823,0.05,W,0,0
573,37824,0.05,W,0,0
574,37825,0.05,W,0,0
575,37826,0.05,W,0,0
576,37827,0.05,W,0,0
577,37828,0.05,W,0,0
578,37829,0.05,W,0,0
579,37830,0.05,W,0,0
580,37831,0.05,W,0,0
581,37832,0.05,W,0,0
582,37833,0.05,W,0,0
583,37834,0.05,W,0,0
584,37835,0.05,W,0,0
585,37836,0.05,W,0,0
586,37837,0.05,W,0,0
587,37838,0.05,W,0,0
588,37839,0.05,W,0,0
589,37840,0.05,W,0,0
590,37841,0.05,W,0,0
591,37842,0.05,W,0,0
592,37843,0.05,W,0,0
593,37844,0.05,W,0,0
594,37845,0.05,W,0,0
595,37846,0.05,W,0,0
596,37847,0.05,W,0,0
597,37848,0.05,W,0,0
598,37849,0.05,W,0,0
599,37850,0.05,W,0,0
600,37851,0.05,W,0,0
601,37852,0.05,W,0,0
602,37853,0.05,W,0,0
603,37854,0.05,W,0,0
604,37855,0.05,W,0,0
605,37856,0.05,W,0,0
606,37857,0.05,W,0,0
607,37858,0.05,W,0,0
608,37859,0.05,W,0,0
609,37860,0.05,W,0,0
610,37861,0.05,W,0,0
611,37862,0.05,W,0,0
612,37863,0.05,W,0,0
613,37864,0.05,W,0,0
614,37865,0.05,W,0,0
615,37866,0.05,W,0,0
616,37867,0.05,W,0,0
617,37868,0.05,W,0,0
618,37869,0.05,W,0,0
619,37870,0.05,W,0,0
620,37871,0.05,W,0,0
621,37872,0.05,W,0,0
622,37873,0.05,W,0,0
623,37874,0.05,W,0,0
624,37875,0.05,W,0,0
625,37876,0.05,W,0,0
626,37877,0.05,W,0,0
627,37878,0.05,W,0,0
628,37879,0.05,W,0,0
629,37880,0.05,W,0,0
630,37881,0.05,W,0,0
631,37882,0.05,W,0,0
632,37883,0.05,W,0,0
633,37884,0.05,W,0,0
634,37885,0.05,W,0,0
635,37886,0.05,W,0,0
636,37887,0.05,W,0,0
637,37888,0.05,W,0,0
638,37889,0.05,W,0,0
639,37890,0.05,W,0,0
640,37891,0.05,W,0,0
641,37892,0.05,W,0,0
642,37893,0.05,W,0,0
643,37894,0.05,W,0,0
644,37895,0.05,W,0,0
645,37896,0.05,W,0,0
646,37897,0.05,W,0,0
647,37898,0.05,W,0,0
648,37899,0.05,W,0,0
649,37900,0.05,W,0,0
650,37901,0.05,W,0,0
651,37902,0.05,W,0,0
652,37903,0.05,W,0,0
653,37904,0.05,W,0,0
654,37905,0.05,W,0,0
655,37906,0.05,W,0,0
656,37907,0.05,W,0,0
657,37908,0.05,W,0,0
658,37909,0.05,W,0,0
659,37910,0.05,W,0,0
660,37911,0.05,W,0,0
661,37912,0.05,W,0,0
662,37913,0.05,W,0,0
663,37914,0.05,W,0,0
664,37915,0.05,W,0,0
665,37916,0.05,W,0,0
666,37917,0.05,W,0,0
667,37918,0.05,W,0,0
668,37919,0.05,W,0,0
669,37920,0.05,W,0,0
670,37921,0.05,W,0,0
671,37922,0.05,W,0,0
672,37923,0.05,W,0,0
673,37924,0.05,W,0,0
674,37925,0.05,W,0,0
675,37926,0.05,W,0,0
676,37927,0.05,W,0,0
677,37928,0.05,W,0,0
678,37929,0.05,W,0,0
679,37930,0.05,W,0,0
680,37931,0.05,W,0,0
681,37932,0.05,W,0,0
682,37933,0.05,W,0,0
683,37934,0.05,W,0,0
684,37935,0.05,W,0,0
685,37936,0.05,W,0,0
686,37937,0.05,W,0,0
687,37938,0.05,W,0,0
688,37939,0.05,W,0,0
689,37940,0.05,W,0,0
690,37941,0.05,W,0,0
691,37942,0.05,W,0,0
692,37943,0.05,W,0,0
693,37944,0.05,W,0,0
694,37945,0.05,W,0,0
695,37946,0.05,W,0,0
696,37947,0.05,W,0,0
697,37948,0.05,W,0,0
698,37949,0.05,W,0,0
699,37950,0.05,W,0,0
700,37951,0.05,W,0,0
701,37952,0.05,W,0,0
702,37953,0.05,W,0,0
703,37954,0.05,W,0,0
704,37955,0.05,W,0,0
705,37956,0.05,W,0,0
706,37957,0.05,W,0,0
707,37958,0.05,W,0,0
708,37959,0.05,W,0,0
709,37960,0.05,W,0,0
710,37961,0.05,W,0,0
711,37962,0.05,W,0,0
712,37963,0.05,W,0,0
713,37964,0.05,W,0,0
714,37965,0.05,W,0,0
715,37966,0.05,W,0,0
716,37967,0.05,W,0,0
717,37968,0.05,W,0,0
718,37969,0.05,W,0,0
719,37970,0.05,W,0,0
720,37971,0.05,W,0,0
721,37972,0.05,W,0,0
722,37973,0.05,W,0,0
723,37974,0.05,W,0,0
724,37975,0.05,W,0,0
725,37976,0.05,W,0,0
726,37977,0.05,W,0,0
727,37978,0.05,W,0,0
728,37979,0.05,W,0,0
729,37980,0.05,W,0,0
730,37981,0.05,W,0,0
731,37982,0.05,W,0,0
732,37983,0.05,W,0,0
733,37984,0.05,W,0,0
734,37985,0.05,W,0,0
735,37986,0.05,W,0,0
736,37987,0.05,W,0,0
737,37988,0.05,W,0,0
738,37989,0.05,W,0,0
739,37990,0.05,W,0,0
740,37991,0.05,W,0,0
741,37992,0.05,W,0,0
742,37993,0.05,W,0,0
743,37994,0.05,W,0,0
744,37995,0.05,W,0,0
745,37996,0.05,W,0,0
746,37997,0.05,W,0,0
747,37998,0.05,W,0,0
748,37999,0.05,W,0,0
749,38000,0.05,W,0,0
750,38001,0.05,W,0,0
751,38002,0.05,W,0,0
752,38003,0.05,W,0,0
753,38004,0.05,W,0,0
754,38005,0.05,W,0,0
755,38006,0.05,W,0,0
756,38007,0.05,W,0,0
757,38008,0.05,W,0,0
758,38009,0.05,W,0,0
759,38010,0.05,W,0,0
760,38011,0.05,W,0,0
761,38012,0.05,W,0,0
762,38013,0.05,W,0,0
763,38014,0.05,W,0,0
764,38015,0.05,W,0,0
765,38016,0.05,W,0,0
766,38017,0.05,W,0,0
767,38018,0.05,W,0,0
768,38019,0.05,W,0,0
769,38020,0.05,W,0,0
770,38021,0.05,W,0,0
771,38022,0.05,W,0,0
772,38023,0.05,W,0,0
773,38024,0.05,W,0,0
774,38025,0.05,W,0,0
775,38026,0.05,W,0,0
776,38027,0.05,W,0,0
777,38028,0.05,W,0,0
778,38029,0.05,W,0,0
779,38030,0.05,W,0,0
780,38031,0.05,W,0,0
781,38032,0.05,W,0,0
782,38033,0.05,W,0,0
783,38034,0.05,W,0,0
784,38035,0.05,W,0,0
785,38036,0.05,W,0,0
786,38037,0.05,W,0,0
787,38038,0.05,W,0,0
788,38039,0.05,W,0,0
789,38040,0.05,W,0,0
790,38041,0.05,W,0,0
791,38042,0.05,W,0,0
792,38043,0.05,W,0,0
793,38044,0.05,W,0,0
794,38045,0.05,W,0,0
795,38046,0.05,W,0,0
796,38047,0.05,W,0,0
797,38048,0.05,W,0,0
798,38049,0.05,W,0,0
799,38050,0.05,W,0,0
800,38051,0.05,W,0,0
801,38052,0.05,W,0,0
802,38053,0.05,W,0,0
803,38054,0.05,W,0,0
804,38055,0.05,W,0,0
805,38056,0.05,W,0,0
806,38057,0.05,W,0,0
807,38058,0.05,W,0,0
808,38059,0.05,W,0,0
809,38060,0.05,W,0,0
810,38061,0.05,W,0,0
811,38062,0.05,W,0,0
812,38063,0.05,W,0,0
813,38064,0.05,W,0,0
814,38065,0.05,W,0,0
815,38066,0.05,W,0,0
816,38067,0.05,W,0,0
817,38068,0.05,W,0,0
818,38069,0.05,W,0,0
819,38070,0.05,W,0,0
820,38071,0.05,W,0,0
821,38072,0.05,W,0,0
822,38073,0.05,W,0,0
823,38074,0.05,W,0,0
824,38075,0.05,W,0,0
825,38076,0.05,W,0,0
826,38077,0.05,W,0,0
827,38078,0.05,W,0,0
828,38079,0.05,W,0,0
829,38080,0.05,W,0,0
830,38081,0.05,W,0,0
831,38082,0.05,W,0,0
832,38083,0.05,W,0,0
833,38084,0.05,W,0,0
834,38085,0.05,W,0,0
835,38086,0.05,W,0,0
836,38087,0.05,W,0,0
837,38088,0.05,W,0,0
838,38089,0.05,W,0,0
839,38090,0.05,W,0,0
840,38091,0.05,W,0,0
841,38092,0.05,W,0,0
842,38093,0.05,W,0,0
843,38094,0.05,W,0,0
844,38095,0.05,W,0,0
845,38096,0.05,W,0,0
846,38097,0.05,W,0,0
847,38098,0.05,W,0,0
848,38099,0.05,W,0,0
849,38100,0.05,W,0,0
850,38101,0.05,W,0,0
851,38102,0.05,W,0,0
852,38103,0.05,W,0,0
853,38104,0.05,W,0,0
854,38105,0.05,W,0,0
855,38106,0.05,W,0,0
856,38107,0.05,W,0,0
857,38108,0.05,W,0,0
858,38109,0.05,W,0,0
859,38110,0.05,W,0,0
860,38111,0.05,W,0,0
861,38112,0.05,W,0,0
862,38113,0.05,W,0,0
863,38114,0.05,W,0,0
864,38115,0.05,W,0,0
865,38116,0.05,W,0,0
866,38117,0.05,W,0,0
867,38118,0.05,W,0,0
868,38119,0.05,W,0,0
869,38120,0.05,W,0,0
870,38121,0.05,W,0,0
871,38122,0.05,W,0,0
872,38123,0.05,W,0,0
873,38124,0.05,W,0,0
874,38125,0.05,W,0,0
875,38126,0.05,W,0,0
876,38127,0.05,W,0,0
877,38128,0.05,W,0,0
878,38129,0.05,W,0,0
879,38130,0.05,W,0,0
880,38131,0.05,W,0,0
881,38132,0.05,W,0,0
882,38133,0.05,W,0,0
883,38134,0.05,W,0,0
884,38135,0.05,W,0,0
885,38136,0.05,W,0,0
886,38137,0.05,W,0,0
887,38138,0.05,W,0,0
888,38139,0.05,W,0,0
889,38140,0.05,W,0,0
890,38141,0.05,W,0,0
891,38142,0.05,W,0,0
892,38143,0.05,W,0,0
893,38144,0.05,W,0,0
894,38145,0.05,W,0,0
895,38146,0.05,W,0,0
896,38147,0.05,W,0,0
897,38148,0.05,W,0,0
898,38149,0.05,W,0,0
899,38150,0.05,W,0,0
900,38151,0.05,W,0,0
901,38152,0.05,W,0,0
902,38153,0.05,W,0,0
903,38154,0.05,W,0,0
904,38155,0.05,W,0,0
905,38156,0.05,W,0,0
906,38157,0.05,W,0,0
907,38158,0.05,W,0,0
908,38159,0.05,W,0,0
909,38160,0.05,W,0,0
910,38161,0.05,W,0,0
911,38162,0.05,W,0,0
912,38163,0.05,W,0,0
913,38164,0.05,W,0,0
914,38165,0.05,W,0,0
915,38166,0.05,W,0,0
916,38167,0.05,W,0,0
917,38168,0.05,W,0,0
918,38169,0.05,W,0,0
919,38170,0.05,W,0,0
920,38171,0.05,W,0,0
921,38172,0.05,W,0,0
922,38173,0.05,W,0,0
923,38174,0.05,W,0,0
924,38175,0.05,W,0,0
925,38176,0.05,W,0,0
926,38177,0.05,W,0,0
927,38178,0.05,W,0,0
928,38179,0.05,W,0,0
929,38180,0.05,W,0,0
930,38181,0.05,W,0,0
