ID,LID,Width,Color,type,LinkID
388,2753,0.05,W,0,0
389,2754,0.05,W,0,0
390,2755,0.05,W,0,0
391,2756,0.05,W,0,0
392,2757,0.05,W,0,0
393,2758,0.05,W,0,0
394,2759,0.05,W,0,0
395,2760,0.05,W,0,0
396,2761,0.05,W,0,0
397,2762,0.05,W,0,0
398,2763,0.05,W,0,0
399,2764,0.05,W,0,0
400,2765,0.05,W,0,0
401,2766,0.05,W,0,0
402,2767,0.05,W,0,0
403,2768,0.05,W,0,0
404,2769,0.05,W,0,0
405,2770,0.05,W,0,0
406,2771,0.05,W,0,0
407,2772,0.05,W,0,0
408,2773,0.05,W,0,0
409,2774,0.05,W,0,0
410,2775,0.05,W,0,0
411,2776,0.05,W,0,0
412,2777,0.05,W,0,0
413,2778,0.05,W,0,0
414,2779,0.05,W,0,0
415,2780,0.05,W,0,0
416,2781,0.05,W,0,0
417,2782,0.05,W,0,0
418,2783,0.05,W,0,0
419,2784,0.05,W,0,0
420,2785,0.05,W,0,0
421,2786,0.05,W,0,0
422,2787,0.05,W,0,0
423,2788,0.05,W,0,0
424,2789,0.05,W,0,0
425,2790,0.05,W,0,0
426,2791,0.05,W,0,0
427,2792,0.05,W,0,0
428,2793,0.05,W,0,0
429,2794,0.05,W,0,0
430,2795,0.05,W,0,0
431,2796,0.05,W,0,0
432,2797,0.05,W,0,0
433,2798,0.05,W,0,0
434,2799,0.05,W,0,0
435,2800,0.05,W,0,0
436,2801,0.05,W,0,0
437,2802,0.05,W,0,0
438,2803,0.05,W,0,0
439,2804,0.05,W,0,0
440,2805,0.05,W,0,0
441,2806,0.05,W,0,0
442,2807,0.05,W,0,0
443,2808,0.05,W,0,0
444,2809,0.05,W,0,0
445,2810,0.05,W,0,0
446,2811,0.05,W,0,0
447,2812,0.05,W,0,0
448,2813,0.05,W,0,0
449,2814,0.05,W,0,0
450,2815,0.05,W,0,0
451,2816,0.05,W,0,0
452,2817,0.05,W,0,0
453,2818,0.05,W,0,0
454,2819,0.05,W,0,0
455,2820,0.05,W,0,0
456,2821,0.05,W,0,0
457,2822,0.05,W,0,0
458,2823,0.05,W,0,0
459,2824,0.05,W,0,0
460,2825,0.05,W,0,0
461,2826,0.05,W,0,0
462,2827,0.05,W,0,0
463,2828,0.05,W,0,0
464,2829,0.05,W,0,0
465,2830,0.05,W,0,0
466,2831,0.05,W,0,0
467,2832,0.05,W,0,0
468,2833,0.05,W,0,0
469,2834,0.05,W,0,0
470,2835,0.05,W,0,0
471,2836,0.05,W,0,0
472,2837,0.05,W,0,0
473,2838,0.05,W,0,0
474,2839,0.05,W,0,0
475,2840,0.05,W,0,0
476,2841,0.05,W,0,0
477,2842,0.05,W,0,0
478,2843,0.05,W,0,0
479,2844,0.05,W,0,0
480,2845,0.05,W,0,0
481,2846,0.05,W,0,0
482,2847,0.05,W,0,0
483,2848,0.05,W,0,0
484,2849,0.05,W,0,0
485,2850,0.05,W,0,0
486,2851,0.05,W,0,0
487,2852,0.05,W,0,0
488,2853,0.05,W,0,0
489,2854,0.05,W,0,0
490,2855,0.05,W,0,0
491,2856,0.05,W,0,0
492,2857,0.05,W,0,0
493,2858,0.05,W,0,0
494,2859,0.05,W,0,0
495,2860,0.05,W,0,0
496,2861,0.05,W,0,0
497,2862,0.05,W,0,0
498,2863,0.05,W,0,0
499,2864,0.05,W,0,0
500,2865,0.05,W,0,0
501,2866,0.05,W,0,0
502,2867,0.05,W,0,0
503,2868,0.05,W,0,0
504,2869,0.05,W,0,0
505,2870,0.05,W,0,0
506,2871,0.05,W,0,0
507,2872,0.05,W,0,0
508,2873,0.05,W,0,0
509,2874,0.05,W,0,0
510,2875,0.05,W,0,0
511,2876,0.05,W,0,0
512,2877,0.05,W,0,0
513,2878,0.05,W,0,0
514,2879,0.05,W,0,0
515,2880,0.05,W,0,0
516,2881,0.05,W,0,0
517,2882,0.05,W,0,0
518,2883,0.05,W,0,0
519,2884,0.05,W,0,0
520,2885,0.05,W,0,0
521,2886,0.05,W,0,0
522,2887,0.05,W,0,0
523,2888,0.05,W,0,0
524,2889,0.05,W,0,0
525,2890,0.05,W,0,0
526,2891,0.05,W,0,0
527,2892,0.05,W,0,0
528,2893,0.05,W,0,0
529,2894,0.05,W,0,0
530,2895,0.05,W,0,0
531,2896,0.05,W,0,0
532,2897,0.05,W,0,0
533,2898,0.05,W,0,0
534,2899,0.05,W,0,0
535,2900,0.05,W,0,0
536,2901,0.05,W,0,0
537,2902,0.05,W,0,0
538,2903,0.05,W,0,0
539,2904,0.05,W,0,0
540,2905,0.05,W,0,0
541,2906,0.05,W,0,0
542,2907,0.05,W,0,0
543,2908,0.05,W,0,0
544,2909,0.05,W,0,0
545,2910,0.05,W,0,0
546,2911,0.05,W,0,0
547,2912,0.05,W,0,0
548,2913,0.05,W,0,0
549,2914,0.05,W,0,0
550,2915,0.05,W,0,0
551,2916,0.05,W,0,0
552,2917,0.05,W,0,0
553,2918,0.05,W,0,0
554,2919,0.05,W,0,0
555,2920,0.05,W,0,0
556,2921,0.05,W,0,0
557,2922,0.05,W,0,0
558,2923,0.05,W,0,0
559,2924,0.05,W,0,0
560,2925,0.05,W,0,0
561,2926,0.05,W,0,0
562,2927,0.05,W,0,0
563,2928,0.05,W,0,0
564,2929,0.05,W,0,0
565,2930,0.05,W,0,0
566,2931,0.05,W,0,0
567,2932,0.05,W,0,0
568,2933,0.05,W,0,0
569,2934,0.05,W,0,0
570,2935,0.05,W,0,0
571,2936,0.05,W,0,0
572,2937,0.05,W,0,0
573,2938,0.05,W,0,0
574,2939,0.05,W,0,0
575,2940,0.05,W,0,0
576,2941,0.05,W,0,0
577,2942,0.05,W,0,0
578,2943,0.05,W,0,0
579,2944,0.05,W,0,0
580,2945,0.05,W,0,0
581,2946,0.05,W,0,0
582,2947,0.05,W,0,0
583,2948,0.05,W,0,0
584,2949,0.05,W,0,0
585,2950,0.05,W,0,0
586,2951,0.05,W,0,0
587,2952,0.05,W,0,0
588,2953,0.05,W,0,0
589,2954,0.05,W,0,0
590,2955,0.05,W,0,0
591,2956,0.05,W,0,0
592,2957,0.05,W,0,0
593,2958,0.05,W,0,0
594,2959,0.05,W,0,0
595,2960,0.05,W,0,0
596,2961,0.05,W,0,0
597,2962,0.05,W,0,0
598,2963,0.05,W,0,0
599,2964,0.05,W,0,0
600,2965,0.05,W,0,0
601,2966,0.05,W,0,0
602,2967,0.05,W,0,0
603,2968,0.05,W,0,0
604,2969,0.05,W,0,0
605,2970,0.05,W,0,0
606,2971,0.05,W,0,0
607,2972,0.05,W,0,0
608,2973,0.05,W,0,0
609,2974,0.05,W,0,0
610,2975,0.05,W,0,0
611,2976,0.05,W,0,0
612,2977,0.05,W,0,0
613,2978,0.05,W,0,0
614,2979,0.05,W,0,0
615,2980,0.05,W,0,0
616,2981,0.05,W,0,0
617,2982,0.05,W,0,0
618,2983,0.05,W,0,0
619,2984,0.05,W,0,0
620,2985,0.05,W,0,0
621,2986,0.05,W,0,0
622,2987,0.05,W,0,0
623,2988,0.05,W,0,0
624,2989,0.05,W,0,0
625,2990,0.05,W,0,0
626,2991,0.05,W,0,0
627,2992,0.05,W,0,0
628,2993,0.05,W,0,0
629,2994,0.05,W,0,0
630,2995,0.05,W,0,0
631,2996,0.05,W,0,0
632,2997,0.05,W,0,0
633,2998,0.05,W,0,0
634,2999,0.05,W,0,0
635,3000,0.05,W,0,0
636,3001,0.05,W,0,0
637,3002,0.05,W,0,0
638,3003,0.05,W,0,0
639,3004,0.05,W,0,0
640,3005,0.05,W,0,0
641,3006,0.05,W,0,0
642,3007,0.05,W,0,0
643,3008,0.05,W,0,0
644,3009,0.05,W,0,0
645,3010,0.05,W,0,0
646,3011,0.05,W,0,0
647,3012,0.05,W,0,0
648,3013,0.05,W,0,0
649,3014,0.05,W,0,0
650,3015,0.05,W,0,0
651,3016,0.05,W,0,0
652,3017,0.05,W,0,0
653,3018,0.05,W,0,0
654,3019,0.05,W,0,0
655,3020,0.05,W,0,0
656,3021,0.05,W,0,0
657,3022,0.05,W,0,0
658,3023,0.05,W,0,0
659,3024,0.05,W,0,0
660,3025,0.05,W,0,0
661,3026,0.05,W,0,0
662,3027,0.05,W,0,0
663,3028,0.05,W,0,0
664,3029,0.05,W,0,0
665,3030,0.05,W,0,0
666,3031,0.05,W,0,0
667,3032,0.05,W,0,0
668,3033,0.05,W,0,0
669,3034,0.05,W,0,0
670,3035,0.05,W,0,0
671,3036,0.05,W,0,0
672,3037,0.05,W,0,0
673,3038,0.05,W,0,0
674,3039,0.05,W,0,0
675,3040,0.05,W,0,0
676,3041,0.05,W,0,0
677,3042,0.05,W,0,0
678,3043,0.05,W,0,0
679,3044,0.05,W,0,0
680,3045,0.05,W,0,0
681,3046,0.05,W,0,0
682,3047,0.05,W,0,0
683,3048,0.05,W,0,0
684,3049,0.05,W,0,0
685,3050,0.05,W,0,0
686,3051,0.05,W,0,0
687,3052,0.05,W,0,0
688,3053,0.05,W,0,0
689,3054,0.05,W,0,0
690,3055,0.05,W,0,0
691,3056,0.05,W,0,0
692,3057,0.05,W,0,0
693,3058,0.05,W,0,0
694,3059,0.05,W,0,0
695,3060,0.05,W,0,0
696,3061,0.05,W,0,0
697,3062,0.05,W,0,0
698,3063,0.05,W,0,0
699,3064,0.05,W,0,0
700,3065,0.05,W,0,0
701,3066,0.05,W,0,0
702,3067,0.05,W,0,0
703,3068,0.05,W,0,0
704,3069,0.05,W,0,0
705,3070,0.05,W,0,0
706,3071,0.05,W,0,0
707,3072,0.05,W,0,0
708,3073,0.05,W,0,0
709,3074,0.05,W,0,0
710,3075,0.05,W,0,0
711,3076,0.05,W,0,0
712,3077,0.05,W,0,0
713,3078,0.05,W,0,0
714,3079,0.05,W,0,0
715,3080,0.05,W,0,0
716,3081,0.05,W,0,0
717,3082,0.05,W,0,0
718,3083,0.05,W,0,0
719,3084,0.05,W,0,0
720,3085,0.05,W,0,0
721,3086,0.05,W,0,0
722,3087,0.05,W,0,0
723,3088,0.05,W,0,0
724,3089,0.05,W,0,0
725,3090,0.05,W,0,0
726,3091,0.05,W,0,0
727,3092,0.05,W,0,0
728,3093,0.05,W,0,0
729,3094,0.05,W,0,0
730,3095,0.05,W,0,0
731,3096,0.05,W,0,0
732,3097,0.05,W,0,0
733,3098,0.05,W,0,0
734,3099,0.05,W,0,0
735,3100,0.05,W,0,0
736,3101,0.05,W,0,0
737,3102,0.05,W,0,0
738,3103,0.05,W,0,0
739,3104,0.05,W,0,0
740,3105,0.05,W,0,0
741,3106,0.05,W,0,0
742,3107,0.05,W,0,0
743,3108,0.05,W,0,0
744,3109,0.05,W,0,0
745,3110,0.05,W,0,0
746,3111,0.05,W,0,0
747,3112,0.05,W,0,0
748,3113,0.05,W,0,0
749,3114,0.05,W,0,0
750,3115,0.05,W,0,0
751,3116,0.05,W,0,0
752,3117,0.05,W,0,0
753,3118,0.05,W,0,0
754,3119,0.05,W,0,0
755,3120,0.05,W,0,0
756,3121,0.05,W,0,0
757,3122,0.05,W,0,0
758,3123,0.05,W,0,0
759,3124,0.05,W,0,0
760,3125,0.05,W,0,0
761,3126,0.05,W,0,0
762,3127,0.05,W,0,0
763,3128,0.05,W,0,0
764,3129,0.05,W,0,0
765,3130,0.05,W,0,0
766,3131,0.05,W,0,0
767,3132,0.05,W,0,0
768,3133,0.05,W,0,0
769,3134,0.05,W,0,0
770,3135,0.05,W,0,0
771,3136,0.05,W,0,0
772,3137,0.05,W,0,0
773,3138,0.05,W,0,0
774,3139,0.05,W,0,0
775,3140,0.05,W,0,0
776,3141,0.05,W,0,0
777,3142,0.05,W,0,0
778,3143,0.05,W,0,0
779,3144,0.05,W,0,0
780,3145,0.05,W,0,0
781,3146,0.05,W,0,0
782,3147,0.05,W,0,0
783,3148,0.05,W,0,0
784,3149,0.05,W,0,0
785,3150,0.05,W,0,0
786,3151,0.05,W,0,0
787,3152,0.05,W,0,0
788,3153,0.05,W,0,0
789,3154,0.05,W,0,0
790,3155,0.05,W,0,0
791,3156,0.05,W,0,0
792,3157,0.05,W,0,0
793,3158,0.05,W,0,0
794,3159,0.05,W,0,0
795,3160,0.05,W,0,0
796,3161,0.05,W,0,0
797,3162,0.05,W,0,0
798,3163,0.05,W,0,0
799,3164,0.05,W,0,0
800,3165,0.05,W,0,0
801,3166,0.05,W,0,0
802,3167,0.05,W,0,0
803,3168,0.05,W,0,0
804,3169,0.05,W,0,0
805,3170,0.05,W,0,0
806,3171,0.05,W,0,0
807,3172,0.05,W,0,0
808,3173,0.05,W,0,0
809,3174,0.05,W,0,0
810,3175,0.05,W,0,0
811,3176,0.05,W,0,0
812,3177,0.05,W,0,0
813,3178,0.05,W,0,0
814,3179,0.05,W,0,0
815,3180,0.05,W,0,0
816,3181,0.05,W,0,0
817,3182,0.05,W,0,0
818,3183,0.05,W,0,0
819,3184,0.05,W,0,0
820,3185,0.05,W,0,0
821,3186,0.05,W,0,0
822,3187,0.05,W,0,0
823,3188,0.05,W,0,0
824,3189,0.05,W,0,0
825,3190,0.05,W,0,0
826,3191,0.05,W,0,0
827,3192,0.05,W,0,0
828,3193,0.05,W,0,0
829,3194,0.05,W,0,0
830,3195,0.05,W,0,0
831,3196,0.05,W,0,0
832,3197,0.05,W,0,0
833,3198,0.05,W,0,0
834,3199,0.05,W,0,0
835,3200,0.05,W,0,0
836,3201,0.05,W,0,0
837,3202,0.05,W,0,0
838,3203,0.05,W,0,0
839,3204,0.05,W,0,0
840,3205,0.05,W,0,0
841,3206,0.05,W,0,0
842,3207,0.05,W,0,0
843,3208,0.05,W,0,0
844,3209,0.05,W,0,0
845,3210,0.05,W,0,0
846,3211,0.05,W,0,0
847,3212,0.05,W,0,0
848,3213,0.05,W,0,0
849,3214,0.05,W,0,0
850,3215,0.05,W,0,0
851,3216,0.05,W,0,0
852,3217,0.05,W,0,0
853,3218,0.05,W,0,0
854,3219,0.05,W,0,0
855,3220,0.05,W,0,0
856,3221,0.05,W,0,0
857,3222,0.05,W,0,0
858,3223,0.05,W,0,0
859,3224,0.05,W,0,0
860,3225,0.05,W,0,0
861,3226,0.05,W,0,0
862,3227,0.05,W,0,0
863,3228,0.05,W,0,0
864,3229,0.05,W,0,0
865,3230,0.05,W,0,0
866,3231,0.05,W,0,0
867,3232,0.05,W,0,0
868,3233,0.05,W,0,0
869,3234,0.05,W,0,0
870,3235,0.05,W,0,0
871,3236,0.05,W,0,0
872,3237,0.05,W,0,0
873,3238,0.05,W,0,0
874,3239,0.05,W,0,0
875,3240,0.05,W,0,0
876,3241,0.05,W,0,0
877,3242,0.05,W,0,0
878,3243,0.05,W,0,0
879,3244,0.05,W,0,0
880,3245,0.05,W,0,0
881,3246,0.05,W,0,0
882,3247,0.05,W,0,0
883,3248,0.05,W,0,0
884,3249,0.05,W,0,0
885,3250,0.05,W,0,0
886,3251,0.05,W,0,0
887,3252,0.05,W,0,0
888,3253,0.05,W,0,0
889,3254,0.05,W,0,0
890,3255,0.05,W,0,0
891,3256,0.05,W,0,0
892,3257,0.05,W,0,0
893,3258,0.05,W,0,0
894,3259,0.05,W,0,0
895,3260,0.05,W,0,0
896,3261,0.05,W,0,0
897,3262,0.05,W,0,0
898,3263,0.05,W,0,0
899,3264,0.05,W,0,0
900,3265,0.05,W,0,0
901,3266,0.05,W,0,0
902,3267,0.05,W,0,0
903,3268,0.05,W,0,0
904,3269,0.05,W,0,0
905,3270,0.05,W,0,0
906,3271,0.05,W,0,0
907,3272,0.05,W,0,0
908,3273,0.05,W,0,0
909,3274,0.05,W,0,0
910,3275,0.05,W,0,0
911,3276,0.05,W,0,0
912,3277,0.05,W,0,0
913,3278,0.05,W,0,0
914,3279,0.05,W,0,0
915,3280,0.05,W,0,0
916,3281,0.05,W,0,0
917,3282,0.05,W,0,0
918,3283,0.05,W,0,0
919,3284,0.05,W,0,0
920,3285,0.05,W,0,0
921,3286,0.05,W,0,0
922,3287,0.05,W,0,0
923,3288,0.05,W,0,0
924,3289,0.05,W,0,0
925,3290,0.05,W,0,0
926,3291,0.05,W,0,0
927,3292,0.05,W,0,0
928,3293,0.05,W,0,0
929,3294,0.05,W,0,0
930,3295,0.05,W,0,0
