DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
307,19.5917,1024,0.000603999,0,9e+10,0,0,2,2
308,20.5712,1025,0.000603999,0,9e+10,0,0,2,2
309,21.5508,1026,0.000603999,0,9e+10,0,0,2,2
310,22.5304,1027,0.000603999,0,9e+10,0,0,2,2
311,0,1053,-3.14099,0,9e+10,0,0,2,2
312,0.979583,1054,0.000603999,0,9e+10,0,0,2,2
313,1.95917,1055,0.000603999,0,9e+10,0,0,2,2
314,2.93875,1056,0.000603999,0,9e+10,0,0,2,2
315,3.91833,1057,0.000603999,0,9e+10,0,0,2,2
316,4.89792,1058,0.000603999,0,9e+10,0,0,2,2
317,5.8775,1059,0.000603999,0,9e+10,0,0,2,2
318,6.85708,1060,0.000603999,0,9e+10,0,0,2,2
319,7.83667,1061,0.000603999,0,9e+10,0,0,2,2
320,8.81625,1062,0.000603999,0,9e+10,0,0,2,2
321,9.79583,1063,0.000603999,0,9e+10,0,0,2,2
322,10.7754,1064,0.000603999,0,9e+10,0,0,2,2
323,11.755,1065,0.000603999,0,9e+10,0,0,2,2
324,12.7346,1066,0.000603999,0,9e+10,0,0,2,2
325,13.7142,1067,0.000603999,0,9e+10,0,0,2,2
326,14.6937,1068,0.000603999,0,9e+10,0,0,2,2
327,15.6733,1069,0.000603999,0,9e+10,0,0,2,2
328,16.6529,1070,0.000603999,0,9e+10,0,0,2,2
329,17.6325,1071,0.000603999,0,9e+10,0,0,2,2
330,18.6121,1072,0.000603999,0,9e+10,0,0,2,2
331,19.5917,1073,0.000603999,0,9e+10,0,0,2,2
332,20.5712,1074,0.000603999,0,9e+10,0,0,2,2
333,21.5508,1075,0.000603999,0,9e+10,0,0,2,2
334,22.5304,1076,0.000603999,0,9e+10,0,0,2,2
335,0,1104,1.57088,0,9e+10,0,0,2,2
336,0.841957,1105,-1.57078,0,9e+10,0,0,2,2
337,1.68391,1106,1.56249,0,9e+10,0,0,1.99953,1.99978
338,2.52578,1107,1.53683,0,9e+10,0,0,1.99085,1.99769
339,3.36648,1108,1.48004,0,9e+10,0,0,1.99434,1.99983
340,4.20837,1109,1.39262,0,9e+10,0,0,1.98504,1.99105
341,5.04909,1110,1.31287,0,9e+10,0,0,1.98894,1.99444
342,5.88956,1111,1.24031,0,9e+10,0,0,1.99525,1.99783
343,6.73145,1112,1.14823,0,9e+10,0,0,1.98866,1.98905
344,7.57257,1113,1.06527,0,9e+10,0,0,1.98985,1.99244
345,8.41312,1114,0.993881,0,9e+10,0,0,1.99616,1.99583
346,9.25487,1115,0.903748,0,9e+10,0,0,1.98988,1.99047
347,10.0962,1116,0.81995,0,9e+10,0,0,1.99131,1.991
348,10.9369,1117,0.747209,0,9e+10,0,0,1.99782,1.99552
349,11.7785,1118,0.66943,0,9e+10,0,0,1.98999,1.99943
350,12.62,1119,0.596029,0,9e+10,0,0,1.99355,1.99194
351,13.461,1120,0.527667,0,9e+10,0,0,1.99737,1.99436
352,14.3024,1121,0.456748,0,9e+10,0,0,1.99372,2.00424
353,15.1439,1122,0.384529,0,9e+10,0,0,1.98846,1.99488
354,15.985,1123,0.316489,0,9e+10,0,0,1.99665,1.99293
355,16.8263,1124,0.242841,0,9e+10,0,0,1.99719,1.99862
356,17.6676,1125,0.172811,0,9e+10,0,0,1.98147,2.00196
357,18.5088,1126,0.104361,0,9e+10,0,0,1.99663,1.99294
358,19.3498,1127,0.0371553,0,9e+10,0,0,1.99984,1.99987
359,20.1917,1128,0.00859392,0,9e+10,0,0,1.99987,1.99989
360,21.0337,1129,0.00859392,0,9e+10,0,0,1.99991,1.99991
361,0,1150,-3.14099,0,9e+10,0,0,2,2
362,0.825971,1151,0.000606281,0,9e+10,0,0,2,2
363,1.65194,1152,0.00356622,0,9e+10,0,0,2,1.99999
364,2.4779,1153,0.0290238,0,9e+10,0,0,2.00001,1.99221
365,3.30273,1154,0.0963124,0,9e+10,0,0,2.00603,1.97958
366,4.12605,1155,0.204552,0,9e+10,0,0,1.99978,1.9838
367,4.95001,1156,0.328998,0,9e+10,0,0,1.99758,1.98395
368,5.77421,1157,0.450984,0,9e+10,0,0,1.99538,1.98445
369,6.5987,1158,0.572967,0,9e+10,0,0,1.99319,1.9864
370,7.42352,1159,0.69658,0,9e+10,0,0,1.991,1.98986
371,8.24859,1160,0.821474,0,9e+10,0,0,1.99181,1.9921
372,9.07367,1161,0.943357,0,9e+10,0,0,1.99607,1.99159
373,9.89852,1162,1.06257,0,9e+10,0,0,2.00029,1.99127
374,10.7232,1163,1.18176,0,9e+10,0,0,2.00451,1.99095
375,11.5477,1164,1.30281,0,9e+10,0,0,2.00413,1.99064
376,12.3717,1165,1.42544,0,9e+10,0,0,2.00603,1.98805
377,13.1954,1166,1.5187,0,9e+10,0,0,2.012,1.98775
378,14.0209,1167,1.55812,0,9e+10,0,0,1.99992,1.9999
379,14.8468,1168,1.56545,0,9e+10,0,0,1.99995,1.99993
380,0,1196,3.14144,0,9e+10,0,0,2,2
381,0.841177,1197,-0.000253975,0,9e+10,0,0,2,2
382,1.68235,1198,-0.0102932,0,9e+10,0,0,1.99921,1.99962
383,2.52341,1199,-0.0375212,0,9e+10,0,0,1.99287,1.99808
384,3.36362,1200,-0.0902433,0,9e+10,0,0,1.99519,2.00081
385,4.20472,1201,-0.168243,0,9e+10,0,0,1.98877,1.99363
386,5.04507,1202,-0.239886,0,9e+10,0,0,1.99131,1.99613
387,5.88504,1203,-0.302077,0,9e+10,0,0,1.99531,1.99863
388,6.72599,1204,-0.380411,0,9e+10,0,0,1.9926,1.99546
389,7.56675,1205,-0.456671,0,9e+10,0,0,1.99071,1.99468
390,8.40673,1206,-0.516808,0,9e+10,0,0,1.99471,1.99718
391,9.24745,1207,-0.592118,0,9e+10,0,0,1.99861,1.99903
392,10.0886,1208,-0.673376,0,9e+10,0,0,1.98942,1.99277
393,10.9287,1209,-0.738362,0,9e+10,0,0,1.99234,1.99434
394,11.7689,1210,-0.814692,0,9e+10,0,0,1.99809,1.99743
395,12.61,1211,-0.90507,0,9e+10,0,0,1.98718,1.98886
396,13.4502,1212,-0.980534,0,9e+10,0,0,1.99276,1.99218
397,14.2904,1213,-1.05891,0,9e+10,0,0,1.99886,1.9955
398,15.1313,1214,-1.14675,0,9e+10,0,0,1.98421,1.99237
399,15.9715,1215,-1.2224,0,9e+10,0,0,1.99354,1.99025
400,16.8117,1216,-1.30668,0,9e+10,0,0,1.99964,1.99357
401,17.6522,1217,-1.38939,0,9e+10,0,0,1.97763,2.00067
402,18.4924,1218,-1.46274,0,9e+10,0,0,1.99612,1.99194
403,19.3325,1219,-1.53363,0,9e+10,0,0,1.99925,2.00062
404,20.1737,1220,-1.56472,0,9e+10,0,0,1.99995,1.99995
405,21.0149,1221,-1.56513,0,9e+10,0,0,1.99996,1.99996
406,0,1243,1.57088,0,9e+10,0,0,2,2
407,0.820771,1244,-1.57068,0,9e+10,0,0,2,2
408,1.64154,1245,-1.56456,0,9e+10,0,0,1.99994,1.99983
409,2.46226,1246,-1.53339,0,9e+10,0,0,1.9997,1.98944
410,3.28156,1247,-1.45576,0,9e+10,0,0,2.00024,1.98624
411,4.10053,1248,-1.34628,0,9e+10,0,0,1.99837,1.98687
412,4.91967,1249,-1.23256,0,9e+10,0,0,1.99678,1.98723
413,5.73898,1250,-1.11901,0,9e+10,0,0,1.99518,1.98758
414,6.55848,1251,-1.00579,0,9e+10,0,0,1.99359,1.9881
415,7.37815,1252,-0.884723,0,9e+10,0,0,1.99017,1.98777
416,8.19739,1253,-0.745741,0,9e+10,0,0,1.99178,1.98523
417,9.01611,1254,-0.595941,0,9e+10,0,0,1.99936,1.98413
418,9.83389,1255,-0.44064,0,9e+10,0,0,2.0102,1.97998
419,10.6495,1256,-0.283957,0,9e+10,0,0,2.02484,1.9652
420,11.4625,1257,-0.156631,0,9e+10,0,0,2.04133,1.94744
421,12.2792,1258,-0.0695004,0,9e+10,0,0,2.02499,1.97476
